run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_x0,response_x1,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
a5ec5379-5027-415a-8084-db4b13566b8d,branin,value,ts,10,exact,False,gaussian,0.05,0,50,0,1,2,1.4028993862979968,1.2484920946663258,0.0015633712337428,16.19084356054242,0.3238168712108484,0.43117287298593215,0.008799446387468003,0.0071738899862123,0.5265857730471692,"x0,x1",-1.2755682435444449,-0.5839968699712659,1.4028993862979968,1.250021933161458,3.353273861073092e-05,12.918916520599806,0.2583783304119961,0.3131316642378966,0.0063904421273040125,3.353273861073092e-05,0.3131316642378966,0.0,-0.0015298384951321076,0.0015298384951320692,3.2719270399426126,0.06543854079885231,0.11804120874803553,0.0024090042601639904,0.007140357247601569,0.21345410880927262
776a8e84-1780-4cbb-b5e0-d3ac4f27bbde,branin,value,ts,10,exact,False,gaussian,0.25,0,50,0,1,2,1.4028993862979968,1.2473514579395064,0.0027040079605622,15.912292673420936,0.3182458534684187,0.4105158102868914,0.008377873679324313,0.1157632906447627,6.768069685112134,"x0,x1",-1.2755682435444449,-0.5839968699712659,1.4028993862979968,1.250021933161458,3.353273861073092e-05,12.918916520599806,0.2583783304119961,0.3131316642378966,0.0063904421273040125,3.353273861073092e-05,0.3131316642378966,0.0,-0.002670475221951518,0.002670475221951469,2.9933761528211296,0.05986752305642262,0.09738414604899476,0.0019874315520203006,0.11572975790615198,6.454938020874237
ceae16e7-4c2f-405c-a218-5a20526acddd,branin,value,ts,10,exact,False,gaussian,1.0,0,50,0,1,2,1.4028993862979968,1.24981590078025,0.0002395651198185,38.461301700179135,0.7692260340035827,0.5023587097528361,0.01025221856638441,0.0343173235955986,9.433037093996337,"x0,x1",-1.2755682435444449,-0.5839968699712659,1.4028993862979968,1.250021933161458,3.353273861073092e-05,12.918916520599806,0.2583783304119961,0.3131316642378966,0.0063904421273040125,3.353273861073092e-05,0.3131316642378966,0.0,-0.0002060323812078657,0.00020603238120776908,25.542385179579327,0.5108477035915866,0.18922704551493952,0.003861776439080398,0.03428379085698787,9.11990542975844
bbf0cc78-f457-4296-89db-678ae503d511,branin,value,ts,10,exact,False,gaussian,5.0,0,50,0,1,2,1.4028993862979968,1.2383420700817844,0.0117133958182842,52.55396510703068,1.0510793021406135,0.7725146158133556,0.015765604404354195,1.020222887898996,28.447557929177222,"x0,x1",-1.2755682435444449,-0.5839968699712659,1.4028993862979968,1.250021933161458,3.353273861073092e-05,12.918916520599806,0.2583783304119961,0.3131316642378966,0.0063904421273040125,3.353273861073092e-05,0.3131316642378966,0.0,-0.011679863079673503,0.01167986307967347,39.63504858643087,0.7927009717286174,0.45938295157545894,0.009375162277050183,1.0201893551603853,28.134426264939325
71f9fa7c-6a19-43b2-9b95-f710b7b33319,branin,value,ts,10,exact,False,gaussian,0.05,20,50,0,21,22,0.08349661280070433,1.250021933161458,3.353273861073092e-05,15.863296059038488,0.3172659211807697,0.3131316642378966,3.353273861073092e-05,0.0013154189162938,0.3699807301606905,"x0,x1",-0.053657172545191756,-0.06397337089482047,9.96151201918747,1.250021933161458,3.353273861073092e-05,12.918916520599806,0.2583783304119961,0.3131316642378966,3.353273861073092e-05,3.353273861073092e-05,0.3131316642378966,-9.878015406386766,0.0,0.0,2.9443795384386817,0.05888759076877359,0.0,0.0,0.001281886177683069,0.05684906592279387
ff989f53-44f5-4714-97fc-cb1df9b908db,branin,value,ts,10,exact,False,gaussian,0.25,20,50,0,21,22,1.2960021728133626,1.250021933161458,3.353273861073092e-05,17.981518213455107,0.3596303642691021,0.3131316642378966,3.353273861073092e-05,0.0003178636258096,0.4169658134715122,"x0,x1",-0.019586792508352602,1.2958541544078916,9.96151201918747,1.250021933161458,3.353273861073092e-05,12.918916520599806,0.2583783304119961,0.3131316642378966,3.353273861073092e-05,3.353273861073092e-05,0.3131316642378966,-8.665509846374107,0.0,0.0,5.062601692855301,0.10125203385710602,0.0,0.0,0.00028433088719886907,0.10383414923361556
70d018fc-3d36-4b47-828e-8bf1c28019d3,branin,value,ts,10,exact,False,gaussian,1.0,20,50,0,21,22,1.6578273468639189,1.250021933161458,3.353273861073092e-05,22.211849525006443,0.4442369905001289,0.3131316642378966,3.353273861073092e-05,0.010304360653053,3.1012018474461653,"x0,x1",0.02079279325775296,1.6576969481055337,9.96151201918747,1.250021933161458,3.353273861073092e-05,12.918916520599806,0.2583783304119961,0.3131316642378966,3.353273861073092e-05,3.353273861073092e-05,0.3131316642378966,-8.303684672323552,0.0,0.0,9.292933004406636,0.1858586600881328,0.0,0.0,0.01027082791444227,2.788070183208269
dca0cbe1-096e-4f52-9a15-af6ca0876233,branin,value,ts,10,exact,False,gaussian,5.0,20,50,0,21,22,0.9538512309620594,1.250021933161458,3.353273861073092e-05,35.65949545012989,0.7131899090025978,0.3131316642378966,3.353273861073092e-05,0.9181739731535846,21.01684782408509,"x0,x1",0.46693537195470824,0.8317472748529773,9.96151201918747,1.250021933161458,3.353273861073092e-05,12.918916520599806,0.2583783304119961,0.3131316642378966,3.353273861073092e-05,3.353273861073092e-05,0.3131316642378966,-9.007660788225412,0.0,0.0,22.74057892953008,0.45481157859060173,0.0,0.0,0.9181404404149739,20.703716159847193
2406d26b-f149-42ad-9058-e9932315c344,branin,value,ts,11,exact,False,gaussian,0.05,0,50,0,1,2,6.67169325753929,1.2498893198488743,0.0001661460511941,14.619994896031637,0.2923998979206327,5.264709988755099,0.10744306099500202,0.0040114236240296,5.774616877145475,"x0,x1",4.729281548541579,-4.705888540681705,6.67169325753929,1.2500134609962912,4.200490377748167e-05,16.248539009337208,0.3249707801867441,5.7117528755752565,0.11656638521582156,4.200490377748167e-05,5.7117528755752565,0.0,-0.00012414114741687854,0.00012414114741661833,-1.628544113305571,-0.03257088226611138,-0.44704288682015747,-0.009123324220819545,0.003969418720252118,0.06286400157021887
4c7e9d7c-ca26-4163-a9d7-a55a76d6001b,branin,value,ts,11,exact,False,gaussian,0.25,0,50,0,1,2,6.67169325753929,1.2490623335583562,0.0009931323417124,14.129752273605751,0.282595045472115,4.095251184650636,0.08357655478878849,0.066586420840512,9.072322294021916,"x0,x1",4.729281548541579,-4.705888540681705,6.67169325753929,1.2500134609962912,4.200490377748167e-05,16.248539009337208,0.3249707801867441,5.7117528755752565,0.11656638521582156,4.200490377748167e-05,5.7117528755752565,0.0,-0.0009511274379350176,0.0009511274379349183,-2.1187867357314563,-0.042375734714629076,-1.6165016909246201,-0.03298983042703307,0.06654441593673452,3.3605694184466595
