dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
yerkes_dodson,value,exact,misclick,0,0.01,qucb,5,8,2.8,0.2571428571428571,5.2,-13.65838483550238,0.0,-0.27874254766331386,48.91224687657281,0.0,True
yerkes_dodson,value,exact,misclick,0,0.01,random,5,8,4.1,0.4428571428571428,6.2,0.0,0.0,0.0,74.68892652270043,0.0,False
yerkes_dodson,value,exact,misclick,0,0.01,sobol,5,8,4.1,0.4428571428571428,7.4,0.0,0.0,0.0,85.07261206054855,0.0,False
yerkes_dodson,value,exact,misclick,0,0.01,pi,5,8,4.7,0.5285714285714286,1.8,0.5800323065584905,0.0,0.011837394011397783,29.797931998831622,0.0,False
yerkes_dodson,value,exact,misclick,0,0.01,logei,5,8,4.8,0.5428571428571428,3.4,0.008774296442341978,0.0,0.0001790672743335109,42.9434762785544,0.0,False
yerkes_dodson,value,exact,misclick,0,0.01,qnei,5,8,4.8,0.5428571428571428,2.4,2.9685729458221006,0.0,0.06058312134330819,28.85671963801689,0.0,False
yerkes_dodson,value,exact,misclick,0,0.01,ei,5,8,4.9,0.5571428571428572,4.0,0.00851515630666455,0.0,0.00017377870013600693,42.57472188344713,0.0,False
yerkes_dodson,value,exact,misclick,0,0.01,ucb,5,8,5.8,0.6857142857142857,5.6,3.4130623339919923,0.0,0.06965433334677536,56.33367877294783,0.0,False
yerkes_dodson,value,exact,misclick,0,0.05,sobol,5,8,2.5,0.21428571428571427,6.8,-0.14175451853642188,0.0,-0.0028929493578861544,84.93085754201213,0.0,True
yerkes_dodson,value,exact,misclick,0,0.05,random,5,8,2.9,0.2714285714285714,5.4,1.4290782416281729,0.0,0.029164862074044385,76.11800476432859,0.0,False
yerkes_dodson,value,exact,misclick,0,0.05,logei,5,8,4.0,0.42857142857142855,2.4,-8.003541583945744,0.6987088242826864,-0.16333758334583148,34.93116039816631,0.0,False
yerkes_dodson,value,exact,misclick,0,0.05,ei,5,8,4.6,0.5142857142857142,3.0,-4.202792510673047,5.198732998199262,-0.08577127572802135,38.36341421646742,0.0,False
yerkes_dodson,value,exact,misclick,0,0.05,qucb,5,8,4.8,0.5428571428571428,5.0,-3.5085393705708725,2.051655792478133,-0.07160284429736472,59.06209234150432,0.0,False
yerkes_dodson,value,exact,misclick,0,0.05,qnei,5,8,5.3,0.6142857142857142,4.2,21.31705725866926,1.8198897730342694,0.4350419848708012,47.205203950864046,0.0,False
yerkes_dodson,value,exact,misclick,0,0.05,pi,5,8,5.7,0.6714285714285715,3.6,24.925771406319754,11.425877809682104,0.5086892123738724,54.14367109859288,0.0,False
yerkes_dodson,value,exact,misclick,0,0.05,ucb,5,8,6.2,0.7428571428571429,5.6,14.578391037561028,5.384495767385438,0.29751818444002087,67.49900747651687,0.0,False
yerkes_dodson,value,exact,misclick,0,0.15,sobol,5,8,2.7,0.24285714285714288,6.4,-0.10238271199460484,0.0,-0.0020894431019307103,84.97022934855394,0.0,True
yerkes_dodson,value,exact,misclick,0,0.15,qucb,5,8,4.0,0.42857142857142855,5.0,-5.543866891769779,2.2116589062488927,-0.11314014064836286,57.0267648203054,0.0,False
yerkes_dodson,value,exact,misclick,0,0.15,random,5,8,4.1,0.4428571428571428,6.0,3.070324180622424,0.034885969131210004,0.06265967715555969,77.75925070332285,0.0,False
yerkes_dodson,value,exact,misclick,0,0.15,ucb,5,8,4.4,0.48571428571428577,3.2,-10.926352792398804,3.1032022995465454,-0.22298679168160823,41.99426364655703,0.0,False
yerkes_dodson,value,exact,misclick,0,0.15,logei,5,8,4.6,0.5142857142857142,4.0,12.55632105878357,4.862276915575695,0.2562514501792565,55.49102304089562,0.0,False
yerkes_dodson,value,exact,misclick,0,0.15,ei,5,8,5.0,0.5714285714285714,3.8,7.3829039546903745,13.262869136737603,0.15067150927939538,49.949110681830845,0.0,False
yerkes_dodson,value,exact,misclick,0,0.15,qnei,5,8,5.2,0.6,2.8,19.746670144556685,11.431723169272622,0.4029932682562589,45.63481683675148,0.0,False
yerkes_dodson,value,exact,misclick,0,0.15,pi,5,8,6.0,0.7142857142857143,4.8,31.373734429320045,24.32907962015623,0.6402802944759194,60.59163412159317,0.0,False
yerkes_dodson,value,exact,misclick,0,0.4,random,5,8,2.6,0.2285714285714286,5.6,9.50005952501942,2.739469943577973,0.19387876581672286,84.18898604771985,0.0,True
yerkes_dodson,value,exact,misclick,0,0.4,qucb,5,8,3.0,0.2857142857142857,2.2,-6.699536530639844,4.605579297157242,-0.1367252353191804,55.87109518143535,0.0,False
yerkes_dodson,value,exact,misclick,0,0.4,sobol,5,8,3.8,0.39999999999999997,7.2,13.001584614311039,6.247431727729733,0.2653384615165518,98.07419667485958,0.0,False
yerkes_dodson,value,exact,misclick,0,0.4,ei,5,8,4.8,0.5428571428571428,4.8,35.18797957501131,37.30911078500402,0.7181220321430879,77.75418630215177,0.0,False
yerkes_dodson,value,exact,misclick,0,0.4,ucb,5,8,5.2,0.6,4.0,24.613298607741644,45.34006890455026,0.5023122164845233,77.53391504669747,0.0,False
yerkes_dodson,value,exact,misclick,0,0.4,pi,5,8,5.4,0.6285714285714287,3.8,38.51999796955141,39.90658605404557,0.7861224075418657,67.73789766182455,0.0,False
yerkes_dodson,value,exact,misclick,0,0.4,qnei,5,8,5.4,0.6285714285714287,4.2,46.56203242937301,52.23577782527688,0.9502455597831225,72.4501791215678,0.0,False
yerkes_dodson,value,exact,misclick,0,0.4,logei,5,8,5.8,0.6857142857142857,4.2,31.503941989532564,53.15898838865736,0.6429375916231136,74.43864397164461,0.0,False
