run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_x5,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
28520171-ad7e-4af0-bee5-fc74d4545e42,iso_griewank,composite,ei,10,gradient_boosting,False,,gaussian,0.243653,0,50,0,1,2,1433.2609662752625,2.685832116892418,1.3753959116742749,130.52082265993164,2.6104164531986327,86.68796031486508,1.7691420472421444,1.4211767769077597,91.7592509990519,"x0,x1,x2,x3,x4,x5",-320.35827581741296,760.8790970797585,-483.52306544346493,969.1726564456152,375.03394793788016,242.75485014128327,1433.2609662752625,3.18165241691325,0.879575611653443,110.742551947983,2.21485103895966,82.80097997866771,1.689815917931994,0.879575611653443,82.80097997866771,0.0,-0.4958203000208319,0.4958203000208319,19.778270711948636,0.39556541423897285,3.886980336197368,0.07932612931015037,0.5416011652543167,8.958271020384188
048840e5-66a0-4c26-ab56-e79790b42fbb,iso_griewank,composite,ei,10,gradient_boosting,False,,gaussian,0.974611,0,50,0,1,2,1433.2609662752625,2.797102974403812,1.2641250541628812,132.74308155215232,2.654861631043046,81.59074408095098,1.6651172261418568,1.760515049274081,142.7000438885074,"x0,x1,x2,x3,x4,x5",-320.35827581741296,760.8790970797585,-483.52306544346493,969.1726564456152,375.03394793788016,242.75485014128327,1433.2609662752625,3.18165241691325,0.879575611653443,110.742551947983,2.21485103895966,82.80097997866771,1.689815917931994,0.879575611653443,82.80097997866771,0.0,-0.3845494425094378,0.38454944250943823,22.000529604169316,0.44001059208338633,-1.2102358977167285,-0.024698691790137284,0.8809394376206381,59.89906390983968
9ed483fa-7c11-4700-b970-a3e07f63d62e,iso_griewank,composite,ei,10,gradient_boosting,False,,gaussian,4.873055,0,50,0,1,2,1433.2609662752625,1.8764372964171128,2.18479073214958,218.60745010161827,4.372149002032366,114.4505153026475,2.335724802094847,3.9765801429730567,184.51650826205253,"x0,x1,x2,x3,x4,x5",-320.35827581741296,760.8790970797585,-483.52306544346493,969.1726564456152,375.03394793788016,242.75485014128327,1433.2609662752625,3.18165241691325,0.879575611653443,110.742551947983,2.21485103895966,82.80097997866771,1.689815917931994,0.879575611653443,82.80097997866771,0.0,-1.305215120496137,1.305215120496137,107.86489815363527,2.157297963072706,31.64953532397979,0.6459088841628529,3.0970045313196137,101.71552828338481
9c529508-be50-4ea5-8065-eac11f7df79a,iso_griewank,composite,ei,11,gradient_boosting,False,,gaussian,0.243653,0,50,0,1,2,1096.3402760066645,3.1525406982987003,0.3966134633728781,109.1448983201522,2.182897966403044,83.12228648523725,1.6963731935762705,0.495514167278936,99.01001554118442,"x0,x1,x2,x3,x4,x5",-69.77955193800335,-443.40469564898035,416.1961148021012,711.8335013093259,265.28044698280206,-500.1852013885283,1096.3402760066645,2.952310880256132,0.5968432814154467,107.72604044318088,2.1545208088636176,80.99121499764486,1.652881938727446,0.5968432814154467,80.99121499764486,0.0,0.20022981804256812,-0.20022981804256862,1.418857876971316,0.028377157539426268,2.1310714875923935,0.043491254848824434,-0.10132911413651075,18.018800543539555
46211093-2758-49ca-ad28-41445f6e0dbd,iso_griewank,composite,ei,11,gradient_boosting,False,,gaussian,0.974611,0,50,0,1,2,1096.3402760066645,2.958155528425416,0.5909986332461625,106.71171805151047,2.134234361030209,67.66578654307587,1.3809344192464463,1.1774215021631838,95.91656614788126,"x0,x1,x2,x3,x4,x5",-69.77955193800335,-443.40469564898035,416.1961148021012,711.8335013093259,265.28044698280206,-500.1852013885283,1096.3402760066645,2.952310880256132,0.5968432814154467,107.72604044318088,2.1545208088636176,80.99121499764486,1.652881938727446,0.5968432814154467,80.99121499764486,0.0,0.0058446481692837615,-0.005844648169284206,-1.0143223916704045,-0.020286447833408605,-13.325428454568993,-0.2719475194809997,0.580578220747737,14.925351150236395
3dc0d84d-9ba9-47fb-9217-6cebe28f4544,iso_griewank,composite,ei,11,gradient_boosting,False,,gaussian,4.873055,0,50,0,1,2,1096.3402760066645,2.117679731375959,1.4314744302956193,173.04739001037433,3.4609478002074865,118.90552325361963,2.426643331706523,3.2897310119310177,170.50842356636375,"x0,x1,x2,x3,x4,x5",-69.77955193800335,-443.40469564898035,416.1961148021012,711.8335013093259,265.28044698280206,-500.1852013885283,1096.3402760066645,2.952310880256132,0.5968432814154467,107.72604044318088,2.1545208088636176,80.99121499764486,1.652881938727446,0.5968432814154467,80.99121499764486,0.0,-0.834631148880173,0.8346311488801725,65.32134956719345,1.3064269913438689,37.914308255974774,0.773761392979077,2.692887730515571,89.51720856871889
b2f9bf9f-a489-4330-afb8-4799ddf4266c,iso_griewank,composite,ei,7,gradient_boosting,False,,gaussian,0.243653,0,50,0,1,2,1075.6730602218613,2.1334083932296983,1.4974515526881125,138.45758348467336,2.7691516696934677,99.65204505952131,2.033715205296353,1.4974515526881125,102.62972252628627,"x0,x1,x2,x3,x4,x5",-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.4393702897057494,-714.1533999545863,1075.6730602218613,3.107461314691452,0.5233986312263594,117.9290494121522,2.358580988243044,80.89758474062117,1.6509711171555341,0.5233986312263594,80.89758474062117,0.0,-0.9740529214617535,0.974052921461753,20.52853407252117,0.4105706814504235,18.754460318900144,0.38274408814081906,0.974052921461753,21.732137785665103
3d904441-2c8f-4ad6-acbe-960b72f20730,iso_griewank,composite,ei,7,gradient_boosting,False,,gaussian,0.974611,0,50,0,1,2,1075.6730602218613,2.097100686442029,1.5337592594757816,140.8345779934707,2.816691559869414,96.22012351621439,1.9636759901268241,1.9790130729945616,118.48309079150627,"x0,x1,x2,x3,x4,x5",-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.4393702897057494,-714.1533999545863,1075.6730602218613,3.107461314691452,0.5233986312263594,117.9290494121522,2.358580988243044,80.89758474062117,1.6509711171555341,0.5233986312263594,80.89758474062117,0.0,-1.0103606282494226,1.0103606282494222,22.905528581318507,0.4581105716263698,15.322538775593216,0.31270487297129,1.4556144417682022,37.5855060508851
83622bc3-0ac6-4122-9150-fb5ad8d6970b,iso_griewank,composite,ei,7,gradient_boosting,False,,gaussian,4.873055,0,50,0,1,2,1075.6730602218613,1.6169668118056482,2.013893134112162,187.28867372174423,3.745773474434885,104.48294970965624,2.1323050961154335,2.346995818731492,118.87027466410485,"x0,x1,x2,x3,x4,x5",-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.4393702897057494,-714.1533999545863,1075.6730602218613,3.107461314691452,0.5233986312263594,117.9290494121522,2.358580988243044,80.89758474062117,1.6509711171555341,0.5233986312263594,80.89758474062117,0.0,-1.4904945028858037,1.4904945028858028,69.35962430959204,1.3871924861918408,23.58536496903507,0.4813339789598994,1.8235971875051327,37.972689923483685
6ed4efe9-80c7-446b-a462-bd5057dd026c,iso_griewank,composite,ei,8,gradient_boosting,False,,gaussian,0.243653,0,50,0,1,2,1165.6913993258613,3.102676571023059,0.8567200103225598,109.15451736240736,2.183090347248147,79.93436263675733,1.6313135231991291,0.882810689725011,81.27986476179873,"x0,x1,x2,x3,x4,x5",133.09151582068571,-737.4335282982871,-254.10869041529085,-371.5001779887745,-754.2532399338406,-160.72746958567706,1165.6913993258613,2.820980981301636,1.138415600043983,122.704755851403,2.45409511702806,78.82410119759209,1.6086551264814712,1.138415600043983,78.82410119759209,0.0,0.28169558972142283,-0.28169558972142306,-13.550238488995632,-0.2710047697799127,1.1102614391652423,0.022658396717657903,-0.2556049103189719,2.4557635642066487
