dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,metric,n_pairs,mean_diff,median_diff,std_diff,cohens_dz,ci95_low,ci95_high,dz_ci95_low,dz_ci95_high,t_stat,p_value_t,wilcoxon_stat,p_value_wilcoxon,p_value_t_fdr_bh,p_value_wilcoxon_fdr_bh
moving_peaks,value,exact,gaussian,0,0.05,hold5@0.6,logei,auc_simple_regret_excess_true,5,1.79157032422968,5.285647252674501,7.509148207788136,0.23858502651093602,-7.532268662557167,11.115409311016526,-0.6661596405456363,1.115697047847653,0.5334923376920424,0.621958711415463,5.0,0.625,0.7108099559033862,0.6666666666666666
moving_peaks,value,exact,gaussian,0,0.05,hold5@0.6,qnei,auc_simple_regret_excess_true,5,-1.8819011515961521,-3.5743639313740303,10.712633781642289,-0.17567119253353672,-15.183392844202825,11.419590541010521,-1.0496930932399557,0.7190295849440183,-0.39281272819344165,0.7144926636314759,5.0,0.625,0.7144926636314759,0.6666666666666666
moving_peaks,value,exact,gaussian,0,0.25,hold5@0.6,logei,auc_simple_regret_excess_true,5,5.967145326001683,5.233566672288653,16.043574435816737,0.3719336579185392,-13.953583453454224,25.88787410545759,-0.5597044624092876,1.2625727760270284,0.8316689422260066,0.4523620018763865,4.0,0.4375,0.5567532330786296,0.6666666666666666
moving_peaks,value,exact,gaussian,0,0.25,hold5@0.6,qnei,auc_simple_regret_excess_true,5,3.86163453210649,7.565370674971398,9.707259939951218,0.39780891374027594,-8.191520656536571,15.91478972074955,-0.5398741948035936,1.2921560497170577,0.8895277731786071,0.423983019339948,4.0,0.4375,0.5567532330786296,0.6666666666666666
moving_peaks,value,exact,gaussian,0,1.0,hold5@0.6,logei,auc_simple_regret_excess_true,5,10.722827794606797,7.83870600978279,14.609008696977282,0.7339873647159532,-7.416652353875577,28.86230794308917,-0.303046755502403,1.7060922474386713,1.641245642130802,0.17609057129163852,2.0,0.1875,0.35218114258327704,0.375
moving_peaks,value,exact,gaussian,0,1.0,hold5@0.6,qnei,auc_simple_regret_excess_true,5,12.474886061333791,18.521657132001003,9.569707121695851,1.3035807577696392,0.5925252549698854,24.357246867697697,0.03372559037379413,2.5035416899552314,2.9148951885336003,0.0434647342641885,0.0,0.125,0.1496366802871424,0.2857142857142857
moving_peaks,value,exact,gaussian,0,5.0,hold5@0.6,logei,auc_simple_regret_excess_true,5,21.274321400278318,17.82690853535634,17.741135887779702,1.1991521588497789,-0.7542083188185131,43.30285111937515,-0.02349920321890901,2.350714612653043,2.681385742553732,0.055149116250029835,0.0,0.0625,0.1496366802871424,0.2857142857142857
moving_peaks,value,exact,gaussian,0,5.0,hold5@0.6,qnei,auc_simple_regret_excess_true,5,20.30197289284861,18.095104015326264,20.25178446562581,1.0024782224651851,-4.8439387775012115,45.44788456319843,-0.1362534269576161,2.07004403064102,2.241609451395311,0.08846391576236232,0.0,0.125,0.2022032360282567,0.2857142857142857
moving_peaks,value,exact,gaussian,20,0.05,hold5@0.6,logei,auc_simple_regret_excess_true,5,-1.1179628383098446,-0.6730505864607537,2.7472217275632835,-0.40694306800690944,-4.529089152508323,2.293163475888634,,,-0.9099523630357694,0.41432008797078895,5.0,0.625,0.5567532330786296,0.6666666666666666
moving_peaks,value,exact,gaussian,20,0.05,hold5@0.6,qnei,auc_simple_regret_excess_true,5,-1.3095615764792086,-1.6015703952761484,1.098903618432416,-1.1916983023017942,-2.674030636982586,0.05490748402416856,,,-2.6647184126179058,0.056113755107678395,0.0,0.0625,0.1496366802871424,0.2857142857142857
moving_peaks,value,exact,gaussian,20,0.25,hold5@0.6,logei,auc_simple_regret_excess_true,5,1.9491752489419725,0.8880772935556536,4.3083589254647,0.4524170995645945,-3.4003589201474,7.298709418031344,-0.49884763971957946,1.355717532766238,1.0116353888097238,0.3689346182663289,5.0,0.625,0.5567532330786296,0.6666666666666666
moving_peaks,value,exact,gaussian,20,0.25,hold5@0.6,qnei,auc_simple_regret_excess_true,5,1.0956834130207624,1.6480766026236537,5.417128578359874,0.20226276655085396,-5.63057011636943,7.8219369424109555,-0.6964665541556057,1.0773320953959602,0.4522732953248801,0.674514342867833,7.0,1.0,0.7144926636314759,1.0
moving_peaks,value,exact,gaussian,20,1.0,hold5@0.6,logei,auc_simple_regret_excess_true,5,0.7510451892765644,0.6010085320002645,1.8367647162695064,0.4088956972137113,-1.5295994320862334,3.031689810639362,-0.5314554308968535,1.3049374192318228,0.9143185746770298,0.4122783463546539,5.0,0.625,0.5567532330786296,0.6666666666666666
moving_peaks,value,exact,gaussian,20,1.0,hold5@0.6,qnei,auc_simple_regret_excess_true,5,2.63925598445297,2.8692180625977173,1.6057483770176166,1.6436298627029626,0.6454560345360714,4.633055934369869,0.2097962750510352,3.0150709913152935,3.6752681028524705,0.021292290891903307,0.0,0.125,0.1496366802871424,0.2857142857142857
moving_peaks,value,exact,gaussian,20,5.0,hold5@0.6,logei,auc_simple_regret_excess_true,5,8.730161518180923,7.83870600978279,5.975601259802386,1.4609678823298244,1.3104725662632424,16.149850470098603,0.1170063098828002,2.737947526612168,3.266823497833401,0.030881456857922845,0.0,0.0625,0.1496366802871424,0.2857142857142857
moving_peaks,value,exact,gaussian,20,5.0,hold5@0.6,qnei,auc_simple_regret_excess_true,5,5.38919908808797,4.350536774890493,4.118909972610592,1.308404195266317,0.2748968632549458,10.503501312920996,0.03632889040479863,2.5106562036693156,2.9256807226613937,0.042998778577810794,0.0,0.125,0.1496366802871424,0.2857142857142857
