dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
ehmi,composite,extra_trees,gaussian,0,0.018236,logei,10,2,1.5,0.5,1.6,0.5534429203902372,-0.015884299217194142,0.011294753477351779,5.785746372208581,0.0,True
ehmi,composite,extra_trees,gaussian,0,0.018236,qnei,10,2,1.5,0.5,1.4,-0.42469729457088823,-0.027338194444128217,-0.008667291725936496,5.426498103871684,0.0,True
ehmi,composite,extra_trees,gaussian,0,0.091178,qnei,10,2,1.1,0.10000000000000009,1.3,-1.025070244628321,-0.5922096479430146,-0.02091980091078206,4.826125153814251,0.0,True
ehmi,composite,extra_trees,gaussian,0,0.091178,logei,10,2,1.9,0.8999999999999999,1.7,2.0441632562967795,1.1252179522167105,0.04171761747544449,7.276466708115123,0.0,False
ehmi,composite,extra_trees,gaussian,0,0.364713,logei,10,2,1.5,0.5,1.5,3.567539457820854,1.3578352706131644,0.07280692771062966,8.7998429096392,0.0,True
ehmi,composite,extra_trees,gaussian,0,0.364713,qnei,10,2,1.5,0.5,1.5,4.624480847960253,4.28675160245881,0.09437716016245415,10.475676246402825,0.0,True
ehmi,composite,extra_trees,gaussian,0,1.823566,logei,10,2,1.5,0.5,1.6,9.176027289713952,8.317855413511346,0.1872658630553868,14.408330741532296,0.0,True
ehmi,composite,extra_trees,gaussian,0,1.823566,qnei,10,2,1.5,0.5,1.4,8.72127988701585,5.9779543430345825,0.17798530381664998,14.57247528545842,0.0,True
ehmi,composite,extra_trees,gaussian,20,0.018236,logei,10,2,1.5,0.5,1.3,0.18033541730554725,0.07980678436150446,0.006218462665708519,5.4126388691238905,0.010308727920031614,True
ehmi,composite,extra_trees,gaussian,20,0.018236,qnei,10,2,1.5,0.5,1.7,-0.30782293303827046,-0.10673723958330283,-0.010614583897871385,5.5433724654043015,0.035277436923621314,True
ehmi,composite,extra_trees,gaussian,20,0.091178,qnei,10,2,1.4,0.3999999999999999,1.6,0.10385333533767205,0.05724470711595764,0.0035811494944024873,5.955048733780243,0.07001072753664525,True
ehmi,composite,extra_trees,gaussian,20,0.091178,logei,10,2,1.6,0.6000000000000001,1.4,0.5940392152553865,0.1797101449765961,0.02048411087087538,5.82634266707373,-0.0904548039094413,False
ehmi,composite,extra_trees,gaussian,20,0.364713,qnei,10,2,1.3,0.30000000000000004,1.4,0.1676791463321144,-0.0050078311011299,0.005782039528693603,6.018874544774688,0.05003867935734342,True
ehmi,composite,extra_trees,gaussian,20,0.364713,logei,10,2,1.7,0.7,1.6,0.6291293817644311,0.31346818520111086,0.021694116612566584,5.861432833582774,0.02939349519146055,False
ehmi,composite,extra_trees,gaussian,20,1.823566,qnei,10,2,1.3,0.30000000000000004,1.7,-0.012953577454591868,0.04816170014863341,-0.00044667508464108776,5.838241820987982,-0.05116425716057388,True
ehmi,composite,extra_trees,gaussian,20,1.823566,logei,10,2,1.7,0.7,1.3,0.6524021353418441,0.3705980592758952,0.022496625356615285,5.884705587160187,-0.09002299363138544,False
