run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_verticalPosition,response_verticalWidth,response_horizontalWidth,response_r,response_g,response_b,response_a,response_blinkFrequency,response_volume,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
55c97fa6-7ce1-4e55-9ece-1a99feb685ab,ehmi,composite,logei,10,extra_trees,False,gaussian,0.018236,0,50,0,1,2,0.7047907525662449,5.3791892361111255,0.0208107638889316,13.151043474428622,0.2630208694885724,4.446220805777978,0.09073920011791792,0.0336990740740903,4.820234868277288,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.00046214691219559345,0.3088255481528258,-0.24511478640147732,0.21323921243124666,0.12024862413595594,0.3455921665021443,0.12220099553522523,-0.3483765146880258,0.16003560681948037,0.7047907525662449,5.385600347222256,0.0143996527778007,13.629098093035363,0.2725819618607072,4.247895342814559,0.08669174169009304,0.0143996527778007,4.247895342814559,0.0,-0.006411111111130019,0.006411111111130902,-0.47805461860674114,-0.009561092372134816,0.19832546296341924,0.0040474584278248765,0.0192994212962896,0.5723395254627297
4e8fd41f-7987-4a73-baf7-30b2e3bd2c69,ehmi,composite,logei,10,extra_trees,False,gaussian,0.091178,0,50,0,1,2,0.7047907525662449,5.274930555555573,0.1250694444444837,15.56107127976496,0.3112214255952992,10.931249991735148,0.2230867345252071,0.1582237654321732,11.819223757167833,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.00046214691219559345,0.3088255481528258,-0.24511478640147732,0.21323921243124666,0.12024862413595594,0.3455921665021443,0.12220099553522523,-0.3483765146880258,0.16003560681948037,0.7047907525662449,5.385600347222256,0.0143996527778007,13.629098093035363,0.2725819618607072,4.247895342814559,0.08669174169009304,0.0143996527778007,4.247895342814559,0.0,-0.11066979166668212,0.110669791666683,1.9319731867295964,0.03863946373459198,6.68335464892059,0.13639499283511408,0.1438241126543725,7.571328414353275
ad880294-628c-4108-8811-363841639d66,ehmi,composite,logei,10,extra_trees,False,gaussian,0.364713,0,50,0,1,2,0.7047907525662449,5.393707390873042,0.0062926091270147,10.180987330148431,0.2036197466029686,4.844893841190988,0.0988753845141018,0.3627500771605527,18.054514459328214,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.00046214691219559345,0.3088255481528258,-0.24511478640147732,0.21323921243124666,0.12024862413595594,0.3455921665021443,0.12220099553522523,-0.3483765146880258,0.16003560681948037,0.7047907525662449,5.385600347222256,0.0143996527778007,13.629098093035363,0.2725819618607072,4.247895342814559,0.08669174169009304,0.0143996527778007,4.247895342814559,0.0,0.00810704365078685,-0.008107043650786,-3.448110762886932,-0.0689622152577386,0.5969984983764292,0.012183642824008759,0.348350424382752,13.806619116513655
9296b749-8cbc-402f-a707-3d1c63d25e4e,ehmi,composite,logei,10,extra_trees,False,gaussian,1.823566,0,50,0,1,2,0.7047907525662449,5.188411574074088,0.211588425925969,28.332308983688563,0.5666461796737713,16.61319453538584,0.3390447864364457,0.8416643518519047,40.89998901289942,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.00046214691219559345,0.3088255481528258,-0.24511478640147732,0.21323921243124666,0.12024862413595594,0.3455921665021443,0.12220099553522523,-0.3483765146880258,0.16003560681948037,0.7047907525662449,5.385600347222256,0.0143996527778007,13.629098093035363,0.2725819618607072,4.247895342814559,0.08669174169009304,0.0143996527778007,4.247895342814559,0.0,-0.1971887731481674,0.1971887731481683,14.7032108906532,0.2940642178130641,12.365299192571282,0.2523530447463527,0.8272646990741039,36.65209367008486
7cc0e011-5e72-4b79-ac06-960ff14c3227,ehmi,composite,logei,10,extra_trees,False,gaussian,0.018236,20,50,0,21,22,0.8698968911966963,5.394701388888944,0.0052986111111135,10.035081101192,0.2007016220238399,4.154714266425488,0.013468318965534989,0.0348277777778056,4.707267738648006,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.5,0.0,0.05376557894830758,0.0,0.0,0.06188589365946173,-0.5,0.5,0.8575858000859813,5.385600347222256,0.0143996527778007,13.629098093035363,0.2725819618607072,4.247895342814559,0.016681459530675364,0.0143996527778007,4.247895342814559,0.012311091110715044,0.009101041666688126,-0.0091010416666872,-3.594016991843363,-0.07188033983686731,-0.09318107638907058,-0.003213140565140375,0.020428125000004904,0.459372395833447
3a5423a0-9498-4153-a838-07126958876f,ehmi,composite,logei,10,extra_trees,False,gaussian,0.091178,20,50,0,21,22,0.8720889772890026,5.377330555555584,0.0226694444444728,10.141260174163962,0.2028252034832792,4.421546905314685,0.022669444444472803,0.0618784722222418,5.6466676229071675,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.4956479020257256,0.0,-0.12195221001062295,0.0,0.0,0.0,-0.5,0.5,0.8575858000859813,5.385600347222256,0.0143996527778007,13.629098093035363,0.2725819618607072,4.247895342814559,0.016681459530675364,0.0143996527778007,4.247895342814559,0.0145031772030213,-0.008269791666671189,0.0082697916666721,-3.487837918871401,-0.06975675837742801,0.17365156250012603,0.005987984913797439,0.0474788194444411,1.3987722800926088
f4811a44-3471-4ba9-bbb9-7b1b1118adab,ehmi,composite,logei,10,extra_trees,False,gaussian,0.364713,20,50,0,21,22,1.1223528189886942,5.378038194444488,0.021961805555569,10.35888691027504,0.2071777382055007,4.408455585869964,0.022218019636034172,0.0263570601851999,5.322915173061478,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.5,0.0,0.09836590004604517,0.0,-0.5,0.5,-0.5,0.5,0.8575858000859813,5.385600347222256,0.0143996527778007,13.629098093035363,0.2725819618607072,4.247895342814559,0.016681459530675364,0.0143996527778007,4.247895342814559,0.2647670189027129,-0.007562152777767395,0.007562152777768302,-3.270211182760324,-0.06540422365520651,0.1605602430554054,0.005536560105358808,0.0119574074073992,1.0750198302469194
beeea725-b1c5-4107-a9ad-74b655de650d,ehmi,composite,logei,10,extra_trees,False,gaussian,1.823566,20,50,0,21,22,0.3028080644048059,5.400000000000057,0.0,9.334361937832185,0.1866872387566437,3.934153849758519,0.005862787356329172,0.0159934027778021,5.230052287259132,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,-0.3028080644048059,0.0,0.0,0.0,0.0,0.0,0.8575858000859813,5.385600347222256,0.0143996527778007,13.629098093035363,0.2725819618607072,4.247895342814559,0.016681459530675364,0.0143996527778007,4.247895342814559,-0.5547777356811754,0.014399652777801641,-0.0143996527778007,-4.294736155203179,-0.08589472310406351,-0.3137414930560398,-0.010818672174346192,0.0015937500000014013,0.982156944444573
79b128ef-5bb0-4fe4-b2c3-dca73f0cbc5a,ehmi,composite,logei,11,extra_trees,False,gaussian,0.018236,0,50,0,1,2,0.759699485534724,5.383910011574123,0.016089988425934,14.130786577467513,0.2826157315493502,5.274901317771353,0.10765104730145618,0.016089988425934,5.448852078989501,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.24665669501359166,-0.06514236935516204,-0.04505416791004735,0.31707697207242735,0.06369136559183664,-0.395121475046707,0.3588095091748975,0.2702933173515929,-0.21797306990430743,0.759699485534724,5.392591666666721,0.0074083333333359,14.947818426097284,0.2989563685219457,5.164709441138466,0.10540223349262176,0.0074083333333359,5.164709441138466,0.0,-0.008681655092598106,0.0086816550925981,-0.817031848629771,-0.016340636972595468,0.11019187663288665,0.0022488138088344184,0.0086816550925981,0.28414263785103433
8493e2b0-d1d6-454a-a5a1-813be39a4cdd,ehmi,composite,logei,11,extra_trees,False,gaussian,0.091178,0,50,0,1,2,0.759699485534724,5.279158564814843,0.1208414351852145,15.981221759261278,0.3196244351852255,10.32946123236506,0.21080533127275633,0.1456319444444807,12.130914886465813,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.24665669501359166,-0.06514236935516204,-0.04505416791004735,0.31707697207242735,0.06369136559183664,-0.395121475046707,0.3588095091748975,0.2702933173515929,-0.21797306990430743,0.759699485534724,5.392591666666721,0.0074083333333359,14.947818426097284,0.2989563685219457,5.164709441138466,0.10540223349262176,0.0074083333333359,5.164709441138466,0.0,-0.1134331018518786,0.11343310185187859,1.033403333163994,0.020668066663279805,5.164751791226594,0.10540309778013457,0.13822361111114478,6.966205445327347
9b57b35f-8494-41b0-8bbc-f196d01a4353,ehmi,composite,logei,11,extra_trees,False,gaussian,0.364713,0,50,0,1,2,0.759699485534724,5.387256944444499,0.0127430555555578,24.353963100751493,0.4870792620150299,11.715435069446233,0.2390905116213517,0.0430868055555748,22.05245752315011,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.24665669501359166,-0.06514236935516204,-0.04505416791004735,0.31707697207242735,0.06369136559183664,-0.395121475046707,0.3588095091748975,0.2702933173515929,-0.21797306990430743,0.759699485534724,5.392591666666721,0.0074083333333359,14.947818426097284,0.2989563685219457,5.164709441138466,0.10540223349262176,0.0074083333333359,5.164709441138466,0.0,-0.005334722222221977,0.005334722222221901,9.40614467465421,0.1881228934930842,6.550725628307767,0.13368827812872994,0.0356784722222389,16.887748082011644
850cbacb-d415-4ae6-8ca2-61cd6fe54ccf,ehmi,composite,logei,11,extra_trees,False,gaussian,1.823566,0,50,0,1,2,0.759699485534724,5.18763155864197,0.2123684413580875,28.661721340390446,0.5732344268078089,11.70851667769263,0.23894931995291083,0.370725462963013,21.938228284835034,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.24665669501359166,-0.06514236935516204,-0.04505416791004735,0.31707697207242735,0.06369136559183664,-0.395121475046707,0.3588095091748975,0.2702933173515929,-0.21797306990430743,0.759699485534724,5.392591666666721,0.0074083333333359,14.947818426097284,0.2989563685219457,5.164709441138466,0.10540223349262176,0.0074083333333359,5.164709441138466,0.0,-0.20496010802475162,0.2049601080247516,13.713902914293163,0.2742780582858632,6.543807236554164,0.13354708646028907,0.3633171296296771,16.773518843696568
330671d4-2d2f-4c31-a313-b7442032ab7e,ehmi,composite,logei,11,extra_trees,False,gaussian,0.018236,20,50,0,21,22,0.7041784847952641,5.400000000000057,0.0,14.49378811728554,0.2898757623457108,4.993626107805063,0.012440517241382879,0.0,4.993626107805063,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.04512310496680205,0.0,0.0,0.0,-0.5,-0.429521944864642,0.0,-0.24360242758725625,0.0,0.5618220865402187,5.392591666666721,0.0074083333333359,14.947818426097284,0.2989563685219457,5.164709441138466,0.018339942528741583,0.0074083333333359,5.164709441138466,0.14235639825504542,0.007408333333335904,-0.0074083333333359,-0.45403030881174367,-0.009080606176234907,-0.17108333333340298,-0.005899425287358704,-0.0074083333333359,-0.17108333333340298
8f902264-1530-473a-91db-ce4985ad2122,ehmi,composite,logei,11,extra_trees,False,gaussian,0.091178,20,50,0,21,22,0.7252679844840035,5.386657291666705,0.0133427083333526,13.013198735120715,0.2602639747024143,5.647092253638869,0.03497383261496233,0.0133427083333526,5.788205795305514,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.04512310496680205,0.0,0.0,0.0,-0.5,-0.429521944864642,-0.032423983897952646,-0.29050458898497056,-0.06359420289773166,0.5618220865402187,5.392591666666721,0.0074083333333359,14.947818426097284,0.2989563685219457,5.164709441138466,0.018339942528741583,0.0074083333333359,5.164709441138466,0.16344589794378483,-0.005934375000016701,0.005934375000016701,-1.934619690976568,-0.03869239381953138,0.4823828125004024,0.016633890086220744,0.005934375000016701,0.623496354167048
eed0ef56-d3b6-4688-91fc-fbf26507e10d,ehmi,composite,logei,11,extra_trees,False,gaussian,0.364713,20,50,0,21,22,0.6651575528434361,5.399944444444501,5.555555555591951e-05,10.988481194887072,0.2197696238977414,5.053535830027331,0.014506369731805907,0.0523371527778113,7.144899082342896,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.04512310496680205,0.0,0.0,0.0,-0.4549502010636328,-0.429521944864642,0.0,-0.22120056269069244,0.0,0.5618220865402187,5.392591666666721,0.0074083333333359,14.947818426097284,0.2989563685219457,5.164709441138466,0.018339942528741583,0.0074083333333359,5.164709441138466,0.10333546630321744,0.007352777777779984,-0.007352777777779981,-3.9593372312102115,-0.07918674462420427,-0.111173611111135,-0.003833572796935676,0.044928819444475396,1.9801896412044293
33a1cf39-0775-47cf-9c16-02220014af42,ehmi,composite,logei,11,extra_trees,False,gaussian,1.823566,20,50,0,21,22,0.8636949986366284,5.350641666666707,0.04935833333335,17.923556735010933,0.3584711347002187,6.0642427744721115,0.049358333333350005,0.5345298611111486,14.712685945769078,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.04512310496680205,0.17943076007832703,0.16507106737853738,0.0,-0.5,-0.429521944864642,0.0,0.0,-0.5,0.5618220865402187,5.392591666666721,0.0074083333333359,14.947818426097284,0.2989563685219457,5.164709441138466,0.018339942528741583,0.0074083333333359,5.164709441138466,0.30187291209640965,-0.04195000000001414,0.0419500000000141,2.97573830891365,0.059514766178273004,0.899533333333645,0.03101839080460842,0.5271215277778127,9.547976504630611
7394a3a3-480a-49f3-8058-f6ffdc29f9f2,ehmi,composite,logei,12,extra_trees,False,gaussian,0.018236,0,50,0,1,2,0.6334225325573005,5.399994791666723,5.2083333343944105e-06,11.938490551097727,0.2387698110219545,3.863990484207966,0.07885694865730543,5.2083333343944105e-06,4.012478480239877,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.3036530154877314,-0.4719629553364024,0.17607288858951642,-0.03622006819718382,-0.04596714091748355,0.09317739702159833,-0.10841481045975399,0.17653360441022659,0.015603663583822813,0.6334225325573005,5.39991145833339,8.854166666694141e-05,12.63866135411809,0.2527732270823618,3.925555594387184,0.08011337947728947,8.854166666694141e-05,3.925555594387184,0.0,8.3333333332547e-05,-8.3333333332547e-05,-0.700170803020363,-0.014003416060407281,-0.06156511017921806,-0.0012564308199840418,-8.3333333332547e-05,0.08692288585269292
e4a1b923-fcd0-4247-940a-bc7d52c85ab7,ehmi,composite,logei,12,extra_trees,False,gaussian,0.091178,0,50,0,1,2,0.6334225325573005,5.399666666666724,0.0003333333333337,7.399496781305987,0.1479899356261197,3.5172546158514386,0.07178070644594772,0.0045486111111134,3.9748981288586296,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.3036530154877314,-0.4719629553364024,0.17607288858951642,-0.03622006819718382,-0.04596714091748355,0.09317739702159833,-0.10841481045975399,0.17653360441022659,0.015603663583822813,0.6334225325573005,5.39991145833339,8.854166666694141e-05,12.63866135411809,0.2527732270823618,3.925555594387184,0.08011337947728947,8.854166666694141e-05,3.925555594387184,0.0,-0.0002447916666659111,0.0002447916666667586,-5.239164572812103,-0.10478329145624207,-0.40830097853574543,-0.008332673031341747,0.0044600694444464585,0.04934253447144554
