dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
moving_peaks,value,qnei,0.5,1.5,0.25860925429160875,62.94626022558823,0.0,2,4
moving_peaks,value,logei,0.5,1.5,0.2833686428577324,59.28517882490004,0.0,2,4
