dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
hartmann_6,value,exact,gaussian,0,0.05,hold5@0.6,qnei,5,2,1.2,0.19999999999999996,1.4,-11.148504700781611,-5.145078898666668,-0.22752050409758393,126.42998716136819,0.0,True
hartmann_6,value,exact,gaussian,0,0.05,hold5@0.6,logei,5,2,1.8,0.8,1.6,27.861670012930045,16.4473611004733,0.5686055104679603,159.13847218230202,0.0,False
hartmann_6,value,exact,gaussian,0,0.25,hold5@0.6,qnei,5,2,1.2,0.19999999999999996,1.2,13.05550561546541,17.47978387426741,0.2664388901115389,150.6339974776152,0.0,True
hartmann_6,value,exact,gaussian,0,0.25,hold5@0.6,logei,5,2,1.8,0.8,1.8,54.689703759396004,56.19955674206065,1.1161164032529798,185.966505928768,0.0,False
hartmann_6,value,exact,gaussian,0,1.0,hold5@0.6,logei,5,2,1.4,0.3999999999999999,1.4,10.806762375513372,11.359114466357482,0.22054617092884438,142.08356454488535,0.0,True
hartmann_6,value,exact,gaussian,0,1.0,hold5@0.6,qnei,5,2,1.6,0.6000000000000001,1.6,32.701914514866495,39.92391321102832,0.6673860105074793,170.28040637701628,0.0,False
hartmann_6,value,exact,gaussian,0,5.0,hold5@0.6,qnei,5,2,1.4,0.3999999999999999,1.5,103.86096842672052,111.07394291140932,2.1196116005453165,241.4394602888703,0.0,True
hartmann_6,value,exact,gaussian,0,5.0,hold5@0.6,logei,5,2,1.6,0.6000000000000001,1.5,100.32140760205426,101.98432750698953,2.0473756653480466,231.59820977142627,0.0,False
hartmann_6,value,exact,gaussian,20,0.05,hold5@0.6,qnei,5,2,1.4,0.3999999999999999,1.4,1.8094002428097666,0.1747649730118468,0.06239311182102656,139.38789210495958,0.005508135330551001,True
hartmann_6,value,exact,gaussian,20,0.05,hold5@0.6,logei,5,2,1.6,0.6000000000000001,1.6,1.010195585973341,0.24330142809600375,0.03483433055080424,132.28699775534534,-0.008903279837604227,False
hartmann_6,value,exact,gaussian,20,0.25,hold5@0.6,qnei,5,2,1.4,0.3999999999999999,1.6,8.468028987654623,3.9843696851604733,0.2920009995742977,146.04652084980444,0.010162380949068928,True
hartmann_6,value,exact,gaussian,20,0.25,hold5@0.6,logei,5,2,1.6,0.6000000000000001,1.4,3.0447866425280923,3.1598218962401745,0.10499264284579576,134.32158881190009,0.013267573841533375,False
hartmann_6,value,exact,gaussian,20,1.0,hold5@0.6,logei,5,2,1.4,0.3999999999999999,1.4,22.116686996182327,21.42563632408948,0.7626443791787006,153.3934891655543,-0.022008986675609084,True
hartmann_6,value,exact,gaussian,20,1.0,hold5@0.6,qnei,5,2,1.6,0.6000000000000001,1.6,22.31463286344764,22.381463798220793,0.7694700987395737,159.89312472559746,0.045047331148250935,False
hartmann_6,value,exact,gaussian,20,5.0,hold5@0.6,qnei,5,2,1.4,0.3999999999999999,1.4,36.9069036183424,30.324603427382016,1.2726518489083596,174.4853954804922,-0.06560873267216825,True
hartmann_6,value,exact,gaussian,20,5.0,hold5@0.6,logei,5,2,1.6,0.6000000000000001,1.6,52.13611158880387,56.25434338778874,1.7977969513380647,183.41291375817588,-0.11289165727603831,False
