dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
powell,value,exact,drift,0,0.05,anch5x3-detrend,qnei,5,2,1.4,0.3999999999999999,1.4,-0.03219954278196439,-0.02235597085267438,-0.0006571335261625393,1.7463677509614612,0.0,True
powell,value,exact,drift,0,0.05,anch5x3-detrend,logei,5,2,1.6,0.6000000000000001,1.6,-0.2125377722459036,-0.09351417475368407,-0.0043375055560388506,1.665669112150286,0.0,False
powell,value,exact,drift,0,0.25,anch5x3-detrend,qnei,5,2,1.4,0.3999999999999999,1.6,0.20756424926964695,0.07843241263096945,0.004236005087135653,1.9861315430130724,0.0,True
powell,value,exact,drift,0,0.25,anch5x3-detrend,logei,5,2,1.6,0.6000000000000001,1.4,-0.10593310695697111,-0.04041871568092842,-0.002161900141979003,1.7722737774392183,0.0,False
powell,value,exact,drift,0,1.0,anch5x3-detrend,qnei,5,2,1.4,0.3999999999999999,1.6,0.6664733440383227,0.762971530992838,0.013601496817108625,2.4450406377817484,0.0,True
powell,value,exact,drift,0,1.0,anch5x3-detrend,logei,5,2,1.6,0.6000000000000001,1.4,0.46542586303235794,0.20390024733838386,0.009498487000660366,2.343632747428548,0.0,False
powell,value,exact,drift,0,5.0,anch5x3-detrend,logei,5,2,1.4,0.3999999999999999,1.3,0.9934984451839821,0.29748486397558893,0.02027547847314249,2.8717053295801716,0.0,True
powell,value,exact,drift,0,5.0,anch5x3-detrend,qnei,5,2,1.6,0.6000000000000001,1.7,1.3179119726185642,0.4491663210660717,0.026896162706501303,3.09647926636199,0.0,False
powell,value,exact,drift,20,0.05,anch5x3-detrend,logei,5,2,1.5,0.5,1.6,-0.016516959068003455,0.0,-0.000569550312689775,1.8616899253281862,0.026161683010642988,True
powell,value,exact,drift,20,0.05,anch5x3-detrend,qnei,5,2,1.5,0.5,1.4,0.014311573035092794,0.0,0.0004935025184514784,1.7928788667785185,-0.045178642942618016,True
powell,value,exact,drift,20,0.25,anch5x3-detrend,logei,5,2,1.5,0.5,1.6,-0.01699349120777719,0.0,-0.0005859824554405948,1.8612133931884127,-0.5942925372241835,True
powell,value,exact,drift,20,0.25,anch5x3-detrend,qnei,5,2,1.5,0.5,1.4,-0.0015858744425320203,0.0,-5.468532560455215e-05,1.7769814193008937,0.32236709097252303,True
powell,value,exact,drift,20,1.0,anch5x3-detrend,logei,5,2,1.4,0.3999999999999999,1.8,0.004012884616469215,0.0,0.00013837533160238248,1.8822197690126585,-0.7913201703237618,True
powell,value,exact,drift,20,1.0,anch5x3-detrend,qnei,5,2,1.6,0.6000000000000001,1.2,-0.00035706632053408296,0.0,-1.2312631742546383e-05,1.7782102274228915,-1.0074980242958813,False
powell,value,exact,drift,20,5.0,anch5x3-detrend,logei,5,2,1.3,0.30000000000000004,1.6,0.020934359579469597,0.0,0.0007218744682575696,1.8991412439756594,-1.1088805069756056,True
powell,value,exact,drift,20,5.0,anch5x3-detrend,qnei,5,2,1.7,0.7,1.4,0.08291241162727887,0.0,0.002859048676802722,1.8614797053707046,-1.3475705626371415,False
powell,value,exact,gaussian,0,0.05,anch5x3-detrend,logei,5,2,1.4,0.3999999999999999,1.6,-0.1839228074088199,-0.16708272527075269,-0.0037535266818126507,1.6942840769873697,0.0,True
powell,value,exact,gaussian,0,0.05,anch5x3-detrend,qnei,5,2,1.6,0.6000000000000001,1.4,-0.15615198290775995,-0.13723470909922436,-0.003186775161382857,1.6224153108356656,0.0,False
powell,value,exact,gaussian,0,0.25,anch5x3-detrend,qnei,5,2,1.0,0.0,1.0,-0.14453413353135575,-0.06831372386216888,-0.002949676194517465,1.63403316021207,0.0,True
powell,value,exact,gaussian,0,0.25,anch5x3-detrend,logei,5,2,2.0,1.0,2.0,0.49851188562835136,0.3881771434482957,0.010173711951599006,2.3767187700245413,0.0,False
powell,value,exact,gaussian,0,1.0,anch5x3-detrend,logei,5,2,1.2,0.19999999999999996,1.1,0.2144974878129938,0.11305119885937015,0.00437749975128559,2.0927043722091834,0.0,True
powell,value,exact,gaussian,0,1.0,anch5x3-detrend,qnei,5,2,1.8,0.8,1.9,0.6279035914150891,0.46206431044955876,0.012814359008471204,2.4064708851585146,0.0,False
powell,value,exact,gaussian,0,5.0,anch5x3-detrend,qnei,5,2,1.4,0.3999999999999999,1.7,1.059684917898656,0.523631913132717,0.021626222814258286,2.8382522116420814,0.0,True
powell,value,exact,gaussian,0,5.0,anch5x3-detrend,logei,5,2,1.6,0.6000000000000001,1.3,0.7062049053644726,0.29748486397558893,0.014412345007438213,2.5844117897606624,0.0,False
powell,value,exact,gaussian,20,0.05,anch5x3-detrend,qnei,5,2,1.3,0.30000000000000004,1.4,-0.02900916676041062,0.0,-0.0010003160951865737,1.7495581269830152,0.08387916807763487,True
powell,value,exact,gaussian,20,0.05,anch5x3-detrend,logei,5,2,1.7,0.7,1.6,-0.0013036810495701489,0.0,-4.495451895069648e-05,1.8769032033466195,0.10800390841091297,False
powell,value,exact,gaussian,20,0.25,anch5x3-detrend,logei,5,2,1.3,0.30000000000000004,1.6,0.0012026514488767902,0.0,4.147073961643759e-05,1.8794095358450662,-0.9054751141295736,True
powell,value,exact,gaussian,20,0.25,anch5x3-detrend,qnei,5,2,1.7,0.7,1.4,-0.000366723936957869,0.0,-1.2645652998540154e-05,1.7782005698064676,-0.6140615926825733,False
powell,value,exact,gaussian,20,1.0,anch5x3-detrend,qnei,5,2,1.4,0.3999999999999999,1.6,0.0014926414345348027,0.0,5.1470394294299285e-05,1.7800599351779602,0.31949951488464395,True
powell,value,exact,gaussian,20,1.0,anch5x3-detrend,logei,5,2,1.6,0.6000000000000001,1.4,-0.0010032452488721976,0.0,-3.4594663754214035e-05,1.8772036391473175,0.21245689696840026,False
