dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
hartmann_6,value,logei,0.09999999999999998,1.1,1.6369977373293398,119.154372068536,0.0,2,2
hartmann_6,value,qnei,0.9,1.9,2.6094481719617786,138.9701715241188,0.0,0,2
