run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_InterventionLightingTransparency,response_AuditoryAlertVolume,response_InterventionSymbolTransparency,response_LevelOfAutonomy
64f0d5d7-b71c-4c6a-b0e5-96440f99d52a,provoice,composite,logei,10,extra_trees,True,,none,0.0,0,50,0,1,2,0.8341736819579505,0.9951388888888888,0.0043208422506669,21.31311843530213,0.4262623687060425,5.2304012195772085,0.10674288203218793,0.0043208422506669,5.2304012195772085,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.4431970931924104,-0.0645859854527763,-0.12546756494405964,0.6924656012302588
64f0d5d7-b71c-4c6a-b0e5-96440f99d52a,provoice,composite,logei,10,extra_trees,True,,none,0.0,20,50,0,21,22,1.4265970222852873,0.9951388888888888,0.0043208422506669,21.31311843530213,0.4262623687060425,5.2304012195772085,0.004320842250666899,0.0043208422506669,5.2304012195772085,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",1.0,0.9,0.0,0.47453036150835315
c270938c-5c5e-4f00-ab31-6097f60f3ff4,provoice,composite,logei,10,extra_trees,False,,gaussian,0.022429,0,50,0,1,2,0.8341736819579505,0.9967949735449736,0.0026647575945822,24.9169959806726,0.4983399196134519,6.991653023329021,0.14268679639446982,0.0026647575945822,7.008449760542426,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.4431970931924104,-0.0645859854527763,-0.12546756494405964,0.6924656012302588
c87725da-000c-4ba8-a144-c4b30feaa072,provoice,composite,logei,10,extra_trees,False,,gaussian,0.112147,0,50,0,1,2,0.8341736819579505,0.998373787477954,0.0010859436616017,23.940835205541752,0.478816704110835,7.191590317901716,0.14676714934493298,0.0432289110337357,7.760719010582494,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.4431970931924104,-0.0645859854527763,-0.12546756494405964,0.6924656012302588
30b11591-d988-4ba1-9f57-14f583b975ec,provoice,composite,logei,10,extra_trees,False,,gaussian,0.448589,0,50,0,1,2,0.8341736819579505,0.8666261022927696,0.1328336288467863,28.4083009385024,0.568166018770048,14.015962507055223,0.2860400511643923,0.1864123325504894,21.475110544974022,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.4431970931924104,-0.0645859854527763,-0.12546756494405964,0.6924656012302588
b11525a1-6976-41b5-a26c-9b97f0a69a3a,provoice,composite,logei,10,extra_trees,False,,gaussian,2.242944,0,50,0,1,2,0.8341736819579505,0.9177473544973552,0.0817123766422007,48.76398662414277,0.9752797324828554,18.863510567019894,0.3849696034085693,1.1793478484235067,57.78804457275182,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.4431970931924104,-0.0645859854527763,-0.12546756494405964,0.6924656012302588
a3738e23-5350-4021-a812-034966e90a01,provoice,composite,logei,10,extra_trees,False,,gaussian,0.022429,20,50,0,21,22,1.4265970222852873,0.9951388888888888,0.0043208422506669,22.0232637699058,0.4404652753981159,5.2304012195772085,0.004320842250666899,0.00585446218012,5.338156565697138,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",1.0,0.9,0.0,0.47453036150835315
ca76aec4-ff57-423a-933c-2ccd5b565457,provoice,composite,logei,10,extra_trees,False,,gaussian,0.112147,20,50,0,21,22,1.4265970222852873,0.9951388888888888,0.0043208422506669,21.096221644592838,0.4219244328918566,5.2304012195772085,0.004320842250666899,0.0595496782295034,5.839438917989909,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",1.0,0.9,0.0,0.47453036150835315
d829b17a-8a79-4a58-832d-6ccea30e9a34,provoice,composite,logei,10,extra_trees,False,,gaussian,0.448589,20,50,0,21,22,1.4265970222852873,0.998739417989418,0.0007203131501379,15.507634167436732,0.3101526833487346,5.225000425926415,0.004134607986846434,0.0184570856369103,5.576739182540172,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",1.0,0.9,0.0,0.47453036150835315
2e058628-16c9-4766-9436-3cf21a9f0386,provoice,composite,logei,10,extra_trees,False,,gaussian,2.242944,20,50,0,21,22,0.13328953462998128,0.998739417989418,0.0007203131501379,21.875727701907437,0.4375145540381486,5.160190902116893,0.0018997968210008483,0.3665185935734181,14.14095903773369,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,-0.13328953462998128
26903617-32ee-4da1-a4f6-95182f38f1df,provoice,composite,logei,11,extra_trees,True,,none,0.0,0,50,0,1,2,0.6229565803938505,0.9969454170557116,0.002261593526299,40.67837037758672,0.8135674075517345,20.343519031213884,0.4151738577798752,0.002261593526299,20.343519031213884,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.019355881808256314,0.38603984446822914,-0.47797000332224465,0.1010849410273534
26903617-32ee-4da1-a4f6-95182f38f1df,provoice,composite,logei,11,extra_trees,True,,none,0.0,20,50,0,21,22,1.0002217722103066,0.9969454170557116,0.002261593526299,40.67837037758672,0.8135674075517345,20.343519031213884,0.20826361277079658,0.002261593526299,20.343519031213884,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.897635983641047,0.3779911887911288,-0.08921815637566599,-0.20941828059052725
ddb5c1bd-3654-4eef-85c8-d91a25fb77f1,provoice,composite,logei,11,extra_trees,False,,gaussian,0.022429,0,50,0,1,2,0.6229565803938505,0.8909243827160498,0.1082826278659607,30.416092780586915,0.6083218556117383,11.16410781425363,0.22783893498476795,0.1082826278659607,11.178621873496855,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.019355881808256314,0.38603984446822914,-0.47797000332224465,0.1010849410273534
c9170770-8f51-486a-9b4d-71be5265e40a,provoice,composite,logei,11,extra_trees,False,,gaussian,0.112147,0,50,0,1,2,0.6229565803938505,0.9588037918871252,0.0404032186948853,31.561624197777583,0.6312324839555516,20.9389597984861,0.4273257101731857,0.1061305114638444,21.85837764221645,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.019355881808256314,0.38603984446822914,-0.47797000332224465,0.1010849410273534
d50122a6-6965-4eb8-893e-f9f15dc92890,provoice,composite,logei,11,extra_trees,False,,gaussian,0.448589,0,50,0,1,2,0.6229565803938505,0.93470987654321,0.0644971340388004,34.39279727601652,0.6878559455203304,9.448851551226538,0.1928337051270722,0.3343412698412692,16.394586810565954,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.019355881808256314,0.38603984446822914,-0.47797000332224465,0.1010849410273534
a7937961-1589-47d6-a466-fd3d9805b105,provoice,composite,logei,11,extra_trees,False,,gaussian,2.242944,0,50,0,1,2,0.6229565803938505,0.8480530303030308,0.1511539802789797,49.79234298312485,0.9958468596624972,20.825797084995607,0.42501626704072665,0.7142126823793491,35.762331259018765,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.019355881808256314,0.38603984446822914,-0.47797000332224465,0.1010849410273534
f3c57bb9-ea33-4230-8a44-ff5f913d0bc1,provoice,composite,logei,11,extra_trees,False,,gaussian,0.022429,20,50,0,21,22,1.0001003517481133,0.9825,0.0167070105820105,41.70502824785186,0.8341005649570373,19.283155653623773,0.17169935837113753,0.0167070105820105,19.283155653623773,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.8971042044273326,0.3784661114594222,-0.09082489289504625,-0.20956860755583195
8d559511-9c51-421c-8345-e89098c574e6,provoice,composite,logei,11,extra_trees,False,,gaussian,0.112147,20,50,0,21,22,1.000045471600748,0.9823620837223778,0.0168449268596327,45.12200057972356,0.9024400115944712,26.82459061000726,0.4317488396257406,0.0437245564892625,27.544988192045768,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.8970105618115813,0.37837443400422444,-0.09105862560387534,-0.20977157019660625
b6ca17a0-4056-41c0-b40f-9e7b781e93ac,provoice,composite,logei,11,extra_trees,False,,gaussian,0.448589,20,50,0,21,22,0.9983108386928541,0.9449232804232802,0.0542837301587303,44.503712049229485,0.8900742409845896,17.97969503553817,0.12675244050611706,0.1480552503052506,22.442780944046863,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.8948867337263262,0.372640547346486,-0.09949720681101348,-0.21689073922686236
913488a5-dbc7-4638-8cdf-ba012097a5be,provoice,composite,logei,11,extra_trees,False,,gaussian,2.242944,20,50,0,21,22,0.9995641453260318,0.7321649739149743,0.2670420366670363,44.57234635424148,0.8914469270848296,25.55979653388363,0.3881352507938913,0.5793472222222227,30.983916167679,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.8961423972066991,0.377120109224252,-0.09378345455711101,-0.21223188125259074
9ba1676d-859d-4f17-a386-e0f29c504189,provoice,composite,logei,12,extra_trees,True,,none,0.0,0,50,0,1,2,0.785451505260246,0.9989219576719578,0.0004378306878305,22.95662994675148,0.4591325989350295,4.477469246031737,0.09137692338840281,0.0004378306878305,4.477469246031737,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.09906478248751138,-0.6445905266425667,0.43301282240972094,-0.06421202829466019
9ba1676d-859d-4f17-a386-e0f29c504189,provoice,composite,logei,12,extra_trees,True,,none,0.0,20,50,0,21,22,1.3724362141936925,0.9989219576719578,0.0004378306878305,22.95662994675148,0.4591325989350295,4.477469246031737,0.0004378306878304999,0.0004378306878305,4.477469246031737,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",1.0,0.0,0.9,-0.271258478264395
c0445e4b-8fd3-45ca-badb-9b9a49595d3f,provoice,composite,logei,12,extra_trees,False,,gaussian,0.022429,0,50,0,1,2,0.785451505260246,0.9991651034151036,0.0001946849446847,16.34080999403444,0.3268161998806888,4.212254840067331,0.08596438449117003,0.0004378306878305,4.214807870370363,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.09906478248751138,-0.6445905266425667,0.43301282240972094,-0.06421202829466019
b4a80f59-8c8d-4241-b4a2-c57fd95358b2,provoice,composite,logei,12,extra_trees,False,,gaussian,0.112147,0,50,0,1,2,0.785451505260246,0.8762258597883595,0.1231339285714288,26.886910758101568,0.5377382151620314,18.90277586880711,0.3857709360981043,0.165505621693124,20.69171817881195,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.09906478248751138,-0.6445905266425667,0.43301282240972094,-0.06421202829466019
1e9061a9-9287-49d3-901d-cd415dd58d58,provoice,composite,logei,12,extra_trees,False,,gaussian,0.448589,0,50,0,1,2,0.785451505260246,0.9989219576719578,0.0004378306878305,10.94117450849724,0.2188234901699448,5.749938715862318,0.11734568807882281,0.0380476190476185,8.099146715167532,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.09906478248751138,-0.6445905266425667,0.43301282240972094,-0.06421202829466019
f1085933-581d-449c-90e5-2792f1c6058d,provoice,composite,logei,12,extra_trees,False,,gaussian,2.242944,0,50,0,1,2,0.785451505260246,0.9989219576719578,0.0004378306878305,30.785233189622755,0.6157046637924551,9.530893849206343,0.19450803773890496,0.1654080687830683,31.153116761807148,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.09906478248751138,-0.6445905266425667,0.43301282240972094,-0.06421202829466019
0eb96d55-5899-4328-bc1a-72368a196da4,provoice,composite,logei,12,extra_trees,False,,gaussian,0.022429,20,50,0,21,22,1.3718649439065507,0.9991651034151036,0.0001946849446847,28.998721640094505,0.5799744328018901,4.471512175324665,0.0002324144565521517,0.0004378306878305,4.477469246031737,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",1.0,0.0,0.9,-0.26835317087696864
fe3a0b24-04da-4fff-8b67-e4d6329d027d,provoice,composite,logei,12,extra_trees,False,,gaussian,0.112147,20,50,0,21,22,1.3722872567572237,0.9993597883597884,0.0,20.351311090861536,0.4070262218172307,4.470539171476662,0.00019886259972445,0.0257791005291001,5.2222737193362,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",1.0,0.0,0.9,-0.27050381708631466
03835ad4-9e90-4025-af95-1c010118462f,provoice,composite,logei,12,extra_trees,False,,gaussian,0.448589,20,50,0,21,22,1.3752273344692272,0.9991651034151036,0.0001946849446847,16.063676439179716,0.3212735287835943,4.47418677849927,0.000324642152228145,0.0004378306878305,5.845131639194127,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",1.0,0.0,0.9,-0.28504424476094126
