iteration,x0,x1,x2,x3,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,0.7775340829201788,0.8287115000495673,0.8287115000495673,0.8287115000495673,0.0,False,True,0.0,logei,0.0,False,False,9,9aaf3260-c288-4f18-af57-fe89a8aad8d8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,0.8287115000495673,0.4616636777494567,0.4616636777494567,0.4616636777494567,0.4616636777494567,0.8287115000495673,0.4616636777494567,steering_law
2,0.7160746296035653,0.9153801204905075,0.8603936491828846,0.9182376290487624,0.05299718569918348,0.05299718569918348,0.05299718569918348,0.0,False,True,0.0,logei,0.0,False,False,9,9aaf3260-c288-4f18-af57-fe89a8aad8d8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,0.8287115000495673,1.2373779920998405,1.6990416698492972,0.4616636777494567,0.8495208349246486,0.8287115000495673,0.4616636777494567,steering_law
3,0.026587734467597213,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.8379527487344092,,-0.8379527487344092,0.0,False,True,,logei,0.0,False,True,9,9aaf3260-c288-4f18-af57-fe89a8aad8d8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,0.8287115000495673,2.128327926533433,3.8273695963827303,0.4616636777494567,1.27578986546091,0.8287115000495673,0.4616636777494567,steering_law
4,0.005626050679392924,0.830621436971257,0.9833022442861755,0.7846098526726796,-0.003691210985130886,-0.003691210985130886,-0.003691210985130886,0.0,False,True,0.0,logei,0.0,False,False,9,9aaf3260-c288-4f18-af57-fe89a8aad8d8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,0.8287115000495673,1.2940663887841548,5.121435985166885,0.4616636777494567,1.2803589962917212,0.8287115000495673,0.4616636777494567,steering_law
5,0.31560348997827314,0.7053337045894538,0.2991810731982467,0.7407484828757487,-0.2670631786253216,,-0.2670631786253216,0.0,False,True,,logei,0.0,False,True,9,9aaf3260-c288-4f18-af57-fe89a8aad8d8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,0.8287115000495673,1.5574383564243455,6.67887434159123,0.4616636777494567,1.335774868318246,0.8287115000495673,0.4616636777494567,steering_law
6,1.0,0.05953254636061734,0.45303525428112745,0.7681927428931831,1.1393879758933778,1.1393879758933778,1.1393879758933778,0.0,False,True,0.0,logei,0.3474024999886751,False,False,9,9aaf3260-c288-4f18-af57-fe89a8aad8d8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.1393879758933778,0.15098720190564618,6.829861543496877,0.15098720190564618,1.1383102572494794,1.1393879758933778,0.15098720190564618,steering_law
7,1.0,0.0,0.008368481546496212,0.6144929948882449,1.1316616193678417,1.1316616193678417,1.1316616193678417,0.0,False,True,0.0,logei,0.1911122999736108,False,False,9,9aaf3260-c288-4f18-af57-fe89a8aad8d8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.1393879758933778,0.1587135584311823,6.98857510192806,0.15098720190564618,0.9983678717040085,1.1393879758933778,0.15098720190564618,steering_law
8,1.0,0.0,1.0,0.12179265957435413,1.0534604797655622,1.0534604797655622,1.0534604797655622,0.0,False,True,0.0,logei,0.2636416999739595,False,False,9,9aaf3260-c288-4f18-af57-fe89a8aad8d8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.1393879758933778,0.23691469803346177,7.2254897999615215,0.15098720190564618,0.9031862249951902,1.1393879758933778,0.15098720190564618,steering_law
9,1.0,0.0,1.0,1.0,1.2298091073428479,1.2298091073428479,1.2298091073428479,0.0,False,True,0.0,logei,0.2041857999865897,False,False,9,9aaf3260-c288-4f18-af57-fe89a8aad8d8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2298091073428479,0.060566070456176124,7.286055870417698,0.060566070456176124,0.8095617633797443,1.2298091073428479,0.060566070456176124,steering_law
10,0.0,0.0,1.0,1.0,1.2770461473213872,1.2770461473213872,1.2770461473213872,0.0,False,True,0.0,logei,0.17977180000161752,False,False,9,9aaf3260-c288-4f18-af57-fe89a8aad8d8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2770461473213872,0.013329030477636783,7.299384900895335,0.013329030477636783,0.7299384900895335,1.2770461473213872,0.013329030477636783,steering_law
11,0.0,0.0,1.0,1.0,1.2770461473213872,1.2770461473213872,1.2770461473213872,0.0,False,True,0.0,logei,0.1692306000040844,False,False,9,9aaf3260-c288-4f18-af57-fe89a8aad8d8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2770461473213872,0.013329030477636783,7.312713931372972,0.013329030477636783,0.6647921755793611,1.2770461473213872,0.013329030477636783,steering_law
12,0.0,0.0,0.0,1.0,-2.127654349593333,-2.127654349593333,-2.127654349593333,0.0,False,True,0.0,logei,0.16368080000393093,False,False,9,9aaf3260-c288-4f18-af57-fe89a8aad8d8,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2770461473213872,3.418029527392357,10.730743458765328,0.013329030477636783,0.8942286215637774,1.2770461473213872,0.013329030477636783,steering_law
