iteration,x0,x1,x2,x3,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.028689008371944547,-0.4634780554781292,-0.4634780554781292,-0.4634780554781292,0.0,False,True,0.0,ucb,0.0,False,False,11,9b046f87-82de-438d-840c-3ed37fbc2dfb,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,-0.4634780554781292,1.7538532332771533,1.7538532332771533,1.7538532332771533,1.7538532332771533,-0.4634780554781292,1.7538532332771533,steering_law
2,0.14792608457745593,0.9282110229603695,0.07042057615419683,0.12977394939929798,-5.277783987635228,,-5.277783987635228,0.0,False,True,,ucb,0.0,False,True,11,9b046f87-82de-438d-840c-3ed37fbc2dfb,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,-0.4634780554781292,6.568159165434253,8.322012398711406,1.7538532332771533,4.161006199355703,-0.4634780554781292,1.7538532332771533,steering_law
3,0.9483284532917751,0.6218835927963828,0.368993123729791,0.5113900218032627,0.18928051892034975,,0.18928051892034975,0.0,False,True,,ucb,0.0,False,True,11,9b046f87-82de-438d-840c-3ed37fbc2dfb,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,0.18928051892034975,1.1010946588786743,9.42310705759008,1.1010946588786743,3.14103568586336,-0.4634780554781292,1.7538532332771533,steering_law
4,0.6628429525167993,0.2753088157611293,0.13796807286695534,0.7880395945039919,0.7141022450632034,0.7141022450632034,0.7141022450632034,0.0,False,True,0.0,ucb,0.0,False,False,11,9b046f87-82de-438d-840c-3ed37fbc2dfb,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,0.7141022450632034,0.5762729327358206,9.9993799903259,0.5762729327358206,2.499844997581475,0.7141022450632034,0.5762729327358206,steering_law
5,0.6703605841024838,0.5123823134831604,0.8167364359696581,0.5490752688700263,0.3945429821486804,0.3945429821486804,0.3945429821486804,0.0,False,True,0.0,ucb,0.0,False,False,11,9b046f87-82de-438d-840c-3ed37fbc2dfb,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,0.7141022450632034,0.8958321956503437,10.895212185976245,0.5762729327358206,2.179042437195249,0.7141022450632034,0.5762729327358206,steering_law
6,1.0,0.09024261420600937,0.5219333621805773,1.0,1.1661309646705444,1.1661309646705444,1.1661309646705444,0.0,False,True,0.0,ucb,0.2961246999911964,False,False,11,9b046f87-82de-438d-840c-3ed37fbc2dfb,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.1661309646705444,0.12424421312847955,11.019456399104724,0.12424421312847955,1.836576066517454,1.1661309646705444,0.12424421312847955,steering_law
7,1.0,1.0,0.0,1.0,0.0060446586680576375,,0.0060446586680576375,0.0,False,True,,ucb,0.23763569997390732,False,True,11,9b046f87-82de-438d-840c-3ed37fbc2dfb,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.1661309646705444,1.2843305191309664,12.30378691823569,0.12424421312847955,1.7576838454622414,1.1661309646705444,0.12424421312847955,steering_law
8,1.0,1.0,0.0,1.0,0.0060446586680576375,,0.0060446586680576375,0.0,False,True,,ucb,0.22507000004407018,False,True,11,9b046f87-82de-438d-840c-3ed37fbc2dfb,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.1661309646705444,1.2843305191309664,13.588117437366657,0.12424421312847955,1.6985146796708321,1.1661309646705444,0.12424421312847955,steering_law
9,1.0,1.0,0.0,1.0,0.0060446586680576375,,0.0060446586680576375,0.0,False,True,,ucb,0.17046799999661744,False,True,11,9b046f87-82de-438d-840c-3ed37fbc2dfb,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.1661309646705444,1.2843305191309664,14.872447956497624,0.12424421312847955,1.6524942173886248,1.1661309646705444,0.12424421312847955,steering_law
10,1.0,1.0,0.0,1.0,0.0060446586680576375,0.0060446586680576375,0.0060446586680576375,0.0,False,True,0.0,ucb,0.1770082000293769,False,False,11,9b046f87-82de-438d-840c-3ed37fbc2dfb,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.1661309646705444,1.2843305191309664,16.15677847562859,0.12424421312847955,1.6156778475628593,1.1661309646705444,0.12424421312847955,steering_law
11,1.0,0.0,1.0,0.4607910796301877,1.1215331357043519,1.1215331357043519,1.1215331357043519,0.0,False,True,0.0,ucb,0.24949529999867082,False,False,11,9b046f87-82de-438d-840c-3ed37fbc2dfb,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.1661309646705444,0.16884204209467213,16.325620517723262,0.12424421312847955,1.484147319793024,1.1661309646705444,0.12424421312847955,steering_law
12,1.0,0.0,0.0,0.0,0.8945599936490041,0.8945599936490041,0.8945599936490041,0.0,False,True,0.0,ucb,0.2306947000324726,False,False,11,9b046f87-82de-438d-840c-3ed37fbc2dfb,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.1661309646705444,0.3958151841500199,16.721435701873283,0.12424421312847955,1.3934529751561069,1.1661309646705444,0.12424421312847955,steering_law
