iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.0033679477896715,0.6524516488288785,2.6026363654825047,0.4689836211867622,1.6110232157240438,-1.0005901198454061,8.690554733161713,True,9.691144853007119,qnei,0.0,False,0.75,10,f2e0d867-7cc2-4a0b-b98e-677d17429288,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,-1.0005901198454061,9.048311286534384,9.048311286534384,9.048311286534384,9.048311286534384,-1.0005901198454061,9.048311286534384,michalewicz
2,0.4270040294696573,2.1646719429357737,2.644428466875382,1.3367759402838328,3.0062717024781365,-0.9041066659867205,-1.5992092591743314,True,-0.6951025931876109,qnei,0.0,False,0.75,10,f2e0d867-7cc2-4a0b-b98e-677d17429288,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,-0.9041066659867205,8.951827832675699,18.000139119210083,8.951827832675699,9.000069559605041,-1.0005901198454061,9.048311286534384,michalewicz
3,2.5928597954643946,1.0625347409922794,1.8088051076493177,2.3665676041036434,2.598423652312292,-0.4821873194693632,-9.483791889430996,True,-9.001604569961634,qnei,0.0,False,0.75,10,f2e0d867-7cc2-4a0b-b98e-677d17429288,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,-0.4821873194693632,8.529908486158341,26.530047605368424,8.529908486158341,8.843349201789474,-1.0005901198454061,9.048311286534384,michalewicz
4,2.9324834426054185,0.45551426842114484,2.3423093136775615,0.43778531524264847,2.847944080472264,-0.9783677662708578,-2.0848039355647447,True,-1.1064361692938869,qnei,0.0,False,0.75,10,f2e0d867-7cc2-4a0b-b98e-677d17429288,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,-0.4821873194693632,9.026088932959835,35.55613653832826,8.529908486158341,8.889034134582065,-1.0005901198454061,9.048311286534384,michalewicz
5,0.7103594437025119,2.680531730054245,0.9623259560190263,3.0468119599852646,1.6268241612762053,-0.1892230366634753,-1.7442268133551433,True,-1.555003776691668,qnei,0.0,False,0.75,10,f2e0d867-7cc2-4a0b-b98e-677d17429288,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,8.236944203352454,43.79308074168071,8.236944203352454,8.758616148336142,-1.0005901198454061,9.048311286534384,michalewicz
6,3.1024880564591806,0.5653548614855685,2.806709783715783,0.01881086108704881,1.3165682905388745,-0.8455275493996052,-3.6821072369107464,True,-2.8365796875111413,qnei,0.2964949000161141,False,0.75,10,f2e0d867-7cc2-4a0b-b98e-677d17429288,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,8.893248716088584,52.6863294577693,8.236944203352454,8.781054909628216,-1.0005901198454061,9.048311286534384,michalewicz
7,2.9871736877174304,0.7111093051610264,2.589445053184683,0.6020796817496537,1.4824230014438866,-1.0539381269128614,-2.3574171066784277,True,-1.3034789797655664,qnei,0.3435581999947317,False,0.75,10,f2e0d867-7cc2-4a0b-b98e-677d17429288,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.10165929360184,61.78798875137114,8.236944203352454,8.826855535910163,-1.0005901198454061,9.048311286534384,michalewicz
8,3.019014323569535,0.6600347549667328,2.644085158827724,0.4272911193261206,1.4803570349973985,-1.0539382268689999,14.692672152432262,True,15.746610379301263,qnei,0.5371951999841258,False,0.75,10,f2e0d867-7cc2-4a0b-b98e-677d17429288,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.101659393557979,70.88964814492911,8.236944203352454,8.861206018116139,-1.0539382268689999,9.101659393557979,michalewicz
9,3.036414250379429,0.6688676229519601,2.6903558678255908,0.3814711302910422,1.3334648377768594,-1.0539175503029745,10.223484371120295,True,11.27740192142327,qnei,0.47763470001518726,False,0.75,10,f2e0d867-7cc2-4a0b-b98e-677d17429288,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.101638716991953,79.99128686192107,8.236944203352454,8.887920762435675,-1.0539382268689999,9.101659393557979,michalewicz
10,3.0236705735488463,0.6360142720388313,2.6447038049587768,0.37929584490103796,1.5456500466022565,-1.0538269460240266,10.723362022178916,True,11.777188968202942,qnei,0.6757118999958038,False,0.75,10,f2e0d867-7cc2-4a0b-b98e-677d17429288,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.101548112713004,89.09283497463407,8.236944203352454,8.909283497463408,-1.0539382268689999,9.101659393557979,michalewicz
11,2.6086768679777927,0.820293173581547,2.094690764110561,0.42093824854670503,1.392073982028026,-0.9353644950818635,-8.27801404014358,True,-7.342649545061716,qnei,0.3550289999693632,False,0.75,10,f2e0d867-7cc2-4a0b-b98e-677d17429288,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,8.983085661770842,98.07592063640492,8.236944203352454,8.91599278512772,-1.0539382268689999,9.101659393557979,michalewicz
12,3.141592653589793,0.4335864497749247,2.7154336709716067,0.42495577558002556,2.473151705339164,-1.0534913567247695,-2.0423425933896047,True,-0.9888512366648352,qnei,0.868288500001654,False,0.75,10,f2e0d867-7cc2-4a0b-b98e-677d17429288,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.101212523413748,107.17713315981867,8.236944203352454,8.931427763318222,-1.0539382268689999,9.101659393557979,michalewicz
13,3.141592653589793,1.3385232047087001,2.6633713552867575,0.42531254745726166,1.428539673434584,-0.7743647473019967,-8.918595848161864,True,-8.144231100859868,qnei,0.8349909000098705,False,0.75,10,f2e0d867-7cc2-4a0b-b98e-677d17429288,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,8.822085913990975,115.99921907380964,8.236944203352454,8.92301685183151,-1.0539382268689999,9.101659393557979,michalewicz
14,3.040436087541349,0.5615927012467185,2.630750227080229,0.4254607120671866,1.2382116085112809,-1.0536501064987194,-1.1690985630115625,True,-0.11544845651284308,qnei,0.6819104000460356,False,0.75,10,f2e0d867-7cc2-4a0b-b98e-677d17429288,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.101371273187699,125.10059034699734,8.236944203352454,8.935756453356953,-1.0539382268689999,9.101659393557979,michalewicz
15,3.0749272228858864,0.6624726428611604,2.707812728895052,0.4158787114903824,2.279044751807522,-0.7982518945977959,-1.5577309476841625,True,-0.7594790530863667,qnei,0.4245062000118196,False,0.75,10,f2e0d867-7cc2-4a0b-b98e-677d17429288,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,8.845973061286774,133.9465634082841,8.236944203352454,8.929770893885607,-1.0539382268689999,9.101659393557979,michalewicz
16,3.141592653589793,0.6651735399203629,2.016499171423014,0.41738035262336237,1.5025113176023588,-1.0532560821438268,0.2588213362503933,True,1.31207741839422,qnei,0.4413318000151776,False,0.75,10,f2e0d867-7cc2-4a0b-b98e-677d17429288,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.100977248832805,143.0475406571169,8.236944203352454,8.940471291069807,-1.0539382268689999,9.101659393557979,michalewicz
17,3.141592653589793,0.6780805046894033,2.8119056549707917,0.4214052536024874,1.4811105848505295,-0.8073621760927876,3.9950514352398185,True,4.802413611332606,qnei,0.6758552999817766,False,0.75,10,f2e0d867-7cc2-4a0b-b98e-677d17429288,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,8.855083342781766,151.90262399989868,8.236944203352454,8.935448470582275,-1.0539382268689999,9.101659393557979,michalewicz
18,2.984004514771881,0.6897605756608852,2.621976760657888,0.4055007552342906,1.4721335263053397,-1.0539382317760886,-2.619110642813069,True,-1.5651724110369805,qnei,0.7129730999586172,False,0.75,10,f2e0d867-7cc2-4a0b-b98e-677d17429288,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.101659398465067,161.00428339836375,8.236944203352454,8.944682411020208,-1.0539382268689999,9.101659393557979,michalewicz
19,2.8846762392473013,0.6349573008781821,2.731438648909637,0.7905743730415369,1.2814857905237382,-1.050102833683558,-0.22638346567067036,True,0.8237193680128877,qnei,0.579159900022205,False,0.75,10,f2e0d867-7cc2-4a0b-b98e-677d17429288,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.097824000372537,170.10210739873628,8.236944203352454,8.95274249467033,-1.0539382268689999,9.101659393557979,michalewicz
20,2.606442670898301,0.6357527552630031,2.7960974207925404,0.38355790977859006,1.3109041509389177,-0.8900130318237016,-1.1779078745247606,True,-0.28789484270105903,qnei,0.7109326999634504,False,0.75,10,f2e0d867-7cc2-4a0b-b98e-677d17429288,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,8.937734198512679,179.03984159724897,8.236944203352454,8.951992079862448,-1.0539382268689999,9.101659393557979,michalewicz
21,3.0527993187356177,0.6532772196934119,2.9773625260190046,0.7644063389726711,1.5138957810189844,-1.0475348751649651,-2.495675269538002,True,-1.4481403943730369,qnei,1.2030012999894097,False,0.75,10,f2e0d867-7cc2-4a0b-b98e-677d17429288,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.095256041853943,188.13509763910292,8.236944203352454,8.958814173290616,-1.0539382268689999,9.101659393557979,michalewicz
22,3.140806383318644,0.3302884877651916,2.4111742739638515,0.5873032809854166,3.141592653589793,-1.0535333354106942,11.916142054258145,True,12.96967538966884,qnei,0.4365854000207037,False,0.75,10,f2e0d867-7cc2-4a0b-b98e-677d17429288,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.101254502099673,197.2363521412026,8.236944203352454,8.965288733691027,-1.0539382268689999,9.101659393557979,michalewicz
