iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.9637953256775056,2.818680285825393,2.436888465969028,0.7075092536100441,0.9430001955324466,0.90007361838061,-8.560322521001407,True,-9.460396139382016,qnei,0.0,False,0.75,7,f352b39e-8ab5-4e4e-880a-d67ebc48b919,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.147647548308369,7.147647548308369,7.147647548308369,7.147647548308369,0.90007361838061,7.147647548308369,michalewicz
2,2.7443490865749487,0.016541442142122352,2.5799651661104637,2.5040674617684413,1.4700610102117195,-0.07730669503760453,2.0333032194425567,True,2.110609914480161,qnei,0.0,False,0.75,7,f352b39e-8ab5-4e4e-880a-d67ebc48b919,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.125027861726583,15.272675410034951,7.147647548308369,7.636337705017476,-0.07730669503760453,8.125027861726583,michalewicz
3,0.952004445895042,0.8746998575470308,0.8006964241976576,1.398248452847806,1.5850851037238267,-1.04660950384501,-8.122293938270253,True,-7.075684434425243,qnei,0.0,False,0.75,7,f352b39e-8ab5-4e4e-880a-d67ebc48b919,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.094330670533989,24.36700608056894,7.147647548308369,8.122335360189647,-0.07730669503760453,8.125027861726583,michalewicz
4,1.7388632150586287,3.127456377084045,2.4902208621823125,1.954633696428515,3.1069099346504863,0.40980425343275584,5.110126749767301,True,4.700322496334545,qnei,0.0,False,0.75,7,f352b39e-8ab5-4e4e-880a-d67ebc48b919,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.637916913256222,32.00492299382516,7.147647548308369,8.00123074845629,0.40980425343275584,7.637916913256222,michalewicz
5,0.6764122246309393,0.5033209485844836,1.9243499208169526,0.1380478893954662,0.11209290167316548,-1.0539382228456007,4.859581875854614,True,5.913520098700214,qnei,0.0,False,0.75,7,f352b39e-8ab5-4e4e-880a-d67ebc48b919,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.101659389534579,41.106582383359736,7.147647548308369,8.221316476671948,0.40980425343275584,7.637916913256222,michalewicz
6,0.0,0.0,2.93480499828993,0.0,0.0,-0.9564600079454558,7.855270042963701,True,8.811730050909157,qnei,0.5033357000211254,False,0.75,7,f352b39e-8ab5-4e4e-880a-d67ebc48b919,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.004181174634434,50.11076355799417,7.147647548308369,8.35179392633236,-0.9564600079454558,9.004181174634434,michalewicz
7,3.141592653589793,1.884265101825284,3.141592653589793,3.105348829050537,2.9230875672284933,-1.0236605569975743,-3.694761775586567,True,-2.671101218588993,qnei,0.36994100001174957,False,0.75,7,f352b39e-8ab5-4e4e-880a-d67ebc48b919,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.071381723686553,59.18214528168072,7.147647548308369,8.454592183097246,-0.9564600079454558,9.004181174634434,michalewicz
8,3.141592653589793,3.141592653589793,3.141592653589793,1.360487623256461,3.141592653589793,-1.0521015616014469,-5.759200020260197,True,-4.70709845865875,qnei,0.34609679999994114,False,0.75,7,f352b39e-8ab5-4e4e-880a-d67ebc48b919,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.099822728290425,68.28196800997114,7.147647548308369,8.535246001246392,-0.9564600079454558,9.004181174634434,michalewicz
9,0.0,0.0,2.3027590392677153,2.1144006706156513,0.0,-0.6444405515623717,0.7031375819258225,True,1.3475781334881942,qnei,0.4477301000151783,False,0.75,7,f352b39e-8ab5-4e4e-880a-d67ebc48b919,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.69216171825135,76.9741297282225,7.147647548308369,8.55268108091361,-0.9564600079454558,9.004181174634434,michalewicz
10,1.0218405091547706,3.141592653589793,3.141592653589793,2.739795151588646,3.141592653589793,-1.0539382316054817,-7.478874177539448,True,-6.424935945933966,qnei,0.3920257999561727,False,0.75,7,f352b39e-8ab5-4e4e-880a-d67ebc48b919,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.10165939829446,86.07578912651695,7.147647548308369,8.607578912651695,-0.9564600079454558,9.004181174634434,michalewicz
