iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.7339685059847834,0.9010628369925916,1.8948457972282609,2.4426953628177106,2.2496147957845927,0.595848047753563,2.4771642815770747,True,1.8813162338235117,qnei,0.0,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.451873118935415,7.451873118935415,7.451873118935415,7.451873118935415,0.595848047753563,7.451873118935415,michalewicz
2,2.8757514617751183,2.703006367468264,2.8847285896693013,0.08352783127899953,1.3736551050036934,0.19303114101745533,0.051128956042626045,True,-0.1419021849748293,qnei,0.0,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.854690025671523,15.306563144606939,7.451873118935415,7.653281572303469,0.595848047753563,7.451873118935415,michalewicz
3,1.5234975350318947,0.20468794780846922,0.017674759483104676,2.6094742043030985,3.089135106907805,-1.0527126446734347,-0.07414655533132497,True,0.9785660893421098,qnei,0.0,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,9.100433811362413,24.40699695596935,7.451873118935415,8.135665651989784,0.595848047753563,7.451873118935415,michalewicz
4,2.46492454909066,0.9914976055630428,2.215871184667501,0.939905061652722,2.327129991960237,1.006504808815746,-0.8471412654885668,True,-1.8536460743043128,qnei,0.0,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.041216357873232,31.448213313842583,7.041216357873232,7.862053328460646,0.595848047753563,7.451873118935415,michalewicz
5,0.8788518104233879,2.4585818703609696,3.1030790740952976,3.0983597811058523,2.7735945546061833,-1.0537215195984087,-0.7358712297738259,True,0.31785028982458274,qnei,0.0,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101442686287387,40.54965600012997,7.041216357873232,8.109931200025994,0.595848047753563,7.451873118935415,michalewicz
6,3.141592653589793,0.6955635124418693,1.9514311610527955,2.6357768665281713,1.9465097504911104,-1.0539321410999591,-1.5611648857658862,True,-0.507232744665927,qnei,0.44961119996150956,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101653307788938,49.65130930791891,7.041216357873232,8.275218217986485,0.595848047753563,7.451873118935415,michalewicz
7,2.6805477316837303,0.9441303725150445,1.7816080206826816,2.8253373170272598,2.324901369721723,-1.0478373806576906,-0.8998087029126074,True,0.14802867774508321,qnei,0.3058651000028476,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.09555854734667,58.74686785526558,7.041216357873232,8.392409693609368,0.595848047753563,7.451873118935415,michalewicz
8,2.5936913721836956,0.9353318095706199,1.827664293945283,2.396887151559413,2.352014324305329,-0.9600284649989278,-0.10433153829754838,True,0.8556969267013794,qnei,0.30869229999370873,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.007749631687906,67.75461748695348,7.041216357873232,8.469327185869185,0.595848047753563,7.451873118935415,michalewicz
9,2.772429568686974,0.8877106200770005,1.9253037306377536,2.400928365883025,2.216623404576227,0.560794243778121,1.5540721314439332,True,0.9932778876658122,qnei,0.3850129999918863,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.4869269229108575,75.24154440986433,7.041216357873232,8.360171601096036,0.595848047753563,7.451873118935415,michalewicz
10,2.5466632124023865,1.188230128588215,2.157530949700894,2.0662153540065114,2.3998771963239314,-0.16482316487624807,-0.7162151364463073,True,-0.5513919715700593,qnei,0.28227410005638376,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.212544331565226,83.45408874142956,7.041216357873232,8.345408874142956,0.595848047753563,7.451873118935415,michalewicz
11,2.7169913895947855,0.5669964557364566,1.5112030667632803,2.468070134103937,2.2136869124296044,1.5909149647492529,2.277357273761658,True,0.6864423090124052,qnei,1.140223300026264,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,1.5909149647492529,6.456806201939726,89.91089494336929,6.456806201939726,8.173717722124481,0.595848047753563,7.451873118935415,michalewicz
12,2.7250770752717934,0.9329357406332126,1.9148506448473706,2.4709775360807757,2.2616579335044085,0.7279208395933084,1.2637658113095398,True,0.5358449717162314,qnei,0.6786485000047833,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,1.5909149647492529,7.3198003270956695,97.23069527046495,6.456806201939726,8.102557939205413,0.595848047753563,7.451873118935415,michalewicz
13,2.7443849386180914,0.856407865233228,1.858701070164308,2.4240118429786524,2.235979737496249,0.6276269421364724,2.621546896226831,True,1.9939199540903585,qnei,1.0908191000344232,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,1.5909149647492529,7.420094224552506,104.65078949501745,6.456806201939726,8.050060730385958,0.6276269421364724,7.420094224552506,michalewicz
14,2.7510497938373004,1.4008527684452314,1.8700004014456932,2.428756361239484,2.6829158627592204,0.09139654861887521,-0.5472011977367296,True,-0.6385977463556048,qnei,1.0404491999652237,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,1.5909149647492529,7.956324618070103,112.60711411308755,6.456806201939726,8.043365293791968,0.6276269421364724,7.420094224552506,michalewicz
15,2.718036769285083,0.6941801780223144,1.7186917260214565,2.4210917621835297,2.194459414047128,0.31198939101106743,-0.545661375661201,True,-0.8576507666722684,qnei,0.359562499972526,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,1.5909149647492529,7.735731775677911,120.34284588876545,6.456806201939726,8.022856392584364,0.6276269421364724,7.420094224552506,michalewicz
16,2.8714150479507072,0.33738321337062177,1.1387043675449329,2.2489419961558847,2.2582007394774113,0.26629197961051954,0.08763497708921156,True,-0.17865700252130798,qnei,0.5560529999784194,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,1.5909149647492529,7.781429187078459,128.1242750758439,6.456806201939726,8.007767192240244,0.6276269421364724,7.420094224552506,michalewicz
17,3.141592653589793,1.3078744537104088,0.9377882489444416,2.485229459218227,2.247134463080677,1.3834987978680326,3.585534710161606,True,2.2020359122935735,qnei,0.49798300000838935,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,1.5909149647492529,6.664222368820946,134.78849744466487,6.456806201939726,7.928735143803816,1.3834987978680326,6.664222368820946,michalewicz
18,3.141592653589793,1.6304242360343901,1.0083481263882006,3.141592653589793,2.232457606224246,2.094116491808838,1.3121714697794247,True,-0.7819450220294135,qnei,0.7070839999942109,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,2.094116491808838,5.95360467488014,140.742102119545,5.95360467488014,7.819005673308055,1.3834987978680326,6.664222368820946,michalewicz
19,3.141592653589793,1.34680787785438,0.9463081887428906,2.564176549243087,2.2440404721086233,0.5054021075867489,1.6326489438749694,True,1.1272468362882204,qnei,0.4871121000032872,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,2.094116491808838,7.54231905910223,148.28442117864722,5.95360467488014,7.804443219928801,1.3834987978680326,6.664222368820946,michalewicz
20,2.6375811903626505,1.6236503616304676,1.5925821902905608,2.1945123976452305,2.24205005179623,1.9104063481273548,2.7139984682430134,True,0.8035921201156586,qnei,0.6538052000105381,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,2.094116491808838,6.137314818561624,154.42173599720886,5.95360467488014,7.721086799860442,1.3834987978680326,6.664222368820946,michalewicz
21,2.0531414002758686,1.4930192395254578,0.0,2.3566376535500577,2.2422876265287868,2.7170861249367704,2.3588189129048898,True,-0.3582672120318806,qnei,0.615396800043527,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,2.7170861249367704,5.330635041752208,159.75237103896106,5.330635041752208,7.60725576376005,1.3834987978680326,6.664222368820946,michalewicz
22,3.141592653589793,1.6037987788887453,0.0,2.1297897365942027,2.2443826840958208,1.9640063321319483,2.2159845220372745,True,0.25197818990532617,qnei,0.541967700002715,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,2.7170861249367704,6.08371483455703,165.8360858735181,5.330635041752208,7.538003903341732,1.3834987978680326,6.664222368820946,michalewicz
23,3.141592653589793,1.7009547401058063,3.141592653589793,2.3262012327325787,2.2457110648972125,0.98472954442976,-0.5075196570975297,True,-1.4922492015272897,qnei,0.577040699950885,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,2.7170861249367704,7.062991622259219,172.8990774957773,5.330635041752208,7.517351195468579,1.3834987978680326,6.664222368820946,michalewicz
24,1.523483359547575,1.3926311282294181,0.9676564896996157,2.1755636691459226,2.242006485862639,0.7890981626939896,2.0858796029422195,True,1.29678144024823,qnei,0.6073645000578836,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,2.7170861249367704,7.258623003994988,180.1577004997723,5.330635041752208,7.506570854157179,1.3834987978680326,6.664222368820946,michalewicz
25,3.141592653589793,1.3884395452552303,0.9322329269111364,2.0617677811084203,2.2370836001615997,0.8794478883699156,1.359867456639051,True,0.48041956826913534,qnei,0.5345614000107162,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,2.7170861249367704,7.168273278319063,187.32597377809134,5.330635041752208,7.493038951123654,1.3834987978680326,6.664222368820946,michalewicz
26,2.390502702172891,1.9698745739768744,0.6375984940604484,2.463783805565147,2.252054282464726,1.632297286974171,1.3172924482739932,True,-0.3150048387001778,qnei,0.6310156999970786,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,2.7170861249367704,6.415423879714807,193.74139765780615,5.330635041752208,7.451592217607929,1.3834987978680326,6.664222368820946,michalewicz
27,0.8799209247279942,1.1780143758984043,0.7676564110296715,2.667120397232977,2.237145614956172,0.30414317290249177,0.5496359713062046,True,0.2454927984037128,qnei,0.5534103999962099,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,2.7170861249367704,7.743577993786486,201.48497565159263,5.330635041752208,7.462406505614542,1.3834987978680326,6.664222368820946,michalewicz
28,2.536440276035702,1.252752218722805,0.6466086652954663,2.415931043589989,2.2425509615268475,0.5245024953664483,1.187192859793305,True,0.6626903644268567,qnei,0.7128251999965869,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,2.7170861249367704,7.52321867132253,209.00819432291516,5.330635041752208,7.464578368675541,1.3834987978680326,6.664222368820946,michalewicz
29,3.141592653589793,1.7250125124767521,0.0,2.4097892573457385,2.1877295302694995,0.6512898526157398,0.2434536367728361,True,-0.4078362158429037,qnei,0.5474506999598816,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,2.7170861249367704,7.396431314073238,216.40462563698838,5.330635041752208,7.462228470240979,1.3834987978680326,6.664222368820946,michalewicz
30,2.389376089867791,1.778080845145993,0.5209258465460057,1.7571706705856829,2.274081774014563,0.26447437184467,-1.0350001120633399,True,-1.29947448390801,qnei,0.5774263000348583,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,2.7170861249367704,7.783246794844309,224.1878724318327,5.330635041752208,7.47292908106109,1.3834987978680326,6.664222368820946,michalewicz
31,3.141592653589793,1.4388331755530583,0.9997189843346367,2.310331721552471,2.2596872191924935,0.6882181285077597,-0.8077353350402233,True,-1.495953463547983,qnei,0.47173900000052527,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,2.7170861249367704,7.359503038181218,231.54737547001392,5.330635041752208,7.469270176452062,1.3834987978680326,6.664222368820946,michalewicz
32,2.5635822998076248,1.0833498537163784,0.0,3.141592653589793,2.231310987969458,0.4682783814799999,1.6587062989225276,True,1.1904279174425278,qnei,0.5789289000094868,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,2.7170861249367704,7.579442785208978,239.1268182552229,5.330635041752208,7.472713070475716,1.3834987978680326,6.664222368820946,michalewicz
33,2.4596826518837425,1.011498994219283,0.0,0.7274676756254258,2.2270195593899533,0.798459578150855,-0.9144591677445923,True,-1.7129187458954473,qnei,0.732949799974449,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,2.7170861249367704,7.249261588538124,246.37607984376103,5.330635041752208,7.465941813447304,1.3834987978680326,6.664222368820946,michalewicz
34,1.9715143275970899,1.410479070605901,1.8081945707815221,2.7843247152292734,2.22575888286518,1.7952182863580086,1.4525678555152655,True,-0.34265043084274316,qnei,0.7114554999861866,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,2.7170861249367704,6.25250288033097,252.628582724092,5.330635041752208,7.43025243306153,1.3834987978680326,6.664222368820946,michalewicz
35,3.141592653589793,0.8089448036263613,0.0,2.7669350503880485,2.2350613535242414,0.338423061112502,-0.24270066006234625,True,-0.5811237211748482,qnei,0.6526380000286736,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,2.7170861249367704,7.709298105576476,260.3378808296685,5.330635041752208,7.438225166561957,1.3834987978680326,6.664222368820946,michalewicz
36,0.7518355948750475,0.21559220679426358,3.0591601987541175,2.433755823052372,2.2549274411095612,0.2612114514413624,0.8416433614067961,True,0.5804319099654337,qnei,0.4963213999872096,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,2.7170861249367704,7.786509715247616,268.12439054491614,5.330635041752208,7.447899737358782,1.3834987978680326,6.664222368820946,michalewicz
37,0.7369409388543754,2.3415319989921985,0.45029592899320275,2.7146715768756207,2.2145473465489864,0.4626943211185474,1.620659062682859,True,1.1579647415643115,qnei,0.5325143000227399,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,2.7170861249367704,7.585026845570431,275.7094173904866,5.330635041752208,7.451605875418556,1.3834987978680326,6.664222368820946,michalewicz
38,2.823063898635577,3.141592653589793,1.0701716957141811,2.440772065831522,2.2217800309446516,1.252395089832947,1.14124984839338,True,-0.11114524143956706,qnei,0.5045171000529081,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,2.7170861249367704,6.795326076856031,282.5047434673426,5.330635041752208,7.434335354403753,1.3834987978680326,6.664222368820946,michalewicz
39,0.0,3.1127416261030203,1.5197962996063845,2.632759421832656,2.239050046208473,0.2744720836412192,-2.873069389522058,True,-3.147541473163277,qnei,0.7134558000252582,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,2.7170861249367704,7.773249083047759,290.27799255039037,5.330635041752208,7.443025450010009,1.3834987978680326,6.664222368820946,michalewicz
40,2.127447572578226,1.8418511576661536,0.646770863088278,2.7213565565113,2.2101905336484418,1.8467905608726602,3.5791450492226513,True,1.732354488349991,qnei,0.5953987999819219,False,0.75,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,2.7170861249367704,6.200930605816318,296.4789231562067,5.330635041752208,7.411973078905167,1.3834987978680326,6.664222368820946,michalewicz
41,1.7097728356485489,2.0363771916157583,0.0,3.114972782569853,2.1929710056448632,0.023989907514277074,0.7499553394451236,True,0.7259654319308465,qnei,0.6946691999910399,False,2.0,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4",8.047721166688978,2.7170861249367704,8.023731259174701,304.5026544153814,5.330635041752208,7.426894010131254,1.3834987978680326,6.664222368820946,michalewicz
42,1.9885076900676477,1.8077862844792147,0.9815412240600879,2.1787278866138236,2.2003125854636334,1.003269099223031,1.4187019169055954,True,0.41543281768256435,qnei,0.5376366000273265,False,2.0,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4",8.047721166688978,2.7170861249367704,7.044452067465947,311.54710648284737,5.330635041752208,7.417788249591604,1.3834987978680326,6.664222368820946,michalewicz
43,2.1963877632981967,1.500954985102801,1.0543767240942117,2.8563711884350296,2.2277154368420327,3.7369675524393067,3.9432875446614313,True,0.2063199922221246,qnei,0.6679749999893829,False,2.0,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4",8.047721166688978,3.7369675524393067,4.310753614249672,315.85786009709705,4.310753614249672,7.3455316301650475,3.7369675524393067,4.310753614249672,michalewicz
44,2.133256761770927,1.991460497906576,0.9443885256352239,3.141592653589793,2.237120841919062,1.7136664589269548,1.8701116654711931,True,0.15644520654423832,qnei,0.3993571000173688,False,2.0,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4",8.047721166688978,3.7369675524393067,6.334054707762023,322.1919148048591,4.310753614249672,7.322543518292252,3.7369675524393067,4.310753614249672,michalewicz
45,1.728179166580275,0.8202028120152932,1.173795814357442,3.076726708777812,2.222230274878724,1.4481138237538178,0.6855254489526884,True,-0.7625883748011294,qnei,0.4357048000092618,False,2.0,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4",8.047721166688978,3.7369675524393067,6.59960734293516,328.79152214779424,4.310753614249672,7.306478269950983,3.7369675524393067,4.310753614249672,michalewicz
46,2.721735300676055,2.4350237698258326,0.0,2.9891771763847066,2.2335462109233024,0.43513965186907405,1.4693119387908258,True,1.0341722869217518,qnei,0.4963530999957584,False,2.0,9,ab1b068e-b205-4794-97b9-c3bddd7d531b,gaussian,1.0,0,exact,value,learned,0.5,"x0,x1,x2,x3,x4",8.047721166688978,3.7369675524393067,7.6125815148199045,336.40410366261415,4.310753614249672,7.313132688317699,3.7369675524393067,4.310753614249672,michalewicz
