iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.9637953256775056,2.818680285825393,2.436888465969028,0.7075092536100441,0.9430001955324466,0.90007361838061,1.3732467215005157,True,0.4731731031199058,logei,0.0,False,0.75,7,09aa471a-8a3e-42b6-b728-42fda7d53c05,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.147647548308369,7.147647548308369,7.147647548308369,7.147647548308369,0.90007361838061,7.147647548308369,michalewicz
2,2.7443490865749487,0.016541442142122352,2.5799651661104637,2.5040674617684413,1.4700610102117195,-0.07730669503760453,1.313081104161565,True,1.3903877991991695,logei,0.0,False,0.75,7,09aa471a-8a3e-42b6-b728-42fda7d53c05,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.125027861726583,15.272675410034951,7.147647548308369,7.636337705017476,0.90007361838061,7.147647548308369,michalewicz
3,0.952004445895042,0.8746998575470308,0.8006964241976576,1.398248452847806,1.5850851037238267,-1.04660950384501,-1.6575581675101954,True,-0.6109486636651853,logei,0.0,False,0.75,7,09aa471a-8a3e-42b6-b728-42fda7d53c05,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.094330670533989,24.36700608056894,7.147647548308369,8.122335360189647,0.90007361838061,7.147647548308369,michalewicz
4,1.7388632150586287,3.127456377084045,2.4902208621823125,1.954633696428515,3.1069099346504863,0.40980425343275584,2.014989041892626,True,1.6051847884598702,logei,0.0,False,0.75,7,09aa471a-8a3e-42b6-b728-42fda7d53c05,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.637916913256222,32.00492299382516,7.147647548308369,8.00123074845629,0.40980425343275584,7.637916913256222,michalewicz
5,0.6764122246309393,0.5033209485844836,1.9243499208169526,0.1380478893954662,0.11209290167316548,-1.0539382228456007,-0.23377320804557067,True,0.82016501480003,logei,0.0,False,0.75,7,09aa471a-8a3e-42b6-b728-42fda7d53c05,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.101659389534579,41.106582383359736,7.147647548308369,8.221316476671948,0.40980425343275584,7.637916913256222,michalewicz
6,1.522438940192983,3.141592653589793,3.095617557117967,2.232892655765124,3.141592653589793,-1.0532408865886296,-3.1955667400704684,True,-2.1423258534818386,logei,0.27813670004252344,False,0.75,7,09aa471a-8a3e-42b6-b728-42fda7d53c05,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.100962053277607,50.20754443663734,7.147647548308369,8.36792407277289,0.40980425343275584,7.637916913256222,michalewicz
7,1.9618832878175192,1.4727277091169744,2.365482376015258,3.141592653589793,3.141592653589793,0.83909157938574,0.9292031178805845,True,0.09011153849484455,logei,0.4066856000572443,False,0.75,7,09aa471a-8a3e-42b6-b728-42fda7d53c05,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.208629587303238,57.41617402394058,7.147647548308369,8.202310574848655,0.40980425343275584,7.637916913256222,michalewicz
8,0.5100767994344431,1.3192086850977083,2.5468303529777963,1.2584047997675623,3.141592653589793,-0.6135340922527774,1.5161062432267882,True,2.1296403354795657,logei,0.43328669999027625,False,0.75,7,09aa471a-8a3e-42b6-b728-42fda7d53c05,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.661255258941756,66.07742928288233,7.147647548308369,8.259678660360292,0.40980425343275584,7.637916913256222,michalewicz
9,3.141592653589793,3.141592653589793,2.5479297597700636,1.0444797988888812,3.141592653589793,0.15032316243823451,-1.4024199977174208,True,-1.5527431601556554,logei,0.3908930000034161,False,0.75,7,09aa471a-8a3e-42b6-b728-42fda7d53c05,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.897398004250744,73.97482728713308,7.147647548308369,8.219425254125898,0.40980425343275584,7.637916913256222,michalewicz
10,1.4677156437452255,1.4585972745714437,2.5241631398721767,1.9478902301560355,1.5778362074477648,1.7212773348772936,1.5191862739475754,True,-0.20209106092971818,logei,0.41404409997630864,False,0.75,7,09aa471a-8a3e-42b6-b728-42fda7d53c05,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,1.7212773348772936,6.326443831811685,80.30127111894477,6.326443831811685,8.030127111894476,0.40980425343275584,7.637916913256222,michalewicz
11,1.0201111978365012,3.141592653589793,2.4453533238716183,1.4424864750229152,3.141592653589793,-1.0539316525117808,-2.6726154818136116,True,-1.6186838293018309,logei,0.31393630005186424,False,0.75,7,09aa471a-8a3e-42b6-b728-42fda7d53c05,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,1.7212773348772936,9.101652819200758,89.40292393814553,6.326443831811685,8.127538539831413,0.40980425343275584,7.637916913256222,michalewicz
12,1.6976124913052675,2.0275416680007052,2.448923443901805,1.6227360610738621,1.5151027843347324,-1.0348380292827828,-0.8239185873313399,True,0.21091944195144285,logei,0.5802817999501713,False,0.75,7,09aa471a-8a3e-42b6-b728-42fda7d53c05,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3,x4",8.047721166688978,1.7212773348772936,9.082559195971761,98.48548313411729,6.326443831811685,8.207123594509774,0.40980425343275584,7.637916913256222,michalewicz
