iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.0272137021115593,3.101621678089748,1.0012596288055424,2.477299543768252,2.73286049052822,0.15323094724110708,-13.747238372199343,True,-13.90046931944045,logei,0.0,False,0.75,8,634fe83b-b89d-4237-9690-30434f69c80c,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.15323094724110708,7.894490219447871,7.894490219447871,7.894490219447871,7.894490219447871,0.15323094724110708,7.894490219447871,michalewicz
2,1.2286291551541173,1.3756464757427227,1.1710252155791652,0.3360046329538751,1.5047143521208903,0.32604765500876154,-3.7171019512531758,True,-4.043149606261937,logei,0.0,False,0.75,8,634fe83b-b89d-4237-9690-30434f69c80c,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.32604765500876154,7.721673511680216,15.616163731128086,7.721673511680216,7.808081865564043,0.32604765500876154,7.721673511680216,michalewicz
3,0.7582301259261758,0.8078456237537506,0.5803513018372032,0.6090434426292817,2.5567150298471115,-1.0282202964532643,11.066374306581553,True,12.094594603034817,logei,0.0,False,0.75,8,634fe83b-b89d-4237-9690-30434f69c80c,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.32604765500876154,9.075941463142243,24.69210519427033,7.721673511680216,8.230701731423443,-1.0282202964532643,9.075941463142243,michalewicz
4,1.3288440180585444,0.8039979789080718,1.8563760580914754,1.898377406065081,2.032164425727874,0.5224310245244812,4.454696843640562,True,3.932265819116081,logei,0.0,False,0.75,8,634fe83b-b89d-4237-9690-30434f69c80c,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,7.525290142164497,32.217395336434826,7.525290142164497,8.054348834108707,-1.0282202964532643,9.075941463142243,michalewicz
5,2.863110509619268,0.4718864178640059,1.1667470743524408,0.8941621038640123,0.052722372294653944,-0.1443543065132659,6.259175552648702,True,6.403529859161968,logei,0.0,False,0.75,8,634fe83b-b89d-4237-9690-30434f69c80c,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,8.192075473202244,40.40947080963707,7.525290142164497,8.081894161927414,-1.0282202964532643,9.075941463142243,michalewicz
6,0.7462153460352648,0.3523872046360701,0.8063731903732938,1.2522077230715807,2.8951131814965176,-0.7692149551393047,-4.250184320737175,True,-3.4809693655978697,logei,0.6045339000411332,False,0.75,8,634fe83b-b89d-4237-9690-30434f69c80c,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,8.816936121828283,49.226406931465355,7.525290142164497,8.204401155244225,-1.0282202964532643,9.075941463142243,michalewicz
7,0.5880433318110446,0.8011553546053888,0.25798991672353977,0.4211990715838966,2.7969691485131576,-1.0539382185001094,-17.654543350738162,True,-16.60060513223805,logei,0.4735305000212975,False,0.75,8,634fe83b-b89d-4237-9690-30434f69c80c,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,9.101659385189087,58.32806631665444,7.525290142164497,8.332580902379206,-1.0282202964532643,9.075941463142243,michalewicz
8,0.9574327896545961,1.3297383988042517,0.6007099732145308,0.0,1.7756662408270925,-0.07595540436871502,7.16028442450704,True,7.236239828875755,logei,0.5365739000262693,False,0.75,8,634fe83b-b89d-4237-9690-30434f69c80c,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,8.123676571057693,66.45174288771213,7.525290142164497,8.306467860964016,-1.0282202964532643,9.075941463142243,michalewicz
9,0.7253429583569961,0.30092571952933506,0.5379855925701088,0.2260649213085812,2.4806114961965333,-1.0539382302792843,10.892479320710137,True,11.946417550989421,logei,0.7040980000165291,False,0.75,8,634fe83b-b89d-4237-9690-30434f69c80c,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,9.101659396968262,75.55340228468039,7.525290142164497,8.394822476075598,-1.0282202964532643,9.075941463142243,michalewicz
10,1.0998149496249507,0.0,2.1503634380185033,1.3865483607656945,2.5189550338614133,-0.38895936239122614,-1.9100186177408804,True,-1.5210592553496542,logei,1.0638700999552384,False,0.75,8,634fe83b-b89d-4237-9690-30434f69c80c,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,8.436680529080204,83.9900828137606,7.525290142164497,8.399008281376059,-1.0282202964532643,9.075941463142243,michalewicz
11,0.5149153043495295,1.6523151093661126,0.0,0.051027923223361527,2.5202631979049297,0.40714325748800523,4.9036687617206125,True,4.496525504232607,logei,0.6057837000116706,False,0.75,8,634fe83b-b89d-4237-9690-30434f69c80c,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,7.640577909200973,91.63066072296157,7.525290142164497,8.330060065723778,-1.0282202964532643,9.075941463142243,michalewicz
12,1.5862001665975756,0.0,0.6444946370604776,0.7722786401200988,2.523205859733298,-1.0503854475216456,-2.112016118462031,True,-1.0616306709403853,logei,0.6447710000211373,False,0.75,8,634fe83b-b89d-4237-9690-30434f69c80c,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,9.098106614210623,100.72876733717219,7.525290142164497,8.39406394476435,-1.0282202964532643,9.075941463142243,michalewicz
13,0.5793666290283515,0.0,0.8153210206122741,1.0203383994767123,2.5255322541243177,-0.15222956327449716,1.1843196917776562,True,1.3365492550521534,logei,0.46891619998496026,False,0.75,8,634fe83b-b89d-4237-9690-30434f69c80c,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,8.199950729963476,108.92871806713566,7.525290142164497,8.379132159010435,-1.0282202964532643,9.075941463142243,michalewicz
14,0.27538877216740865,0.7072318142340028,0.27585813150415506,0.03210345430716667,2.4840361545787077,-1.0539382255694925,0.9150527060372236,True,1.968990931606716,logei,0.3511714999913238,False,0.75,8,634fe83b-b89d-4237-9690-30434f69c80c,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,9.10165939225847,118.03037745939413,7.525290142164497,8.430741247099581,-1.0282202964532643,9.075941463142243,michalewicz
