iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,0.7885489358200289,0.8698965116962161,0.391084806539194,0.04111385411386355,-0.10261321534266647,True,-0.14372706945653002,qnei,0.0,False,8,98e02798-15b9-4e72-8dc4-dedbaee88864,gaussian,0.25,0,exact,value,self_report,0.022859886470422253,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.04111385411386355,7.926050109178074,7.926050109178074,7.926050109178074,7.926050109178074,0.04111385411386355,7.926050109178074,hartmann_6
2,0.4378818731227988,0.37274890308935305,0.10695359647277436,0.47896545416271696,0.24135214508468228,0.25714524855112975,0.6815256660977724,0.6112361197095751,True,-0.07028954638819729,qnei,0.0,False,8,98e02798-15b9-4e72-8dc4-dedbaee88864,gaussian,0.25,0,exact,value,self_report,0.009244182410121128,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.6815256660977724,7.285638297194165,15.21168840637224,7.285638297194165,7.60584420318612,0.6815256660977724,7.285638297194165,hartmann_6
3,0.1847315568344149,0.1938645489043107,0.813827670155021,0.42298418814422634,0.25592050515822606,0.5909028517654116,3.8396825017826863,3.485860401732961,True,-0.3538221000497255,qnei,0.0,False,8,98e02798-15b9-4e72-8dc4-dedbaee88864,gaussian,0.25,0,exact,value,self_report,0.15930428324107443,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,4.127481461509251,19.33916986788149,4.127481461509251,6.446389955960497,3.8396825017826863,4.127481461509251,hartmann_6
4,0.6042722960584558,0.6468580270601879,0.9113563804485241,0.15020611196196842,0.3713871284423962,0.28462063751081257,-0.17355647012026845,-0.119642245701707,True,0.053914224418561446,qnei,0.0,False,8,98e02798-15b9-4e72-8dc4-dedbaee88864,gaussian,0.25,0,exact,value,self_report,0.0005836023799149109,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,8.140720433412206,27.479890301293697,4.127481461509251,6.869972575323424,3.8396825017826863,4.127481461509251,hartmann_6
5,0.016782052324450736,0.1815539373627295,0.3946685812986028,0.39331071008632423,0.616727944407001,0.45226652882714635,0.8281451526339255,0.8862586428410968,True,0.05811349020717127,qnei,0.0,False,8,98e02798-15b9-4e72-8dc4-dedbaee88864,gaussian,0.25,0,exact,value,self_report,0.20652270015084956,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,7.139018810658012,34.61890911195171,4.127481461509251,6.923781822390342,3.8396825017826863,4.127481461509251,hartmann_6
6,0.14001355258990625,0.1049657156003263,0.908332827519479,0.48314543686030254,0.1440451916427308,0.6902454952953688,1.6271887119162072,1.424975986492365,True,-0.20221272542384217,qnei,0.27221070002997294,False,8,98e02798-15b9-4e72-8dc4-dedbaee88864,gaussian,0.25,0,exact,value,self_report,0.021915443360455204,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,6.33997525137573,40.95888436332744,4.127481461509251,6.826480727221241,3.8396825017826863,4.127481461509251,hartmann_6
7,0.12020849660836813,0.16161749911416498,0.786691108004438,0.4238627491175358,0.31759190573029483,0.6019959345126383,4.1926230925779935,4.242702593959573,True,0.05007950138157913,qnei,0.36783040000591427,False,8,98e02798-15b9-4e72-8dc4-dedbaee88864,gaussian,0.25,0,exact,value,self_report,0.0005939433280824273,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.1926230925779935,3.7745408707139436,44.733425234041384,3.7745408707139436,6.390489319148769,4.1926230925779935,3.7745408707139436,hartmann_6
8,0.09329679710998275,0.2070925496514157,0.7505435627302944,0.5778354923650755,0.36535624023529556,0.6741099096116845,2.098912871265526,2.129273360423883,True,0.030360489158357318,qnei,0.5600902999867685,False,8,98e02798-15b9-4e72-8dc4-dedbaee88864,gaussian,0.25,0,exact,value,self_report,0.0006890769388817052,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.1926230925779935,5.868251092026411,50.601676326067796,3.7745408707139436,6.3252095407584745,4.1926230925779935,3.7745408707139436,hartmann_6
9,0.03315187308170253,0.08717392760452074,0.7977057019335623,0.3837060581067825,0.3628311434696576,0.6176363150856614,3.896349210497187,3.963406350272542,True,0.06705713977535499,qnei,0.4745528000057675,False,8,98e02798-15b9-4e72-8dc4-dedbaee88864,gaussian,0.25,0,exact,value,self_report,0.0013490202599858376,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.1926230925779935,4.07081475279475,54.67249107886255,3.7745408707139436,6.074721230984728,4.1926230925779935,3.7745408707139436,hartmann_6
10,0.3186596180944001,0.1368456757025659,0.7462954513949362,0.4194880718672387,0.36530151413827305,0.5779339320619992,4.1401907771651745,4.466733705073743,True,0.32654292790856854,qnei,0.8070250999880955,False,8,98e02798-15b9-4e72-8dc4-dedbaee88864,gaussian,0.25,0,exact,value,self_report,0.036829457800936084,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.1926230925779935,3.8269731861267626,58.499464264989314,3.7745408707139436,5.849946426498931,4.1401907771651745,3.8269731861267626,hartmann_6
