iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,150.11455992560036,476.65656116349055,330.8228282942322,-329.7513720112898,-239.8004581065295,448.2641344755143,-0.023973538340225708,-0.023973538340225708,False,0.0,pi,0.0,False,False,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.023973538340225708,2.7778293539991963,2.7778293539991963,2.7778293539991963,2.7778293539991963,-0.023973538340225708,2.7778293539991963,griewank
2,-593.6816345213103,385.47410205931953,356.4833145024555,-38.47805658753509,-236.36108781682378,-265.88926547907204,-0.13761977935323588,-0.13761977935323588,False,0.0,pi,0.0,False,False,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.023973538340225708,2.8914755950122064,5.669304949011403,2.7778293539991963,2.8346524745057016,-0.023973538340225708,2.7778293539991963,griewank
3,-294.1564948150505,-65.90843294082413,5.4579107495439985,64.19682248939091,594.6003401212713,351.1943030565037,0.562530482181455,0.562530482181455,False,0.0,pi,0.0,False,False,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.191325333477516,7.860630282488919,2.191325333477516,2.620210094162973,0.562530482181455,2.191325333477516,griewank
4,146.61507532939515,586.752177218262,-341.62956211728124,-407.74555937058653,135.04752512763696,-547.26959044634,-0.9414791274515234,-0.9414791274515234,False,0.0,pi,0.0,False,False,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,3.695334943110494,11.555965225599413,2.191325333477516,2.8889913063998534,0.562530482181455,2.191325333477516,griewank
5,-557.1836654716847,17.86658432564434,-40.55276960965307,500.6013278314226,155.07150538921258,16.94117591941665,0.5049409082286777,0.5049409082286777,False,0.0,pi,0.0,False,False,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.248914907430293,13.804880133029707,2.191325333477516,2.7609760266059413,0.562530482181455,2.191325333477516,griewank
6,-423.4505750435576,-65.2452054736804,26.19558193361683,281.40240687638936,410.2141095246884,294.10953458075625,0.7685924870073501,0.7685924870073501,False,0.0,pi,0.29000599996652454,False,False,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.7685924870073501,1.9852633286516208,15.790143461681328,1.9852633286516208,2.631690576946888,0.7685924870073501,1.9852633286516208,griewank
7,-505.25873379705746,-108.19087692633167,59.701284817078616,413.7180308025383,353.30578401742576,338.0277821550524,0.15211877482803007,0.15211877482803007,False,0.0,pi,0.34507169999415055,False,False,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.7685924870073501,2.601737040830941,18.39188050251227,1.9852633286516208,2.6274115003588956,0.7685924870073501,1.9852633286516208,griewank
8,-550.7995366702515,-57.644726782597786,-210.06094998239507,155.52349097216143,262.9758508839865,255.31672149401822,0.8015188469564916,0.8015188469564916,False,0.0,pi,0.3906070999801159,False,True,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.8015188469564916,1.9523369687024792,20.344217471214748,1.9523369687024792,2.5430271839018435,0.8015188469564916,1.9523369687024792,griewank
9,-463.51604822112733,-50.50226719903874,-80.39783271854715,209.38766304371262,352.5232270182787,260.18471086249593,0.9899732156319999,0.9899732156319999,False,0.0,pi,0.38533379998989403,False,False,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9899732156319999,1.763882600026971,22.10810007124172,1.763882600026971,2.456455563471302,0.9899732156319999,1.763882600026971,griewank
10,-282.8964139823897,59.06023998736043,52.83021010947073,225.3532482098567,172.16181974252027,81.59496561768401,2.079080322178647,2.079080322178647,False,0.0,pi,0.35951829998521134,False,True,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.079080322178647,0.6747754934803236,22.78287556472204,0.6747754934803236,2.278287556472204,2.079080322178647,0.6747754934803236,griewank
11,-264.4075861278865,206.25056659082145,-179.7863446792067,291.2575728225893,60.130633193398126,63.57708637029975,1.8363498084614907,1.8363498084614907,False,0.0,pi,0.4765010999981314,False,True,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.079080322178647,0.9175060071974801,23.70038157191952,0.6747754934803236,2.1545801429017746,2.079080322178647,0.6747754934803236,griewank
12,-100.09377798678167,-94.93853097364604,488.968329367764,47.256749562791924,481.4328092078172,106.38711183295788,0.8237098761163825,0.8237098761163825,False,0.0,pi,0.4693426000303589,False,True,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.079080322178647,1.9301459395425882,25.63052751146211,0.6747754934803236,2.1358772926218426,2.079080322178647,0.6747754934803236,griewank
13,-144.08266792442856,5.871177978849005,-386.7410491583016,203.7316579583802,163.45051176058269,-25.60296261943722,1.8292242054914694,1.8292242054914694,False,0.0,pi,0.4973687999881804,False,True,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.079080322178647,0.9246316101675014,26.55515912162961,0.6747754934803236,2.0427045478176624,2.079080322178647,0.6747754934803236,griewank
14,-134.04508485225517,215.90543677537312,242.5802499185205,139.5287778454342,225.09422520043847,-105.36142571279862,1.9599090073258778,1.9599090073258778,False,0.0,pi,0.5648246000055224,False,True,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.079080322178647,0.793946808333093,27.349105929962704,0.6747754934803236,1.9535075664259074,2.079080322178647,0.6747754934803236,griewank
15,-226.33459416637666,144.50272259830587,128.1247476321085,196.88452160016513,173.26388199211712,-1.512665597424055,2.1402506512297457,2.1402506512297457,False,0.0,pi,0.4497263999655843,False,False,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.1402506512297457,0.6136051644292251,27.962711094391928,0.6136051644292251,1.8641807396261285,2.1402506512297457,0.6136051644292251,griewank
16,-237.6402931335452,187.4657740639513,272.003380860024,190.6672433755083,164.76298409101423,-37.640896390505006,1.862159690933332,1.862159690933332,False,0.0,pi,0.39854929997818545,False,False,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.1402506512297457,0.8916961247256388,28.854407219117565,0.6136051644292251,1.8034004511948478,2.1402506512297457,0.6136051644292251,griewank
17,8.211475978036901,259.33460372212664,18.98359755166632,131.20966359039267,194.01959013120995,-12.64740506748376,2.2719132768420414,2.2719132768420414,False,0.0,pi,0.4970076000317931,False,True,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.2719132768420414,0.4819425388169294,29.336349757934496,0.4819425388169294,1.7256676328196763,2.2719132768420414,0.4819425388169294,griewank
18,-76.81752946964684,-525.2166644602684,-71.17544623598906,136.8232046934702,236.5279849404575,156.5774819658733,1.2701061902831872,1.2701061902831872,False,0.0,pi,0.5156905999756418,False,True,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.2719132768420414,1.4837496253757836,30.82009938331028,0.4819425388169294,1.7122277435172377,2.2719132768420414,0.4819425388169294,griewank
19,-60.7664822928748,119.98838112632302,-80.14432200442434,210.85818664923897,25.79899185150714,-95.29763281033883,2.4390499857590937,2.4390499857590937,False,0.0,pi,0.3416302000405267,False,True,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4390499857590937,0.31480582989987704,31.134905213210157,0.31480582989987704,1.638679221747903,2.4390499857590937,0.31480582989987704,griewank
20,165.40397043096402,5.956137592036725,-28.136352809454138,155.42292331807278,198.998668979532,-128.21604870422,2.3259118869774804,2.3259118869774804,False,0.0,pi,0.5268337999586947,False,True,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4390499857590937,0.42794392868149034,31.562849141891647,0.31480582989987704,1.5781424570945823,2.4390499857590937,0.31480582989987704,griewank
21,116.00810086230456,-19.63357739152741,190.00696755672186,322.6131273217791,182.34213280510778,82.92340309672466,2.0014279143716855,11.603794898312824,True,9.602366983941138,pi,0.6812662000302225,False,True,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4390499857590937,0.7524279012872852,32.31527704317893,0.31480582989987704,1.5388227163418537,2.0014279143716855,0.7524279012872852,griewank
22,119.74475537234991,193.75839909502417,-152.3319651334735,397.7396633536099,195.31369609327476,240.26504282066992,1.4883991313686338,-4.611796785266515,True,-6.1001959166351485,pi,0.49946650001220405,False,True,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4390499857590937,1.265456684290337,33.580733727469266,0.31480582989987704,1.5263969876122394,2.0014279143716855,0.7524279012872852,griewank
23,109.24600852932213,111.04432093818764,216.72563825253008,241.9054166101082,432.6908758783086,105.31844777720084,1.4907804806397016,10.170647103640656,True,8.679866623000954,pi,0.6368450000300072,False,True,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4390499857590937,1.2630753350192692,34.84380906248853,0.31480582989987704,1.514948220108197,2.0014279143716855,0.7524279012872852,griewank
24,105.05626886167238,160.08855865081455,341.26434417660164,367.8295513977157,-303.30888983473267,99.65896395523862,1.253671974001856,7.251326826135414,True,5.997654852133558,pi,0.382824000029359,False,True,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4390499857590937,1.5001838416571147,36.343992904145644,0.31480582989987704,1.514333037672735,2.0014279143716855,0.7524279012872852,griewank
25,220.61903028870586,599.5465533793376,190.72783251623332,265.4006499736771,-258.15113675761324,79.49640813623148,0.4995154334499121,2.5016096918781345,True,2.0020942584282224,pi,0.4942235000198707,False,True,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4390499857590937,2.2543403822090586,38.5983332863547,0.31480582989987704,1.543933331454188,2.0014279143716855,0.7524279012872852,griewank
26,236.94416558659475,-305.8946322053759,185.06261285599942,468.00804475612745,489.1981795000918,307.5636387064633,-0.06423518089439556,1.5094363008827933,True,1.5736714817771889,pi,0.5262066999566741,False,True,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4390499857590937,2.8180909965533663,41.41642428290807,0.31480582989987704,1.5929393954964641,2.0014279143716855,0.7524279012872852,griewank
27,283.662066517821,-345.7826428337978,251.23472109232364,260.3191711117745,126.09013682651153,36.774104931942134,1.4154430094070747,10.413810552883286,True,8.998367543476212,pi,0.5400786999962293,False,True,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4390499857590937,1.338412806251896,42.75483708915996,0.31480582989987704,1.5835124847837023,2.0014279143716855,0.7524279012872852,griewank
28,156.33801967998124,-186.25733289563146,269.29631398546144,-438.8467637371341,-390.1297982218354,43.64739073606336,0.9191520785442164,12.266228737238034,True,11.347076658693817,pi,0.6428266000002623,False,True,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4390499857590937,1.8347037371147543,44.589540826274714,0.31480582989987704,1.5924836009383827,0.9191520785442164,1.8347037371147543,griewank
29,161.02474104191631,-148.06077963068896,236.7993274281339,-122.72759774234889,-167.20836299363495,53.89198856334967,2.1686356488847496,6.249639955713831,True,4.081004306829081,pi,0.5915995000395924,False,False,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4390499857590937,0.5852201667742212,45.174760993048935,0.31480582989987704,1.5577503790706528,0.9191520785442164,1.8347037371147543,griewank
30,203.6437980629463,-161.68932957119344,244.6314473195743,118.23643580484298,165.10906196274445,61.152684456777585,2.082698812324976,-7.314147531047384,True,-9.39684634337236,pi,0.5141714999917895,False,False,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4390499857590937,0.6711570033339949,45.84591799638293,0.31480582989987704,1.5281972665460977,0.9191520785442164,1.8347037371147543,griewank
31,376.0055336881026,-330.87189106438336,405.23221646126154,-112.89144796019771,-515.4089935693278,-55.967777379113166,0.08904992098087018,-1.7923016846201916,True,-1.8813516056010617,pi,0.14953319996129721,False,False,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4390499857590937,2.6648058946781004,48.51072389106103,0.31480582989987704,1.5648620610019688,0.9191520785442164,1.8347037371147543,griewank
32,77.17208514574111,-155.4718548601184,372.14683963154994,314.71408671219115,39.81753206194605,-212.3367267615999,1.543148286197886,-5.598793421302747,True,-7.141941707500633,pi,0.444990299991332,False,True,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4390499857590937,1.2107075294610847,49.721431420522116,0.31480582989987704,1.5537947318913161,0.9191520785442164,1.8347037371147543,griewank
33,189.93839712049228,-180.5973155901769,238.25653161175475,-208.10622065574975,-292.9160727744442,111.23098871578983,1.723348323112189,8.42533428899845,True,6.70198596588626,pi,0.27027409995207563,False,False,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4390499857590937,1.0305074925467816,50.7519389130689,0.31480582989987704,1.5379375428202697,0.9191520785442164,1.8347037371147543,griewank
34,193.857214156194,-263.4865373035429,237.46496364246238,-425.73899643115135,-496.02558001342,120.6467503161791,0.43678134576107275,-9.439004002431382,True,-9.875785348192455,pi,0.31277289998251945,False,False,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4390499857590937,2.3170744698978982,53.069013382966794,0.31480582989987704,1.560853334793141,0.9191520785442164,1.8347037371147543,griewank
35,328.14127330913414,110.86202864472305,341.19930634359395,372.29722295230033,231.17803304839128,89.75291393960629,1.0788445221847476,-9.927218958880982,True,-11.006063481065729,pi,0.17934129998320714,False,False,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4390499857590937,1.6750112934742232,54.744024676441015,0.31480582989987704,1.5641149907554575,0.9191520785442164,1.8347037371147543,griewank
36,119.45167786994419,-379.72908941210704,223.55713952305126,-163.43744615994933,-262.2180121869315,183.85706525481467,1.4533975786060938,0.40866282563686007,True,-1.0447347529692337,pi,0.15155090001644567,False,False,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4390499857590937,1.300458237052877,56.044482913493894,0.31480582989987704,1.556791192041497,0.9191520785442164,1.8347037371147543,griewank
37,158.08932780653652,-253.55099550405572,168.31591994186567,92.33377030115776,-144.2803713372072,74.06653149186468,2.159020919791834,3.369690686466219,True,1.2106697666743846,pi,0.2200779000413604,False,True,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4390499857590937,0.5948348958671366,56.63931780936103,0.31480582989987704,1.5307923732259738,0.9191520785442164,1.8347037371147543,griewank
38,6.718493662847351,-1.4798927307016216,148.7710011888603,-238.14981300225443,-109.59043642896941,55.44295838223674,2.3819600148443794,3.0609711601794607,True,0.6790111453350813,pi,0.24414429999887943,False,False,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4390499857590937,0.3718958008145914,57.01121361017562,0.31480582989987704,1.5002950950046217,0.9191520785442164,1.8347037371147543,griewank
39,-238.89338239772474,141.6554154989575,275.42616593264665,-138.54826699157456,-326.12022182794595,48.04989672747979,1.669513673594764,6.191239167444796,True,4.521725493850032,pi,0.14747719996375963,False,True,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4390499857590937,1.0843421420642068,58.09555575223983,0.31480582989987704,1.4896296346728162,0.9191520785442164,1.8347037371147543,griewank
40,-268.4027229029971,218.24255778260843,227.5507855463244,-363.91042640868875,-267.2152666072481,52.861567878159576,1.298444019657436,7.398549563367201,True,6.100105543709764,pi,0.15365519997430965,False,False,7,e9f2eb41-a2bc-479a-ad63-552a49438617,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.4390499857590937,1.4554117960015347,59.55096754824137,0.31480582989987704,1.4887741887060342,0.9191520785442164,1.8347037371147543,griewank
