iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-207.63326807332714,584.7322120055107,-217.54699381737993,346.25872298403476,443.87581403545937,-130.69823215296725,-0.18020793523944853,-0.9617873350577387,True,-0.7815793998182902,pi,0.0,False,False,8,e763b551-e643-4905-96f7-e40254150580,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.18020793523944853,2.934063750898419,2.934063750898419,2.934063750898419,2.934063750898419,-0.18020793523944853,2.934063750898419,griewank
2,-74.54175225264146,-152.70131629277637,-471.65568423267075,-25.24145500473969,-310.37742589838126,-291.4257017386443,1.0891377787356822,3.959362691975319,True,2.8702249132396367,pi,0.0,False,False,8,e763b551-e643-4905-96f7-e40254150580,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,1.6647180369232886,4.598781787821707,1.6647180369232886,2.2993908939108536,1.0891377787356822,1.6647180369232886,griewank
3,-378.3221317987021,-367.3625413148271,376.5932041860252,-92.41897422692841,-292.8953938101287,109.0834221184939,0.7369340198337742,-0.3002591219059314,True,-1.0371931417397056,pi,0.0,False,False,8,e763b551-e643-4905-96f7-e40254150580,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,2.016921795825197,6.615703583646904,1.6647180369232886,2.2052345278823013,1.0891377787356822,1.6647180369232886,griewank
4,125.12675527014699,176.2296324722255,493.62765653822885,-419.7526656456379,-154.33544586912456,-258.45523498702494,0.6201583017330186,4.9118703344501675,True,4.2917120327171485,pi,0.0,False,False,8,e763b551-e643-4905-96f7-e40254150580,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,2.133697513925952,8.749401097572857,1.6647180369232886,2.1873502743932143,0.6201583017330186,2.133697513925952,griewank
5,-579.8615372106591,-382.1352751647246,-126.39770244167659,-128.0271478964109,140.0735332884011,-57.28016540742442,0.693856662348287,-4.69956858618291,True,-5.393425248531197,pi,0.0,False,False,8,e763b551-e643-4905-96f7-e40254150580,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,2.0599991533106836,10.809400250883542,1.6647180369232886,2.161880050176708,0.6201583017330186,2.133697513925952,griewank
6,113.74279174734625,87.85718349517077,258.2108956194339,-337.35814732203744,-246.76536959904706,-280.49522091599584,1.442802470812596,0.8923086017740464,True,-0.5504938690385496,pi,0.3624794999486767,False,False,8,e763b551-e643-4905-96f7-e40254150580,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.442802470812596,1.3110533448463748,12.120453595729916,1.3110533448463748,2.0200755992883193,0.6201583017330186,2.133697513925952,griewank
7,93.6107086818023,124.88609812488073,565.078785149389,-325.15684944602816,-17.570287012612425,-443.48327023197703,0.27999037975969543,2.051659438319454,True,1.7716690585597585,pi,0.3207842000410892,False,True,8,e763b551-e643-4905-96f7-e40254150580,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.442802470812596,2.4738654358992753,14.594319031629192,1.3110533448463748,2.0849027188041704,0.6201583017330186,2.133697513925952,griewank
8,319.9686989323368,203.40456432312544,433.5229246520357,-535.0007612548843,-233.5123737669452,-146.16354213185946,0.0961163325050414,2.439225538818736,True,2.3431092063136942,pi,0.3791823000065051,False,True,8,e763b551-e643-4905-96f7-e40254150580,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.442802470812596,2.657739483153929,17.252058514783123,1.3110533448463748,2.1565073143478903,0.6201583017330186,2.133697513925952,griewank
9,263.84272656435405,95.49038069642336,548.0244789036196,-570.9004349417272,-164.3364933314702,-31.959405670102683,-0.049457999193493585,-5.40916952397816,True,-5.359711524784666,pi,0.4928078000084497,False,True,8,e763b551-e643-4905-96f7-e40254150580,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.442802470812596,2.8033138148524643,20.05537232963559,1.3110533448463748,2.228374703292843,0.6201583017330186,2.133697513925952,griewank
10,387.87773732110475,193.13097346460756,363.13220545405693,-293.99196999946497,-333.12108276641624,-314.1353100073974,0.3967568740915983,-1.093396047168284,True,-1.4901529212598823,pi,0.5386650000000373,False,True,8,e763b551-e643-4905-96f7-e40254150580,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.442802470812596,2.357098941567372,22.41247127120296,1.3110533448463748,2.241247127120296,0.6201583017330186,2.133697513925952,griewank
11,-265.7391971785069,292.667198362023,521.651871647307,-271.7851541450952,-228.36137907852594,-235.32205873272568,0.419237570555411,-1.102171164624574,True,-1.521408735179985,pi,0.34105649997945875,False,True,8,e763b551-e643-4905-96f7-e40254150580,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.442802470812596,2.3346182451035595,24.74708951630652,1.3110533448463748,2.24973541057332,0.6201583017330186,2.133697513925952,griewank
12,113.62046103623652,-429.0652519146374,563.0766377097186,-268.96049440072886,-111.237636309901,-242.88183603501085,0.23668759789550997,3.1999677358063656,True,2.9632801379108558,pi,0.4213292999775149,False,True,8,e763b551-e643-4905-96f7-e40254150580,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.442802470812596,2.517168217763461,27.264257734069982,1.3110533448463748,2.272021477839165,0.6201583017330186,2.133697513925952,griewank
13,44.34030903598057,326.4248297547375,521.9222334893525,-243.38120993792677,-190.89250131428577,-273.96221127437246,0.6401189023625293,8.360821982447547,True,7.720703080085018,pi,0.4078622999950312,False,True,8,e763b551-e643-4905-96f7-e40254150580,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.442802470812596,2.1137369132964414,29.377994647366425,1.3110533448463748,2.2598457421051097,0.6401189023625293,2.1137369132964414,griewank
14,180.50468954224186,311.0670335190315,442.4278640439693,-417.11817166105936,-237.50549314841385,-205.66892100534005,0.46465037134140996,-3.4768018692269256,True,-3.9414522405683354,pi,0.557591799995862,False,True,8,e763b551-e643-4905-96f7-e40254150580,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.442802470812596,2.289205444317561,31.667200091683984,1.3110533448463748,2.261942863691713,0.6401189023625293,2.1137369132964414,griewank
15,35.66174864996401,122.20998781130777,481.59275793452935,94.31690200398202,-117.14826688920641,-415.0540624737773,1.0535114334152744,-1.2024157650663707,True,-2.255927198481645,pi,0.42446369997924194,False,True,8,e763b551-e643-4905-96f7-e40254150580,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.442802470812596,1.7003443822436963,33.36754447392768,1.3110533448463748,2.224502964928512,0.6401189023625293,2.1137369132964414,griewank
16,40.64045757169595,522.9880130850495,412.9619687202421,-300.94681038175855,25.403362620442977,-56.44526112058122,0.6857249215624325,-0.09371350853962035,True,-0.7794384301020528,pi,0.5198555999668315,False,True,8,e763b551-e643-4905-96f7-e40254150580,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.442802470812596,2.068130894096538,35.43567536802422,1.3110533448463748,2.214729710501514,0.6401189023625293,2.1137369132964414,griewank
17,-85.81145261047038,-229.22072845492323,495.70062034933835,-241.85881421037766,49.75128049536556,-259.13890483691307,1.0887797659901863,1.7037982931985063,True,0.61501852720832,pi,0.604274199984502,False,True,8,e763b551-e643-4905-96f7-e40254150580,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.442802470812596,1.6650760496687844,37.100751417693004,1.3110533448463748,2.1823971422172357,0.6401189023625293,2.1137369132964414,griewank
18,40.38173254595995,458.1877533005827,390.66514688292534,156.8015514403687,-315.4944386148087,-260.5202027217066,0.631687347621808,10.616364920097077,True,9.984677572475269,pi,0.4560710999649018,False,True,8,e763b551-e643-4905-96f7-e40254150580,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.442802470812596,2.1221684680371626,39.222919885730164,1.3110533448463748,2.1790511047627867,0.631687347621808,2.1221684680371626,griewank
