iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-3.4605544678887856,9.74553686675851,-3.625783230289665,5.770978716400579,7.3979302339243205,-2.178303869216121,-1.2423625375440235,-2.5450219382129387,-7.860928070544513,-0.42069091674566117,-5.172957098306354,0.4104892994768138,0.8105303475556385,True,0.4000410480788247,logei,0.0,False,0,8,055a15a6-ed0e-451c-801f-9b7d1031d0d0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.2139910323017986,2.2139910323017986,2.2139910323017986,2.2139910323017986,0.4104892994768138,2.2139910323017986,levy_10
2,-4.857095028977405,-6.305368863311703,-6.122709021913786,6.276553403100419,-1.5403162371154728,-4.881589896835479,1.8180570353082324,2.085445921169116,2.937160541203758,8.22712760897048,-6.9958777607606315,0.2824822027103648,0.3874063157573632,True,0.10492411304699839,logei,0.0,False,0,8,055a15a6-ed0e-451c-801f-9b7d1031d0d0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.3419981290682474,4.5559891613700465,2.2139910323017986,2.2779945806850233,0.4104892994768138,2.2139910323017986,levy_10
3,-2.5722574311520763,-4.307587249783749,-9.664358953510986,-6.36892125274541,-2.1066283740279435,-2.1337857982735153,2.3345588881400197,-0.954669423457073,2.1466133514294974,-5.538800291732544,-7.320257364012419,-0.3949587224150516,-0.01533432372199961,True,0.379624398693052,logei,0.0,False,0,8,055a15a6-ed0e-451c-801f-9b7d1031d0d0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,3.019439054193664,7.5754282155637105,2.2139910323017986,2.525142738521237,0.4104892994768138,2.2139910323017986,levy_10
4,-3.4142124657649227,-8.07783132943706,-2.6832017066440805,-0.7964138502008424,4.379772877790282,7.3404973867082575,-8.963286949666518,9.12191821331799,4.402028504307356,9.775471973463084,-7.624457814034196,-0.35953658243578,-0.05276517647753087,True,0.30677140595824914,logei,0.0,False,0,8,055a15a6-ed0e-451c-801f-9b7d1031d0d0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.984016914214392,10.559445129778103,2.2139910323017986,2.639861282444526,0.4104892994768138,2.2139910323017986,levy_10
5,-2.499564886034009,0.045080238101624204,4.944469240369569,-3.7793810035347697,-1.0019144783080218,-4.47681294798707,-1.0166967459785354,0.19948015802741992,1.30055879529049,4.083814301840809,-5.1636002684237425,2.0834676156006213,2.496703290038238,True,0.41323567443761666,logei,0.0,False,0,8,055a15a6-ed0e-451c-801f-9b7d1031d0d0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,0.541012716177991,11.100457845956093,0.541012716177991,2.2200915691912186,2.0834676156006213,0.541012716177991,levy_10
6,-2.402932615103252,2.9154651400468685,7.473442827953585,-3.3993654046128126,-2.0878087246973087,-8.024219401664107,1.1230415615397555,-2.308285601878643,-0.02577301472719623,3.323483660612151,-4.354394851873436,1.7639498641118292,2.4065938681631223,True,0.6426440040512931,logei,0.3312798999832012,False,0,8,055a15a6-ed0e-451c-801f-9b7d1031d0d0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,0.8605304676667831,11.960988313622876,0.541012716177991,1.9934980522704793,2.0834676156006213,0.541012716177991,levy_10
7,-0.2656072557156788,-5.188920416697449,7.321871358622264,-10.0,-6.651229610527675,-3.6558711490134423,-0.6597999721103011,0.020371840097103248,6.795335368690262,-2.9055229114870613,-5.5172932437430475,-0.6079121562357985,-0.27002825382772444,True,0.3378839024080741,logei,0.4445541999884881,False,0,8,055a15a6-ed0e-451c-801f-9b7d1031d0d0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,3.232392488014411,15.193380801637286,0.541012716177991,2.1704829716624694,2.0834676156006213,0.541012716177991,levy_10
8,-0.9659520238710393,6.956656255972892,10.0,-10.0,2.563206381211361,-1.9268301692102519,-6.119933832759633,0.38169762531703977,-1.5473944870990828,4.213824874942198,-3.4709071304654335,-1.1638482759160282,-0.47103575497503447,True,0.6928125209409938,logei,0.6499938000342809,False,0,8,055a15a6-ed0e-451c-801f-9b7d1031d0d0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,3.7883286076946403,18.981709409331927,0.541012716177991,2.372713676166491,2.0834676156006213,0.541012716177991,levy_10
9,-2.3261372468389525,-0.5615960432334924,10.0,-4.183419601279968,-1.7998139967621178,-5.147428968196616,-2.9906830794811246,1.8598150986417803,2.9862115963954534,9.529346700342568,-4.392406478209866,-0.16298151834205227,0.5031703184169665,True,0.6661518367590187,logei,0.9365240999613889,False,0,8,055a15a6-ed0e-451c-801f-9b7d1031d0d0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,2.7874618501206645,21.76917125945259,0.541012716177991,2.4187968066058434,2.0834676156006213,0.541012716177991,levy_10
10,-3.043494325907859,-3.422592952486726,1.1608463902932393,-2.9214160387159325,-1.368587927367082,-3.2333779839103145,0.03494456244436599,0.9377893167856726,2.4164739415242966,2.749054835544321,-6.328345248174413,1.841003507183005,2.1178017548003814,True,0.27679824761737626,logei,0.7090930999838747,False,0,8,055a15a6-ed0e-451c-801f-9b7d1031d0d0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,0.7834768245956072,22.552648084048197,0.541012716177991,2.25526480840482,2.0834676156006213,0.541012716177991,levy_10
