iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-3.4605544678887856,9.74553686675851,-3.625783230289665,5.770978716400579,7.3979302339243205,-2.178303869216121,-1.2423625375440235,-2.5450219382129387,-7.860928070544513,-0.42069091674566117,-5.172957098306354,0.4104892994768138,0.5558912080397731,True,0.14540190856295931,qnei,0.0,False,0,8,572a6bd2-4a9c-4693-ab01-692bcff6e9ab,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.2139910323017986,2.2139910323017986,2.2139910323017986,2.2139910323017986,0.4104892994768138,2.2139910323017986,levy_10
2,-4.857095028977405,-6.305368863311703,-6.122709021913786,6.276553403100419,-1.5403162371154728,-4.881589896835479,1.8180570353082324,2.085445921169116,2.937160541203758,8.22712760897048,-6.9958777607606315,0.2824822027103648,-0.0693942218087828,True,-0.3518764245191476,qnei,0.0,False,1,8,572a6bd2-4a9c-4693-ab01-692bcff6e9ab,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.3419981290682474,4.5559891613700465,2.2139910323017986,2.2779945806850233,0.4104892994768138,2.2139910323017986,levy_10
3,-2.5722574311520763,-4.307587249783749,-9.664358953510986,-6.36892125274541,-2.1066283740279435,-2.1337857982735153,2.3345588881400197,-0.954669423457073,2.1466133514294974,-5.538800291732544,-7.320257364012419,-0.3949587224150516,-1.7832542667430114,True,-1.3882955443279599,qnei,0.0,False,2,8,572a6bd2-4a9c-4693-ab01-692bcff6e9ab,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,3.019439054193664,7.5754282155637105,2.2139910323017986,2.525142738521237,0.4104892994768138,2.2139910323017986,levy_10
4,-3.4142124657649227,-8.07783132943706,-2.6832017066440805,-0.7964138502008424,4.379772877790282,7.3404973867082575,-8.963286949666518,9.12191821331799,4.402028504307356,9.775471973463084,-7.624457814034196,-0.35953658243578,0.3365370746527837,True,0.6960736570885637,qnei,0.0,False,3,8,572a6bd2-4a9c-4693-ab01-692bcff6e9ab,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.984016914214392,10.559445129778103,2.2139910323017986,2.639861282444526,0.4104892994768138,2.2139910323017986,levy_10
5,-2.499564886034009,0.045080238101624204,4.944469240369569,-3.7793810035347697,-1.0019144783080218,-4.47681294798707,-1.0166967459785354,0.19948015802741992,1.30055879529049,4.083814301840809,-5.1636002684237425,2.0834676156006213,2.158537605871841,True,0.07506999027121974,qnei,0.0,False,4,8,572a6bd2-4a9c-4693-ab01-692bcff6e9ab,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,0.541012716177991,11.100457845956093,0.541012716177991,2.2200915691912186,2.0834676156006213,0.541012716177991,levy_10
6,-3.7153251753389585,4.557986659305776,6.0670674581273945,5.222034362137024,1.7009543724671596,-6.90708670613388,-0.47440134848675497,-0.747069597595551,-2.364352309496435,8.638942112287502,-4.403627381758604,0.6497231131459101,0.7366393657415573,True,0.08691625259564717,qnei,0.2766925999894738,False,0,8,572a6bd2-4a9c-4693-ab01-692bcff6e9ab,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,1.974757218632702,13.075215064588795,0.541012716177991,2.179202510764799,2.0834676156006213,0.541012716177991,levy_10
7,-1.5976416758014211,-1.0511485014722801,6.424168098656217,-9.014514253914236,-0.6597311550677292,-1.3290830823260362,-3.5569640762503156,1.65866707574818,2.5554611971906342,2.5281189932896537,-5.330006440321115,1.4600069304141223,1.2284995536647512,True,-0.23150737674937116,qnei,0.333483399997931,False,1,8,572a6bd2-4a9c-4693-ab01-692bcff6e9ab,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,1.16447340136449,14.239688465953284,0.541012716177991,2.034241209421898,2.0834676156006213,0.541012716177991,levy_10
8,-2.663008565095879,0.17436368734781332,4.169479601152661,-3.543185706683964,-4.652983926362898,-9.877815450223537,3.9281339954945254,-3.196082070584731,1.585930504458492,2.002982946122243,-4.913157596487545,0.568405619890587,-0.43570733522928995,True,-1.004112955119877,qnei,0.3794435999589041,False,2,8,572a6bd2-4a9c-4693-ab01-692bcff6e9ab,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,2.056074711888025,16.29576317784131,0.541012716177991,2.0369703972301636,2.0834676156006213,0.541012716177991,levy_10
9,-2.65320757913682,4.335824843064384,10.0,-5.325800590529835,-2.4108893011292802,-7.825253636518518,-1.3688012984433364,-0.17531458647613096,-0.952285403138999,3.605594783768938,-2.9703764883517656,0.5849952669621968,1.294211839407554,True,0.7092165724453571,qnei,1.00216500001261,False,3,8,572a6bd2-4a9c-4693-ab01-692bcff6e9ab,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,2.0394850648164153,18.335248242657723,0.541012716177991,2.037249804739747,2.0834676156006213,0.541012716177991,levy_10
10,-0.6881160979007576,-1.94555433364956,5.075301421139938,-4.783684817396399,2.5148469184232245,0.24574238167032705,-1.111521391784282,-1.9371707483165446,3.46026091998465,4.108311225368071,-7.855552820822086,1.8276444353601213,2.171143863332738,True,0.3434994279726167,qnei,0.917789300030563,False,4,8,572a6bd2-4a9c-4693-ab01-692bcff6e9ab,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,0.796835896418491,19.132084139076213,0.541012716177991,1.9132084139076213,1.8276444353601213,0.796835896418491,levy_10
