iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.501909332093339,7.944276019391509,5.513713804903871,-5.495856200188163,-3.9966743017754913,7.471068907925236,-9.894693908688506,6.424568367655326,5.941388575040925,-0.641300943125584,-3.939351463613729,-0.44983930380907383,-0.22088233363921025,True,0.22895697016986358,logei,0.0,False,0,7,73ec3b8d-a747-4075-bb98-59105737ce8c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.074319635587686,3.074319635587686,3.074319635587686,3.074319635587686,-0.44983930380907383,3.074319635587686,levy_10
2,-4.4314877579845335,-4.902608246917508,-1.0984738823470686,0.09096517915906688,1.0699470414898489,9.910005668687852,5.853238384275061,2.443584588823253,9.779202953637697,-5.693826035288021,-6.795759322843109,-0.6193893504772024,3.0097678706213467,True,3.629157221098549,logei,0.0,False,1,7,73ec3b8d-a747-4075-bb98-59105737ce8c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.2438696822558146,6.318189317843501,3.074319635587686,3.1590946589217506,-0.6193893504772024,3.2438696822558146,levy_10
3,2.250792085460615,-9.121159840772332,-9.286394424528076,0.29777640542740613,-0.675879493494218,8.343355463857044,2.5845250898202092,0.2823529319902782,-0.06253129212991482,-5.049701559453384,-9.764119489149882,0.48461625305099937,-1.7088451173772632,True,-2.1934613704282624,logei,0.0,False,2,7,73ec3b8d-a747-4075-bb98-59105737ce8c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,2.139864078727613,8.458053396571113,2.139864078727613,2.8193511321903713,-0.6193893504772024,3.2438696822558146,levy_10
4,-6.151957120293787,3.840642417636783,-5.987865520260096,-2.609273787955866,-9.925315158958481,6.60095459603491,-6.910778378771203,-4.648013908724291,7.606643079616575,0.19581619736846356,6.943004927317386,-1.5068566253412978,-1.8370352049550926,True,-0.3301785796137948,logei,0.0,False,3,7,73ec3b8d-a747-4075-bb98-59105737ce8c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,4.13133695711991,12.589390353691023,2.139864078727613,3.1473475884227557,-0.6193893504772024,3.2438696822558146,levy_10
5,2.794343338850524,4.835418947237143,-8.170087898739087,0.8228764275297742,0.15544472600699955,7.426787533857613,-2.774718819716848,1.9636813441442609,-8.814967153089928,-2.247363977785426,-3.539273074835867,1.5853975188741656,2.564434897856752,True,0.9790373789825864,logei,0.0,False,4,7,73ec3b8d-a747-4075-bb98-59105737ce8c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,1.0390828129044467,13.62847316659547,1.0390828129044467,2.725694633319094,-0.6193893504772024,3.2438696822558146,levy_10
6,-7.5227837905209824,-5.338774222419223,4.294017377642256,0.8170977195161893,5.0255487661747305,10.0,10.0,5.388833097054745,10.0,-7.7080147373503145,-9.03757377364288,-2.0635550056902834,-4.0996865755092236,True,-2.03613156981894,logei,0.6609679000102915,False,0,7,73ec3b8d-a747-4075-bb98-59105737ce8c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,4.688035337468896,18.316508504064366,1.0390828129044467,3.052751417344061,-0.6193893504772024,3.2438696822558146,levy_10
7,-1.9494544099441424,-6.17065857189156,-2.5459845340823266,0.5753596443505581,2.4100146329562815,10.0,7.306132671629321,3.215032680535636,10.0,-6.1628668165910305,-9.40943702107059,-1.4684031744461237,1.0346817729446423,True,2.503084947390766,logei,0.5441054999828339,False,1,7,73ec3b8d-a747-4075-bb98-59105737ce8c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,4.0928835062247355,22.409392010289103,1.0390828129044467,3.201341715755586,-0.6193893504772024,3.2438696822558146,levy_10
8,-7.175116020311647,-3.1825682239616846,-0.8153460050064537,-0.9387137074042561,-2.449902211853061,10.0,2.1683052023301244,0.15066697216166972,9.440675543656583,-4.323518783904608,-2.1307937202927154,-0.3156834548504739,-0.13572513068721315,True,0.17995832416326074,logei,0.42796980001730844,False,2,7,73ec3b8d-a747-4075-bb98-59105737ce8c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,2.9401637866290864,25.34955579691819,1.0390828129044467,3.1686944746147736,-0.6193893504772024,3.2438696822558146,levy_10
9,-2.1871905247315113,0.34383241265688447,-1.0696487548679792,0.8260397628608211,3.2758379590241833,6.646041601958705,5.95240765503692,4.439206044635377,6.5285365453687385,-5.1207787850046715,-6.750915877994711,1.211152585895503,-1.8538718205402165,True,-3.0650244064357195,logei,0.7009513000375591,False,3,7,73ec3b8d-a747-4075-bb98-59105737ce8c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,1.4133277458831093,26.762883542801298,1.0390828129044467,2.973653726977922,-0.6193893504772024,3.2438696822558146,levy_10
10,-2.603946547397573,2.5937668423145213,-2.4906559761237035,0.4083640115042025,0.9016841280380458,10.0,1.447314998994169,2.761561509225379,2.9935377965919967,-3.7383013991623093,-3.4700663654107413,1.066687296903678,1.1604249451313136,True,0.09373764822763553,logei,0.8354716000030749,False,4,7,73ec3b8d-a747-4075-bb98-59105737ce8c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,1.5577930348749343,28.32067657767623,1.0390828129044467,2.832067657767623,-0.6193893504772024,3.2438696822558146,levy_10
