dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
iso_levy_10,composite,gradient_boosting,gaussian,0,0.23708,,ucb,5,6,2.0,0.2,4.0,-6.232830934368005,-1.6847669707164812,-0.12720063131363274,55.04670696124206,0.0,True
iso_levy_10,composite,gradient_boosting,gaussian,0,0.23708,,logei,5,6,2.2,0.24000000000000005,2.6,-1.7717234986238366,-1.887328467735827,-0.0361576224208946,51.549439820513555,0.0,False
iso_levy_10,composite,gradient_boosting,gaussian,0,0.23708,,qnei,5,6,4.2,0.64,2.6,-1.7675911499760901,0.46484045315774836,-0.03607328877502225,51.24539685454224,0.0,False
iso_levy_10,composite,gradient_boosting,gaussian,0,0.23708,,ei,5,6,4.2,0.64,2.6,-3.737850738568331,0.371560525101458,-0.07628266813404753,50.38783341080161,0.0,False
iso_levy_10,composite,gradient_boosting,gaussian,0,0.23708,,random,5,6,4.2,0.64,4.0,0.0,0.0,0.0,54.784568989516366,0.0,False
iso_levy_10,composite,gradient_boosting,gaussian,0,0.23708,,sobol,5,6,4.2,0.64,5.2,0.0,0.0,0.0,60.62380567316188,0.0,False
iso_levy_10,composite,gradient_boosting,gaussian,0,0.948321,,ucb,5,6,2.3,0.25999999999999995,3.3,-3.3367023138956524,-3.5393714743720324,-0.06809596558970718,57.94283558171439,0.0,True
iso_levy_10,composite,gradient_boosting,gaussian,0,0.948321,,random,5,6,2.9,0.38,3.9,0.0,0.0,0.0,54.784568989516366,0.0,False
iso_levy_10,composite,gradient_boosting,gaussian,0,0.948321,,sobol,5,6,2.9,0.38,4.3,0.0,0.0,0.0,60.62380567316188,0.0,False
iso_levy_10,composite,gradient_boosting,gaussian,0,0.948321,,ei,5,6,3.6,0.52,2.7,-0.4315021788150332,1.4000080751564283,-0.00880616691459255,53.694181970554915,0.0,False
iso_levy_10,composite,gradient_boosting,gaussian,0,0.948321,,logei,5,6,4.1,0.6199999999999999,3.1,3.042292829764574,0.14181023042404917,0.062087608770705606,56.36345614890197,0.0,False
iso_levy_10,composite,gradient_boosting,gaussian,0,0.948321,,qnei,5,6,5.2,0.8400000000000001,3.7,4.76140478006983,5.475741320389197,0.09717152612387407,57.77439278458816,0.0,False
iso_levy_10,composite,gradient_boosting,gaussian,0,4.741603,,random,5,6,2.1,0.22000000000000003,2.3,0.0,0.0,0.0,54.784568989516366,0.0,True
iso_levy_10,composite,gradient_boosting,gaussian,0,4.741603,,sobol,5,6,2.1,0.22000000000000003,2.7,0.0,0.0,0.0,60.62380567316188,0.0,True
iso_levy_10,composite,gradient_boosting,gaussian,0,4.741603,,ucb,5,6,3.1,0.42000000000000004,3.7,5.5467156035397025,6.004938708786966,0.11319827762325922,66.82625349914976,0.0,False
iso_levy_10,composite,gradient_boosting,gaussian,0,4.741603,,ei,5,6,3.8,0.5599999999999999,3.2,4.890935101171124,7.962674656437578,0.0998150020647168,59.016619250541076,0.0,False
iso_levy_10,composite,gradient_boosting,gaussian,0,4.741603,,logei,5,6,4.5,0.7,4.1,14.246371444720143,16.87790356121789,0.29074227438204375,67.56753476385754,0.0,False
iso_levy_10,composite,gradient_boosting,gaussian,0,4.741603,,qnei,5,6,5.4,0.8800000000000001,5.0,18.036167505125558,15.646979998680564,0.36808505112501133,71.04915550964388,0.0,False
