iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.9637953256775056,2.818680285825393,2.436888465969028,0.7075092536100441,0.9430001955324466,0.90007361838061,1.1290305885504734,True,0.2289569701698635,logei,0.0,False,0,7,1128eecb-d425-4806-857e-370f38fac1af,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.147647548308369,7.147647548308369,7.147647548308369,7.147647548308369,0.90007361838061,7.147647548308369,michalewicz
2,2.7443490865749487,0.016541442142122352,2.5799651661104637,2.5040674617684413,1.4700610102117195,-0.07730669503760453,3.5518505260609445,True,3.629157221098549,logei,0.0,False,1,7,1128eecb-d425-4806-857e-370f38fac1af,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.125027861726583,15.272675410034951,7.147647548308369,7.636337705017476,-0.07730669503760453,8.125027861726583,michalewicz
3,0.952004445895042,0.8746998575470308,0.8006964241976576,1.398248452847806,1.5850851037238267,-1.04660950384501,-3.2400708742732727,True,-2.1934613704282624,logei,0.0,False,2,7,1128eecb-d425-4806-857e-370f38fac1af,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.094330670533989,24.36700608056894,7.147647548308369,8.122335360189647,-0.07730669503760453,8.125027861726583,michalewicz
4,1.7388632150586287,3.127456377084045,2.4902208621823125,1.954633696428515,3.1069099346504863,0.40980425343275584,0.07962567381896091,True,-0.33017857961379493,logei,0.0,False,3,7,1128eecb-d425-4806-857e-370f38fac1af,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.637916913256222,32.00492299382516,7.147647548308369,8.00123074845629,-0.07730669503760453,8.125027861726583,michalewicz
5,0.6764122246309393,0.5033209485844836,1.9243499208169526,0.1380478893954662,0.11209290167316548,-1.0539382228456007,-0.07490084386301427,True,0.9790373789825864,logei,0.0,False,4,7,1128eecb-d425-4806-857e-370f38fac1af,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.101659389534579,41.106582383359736,7.147647548308369,8.221316476671948,-0.07730669503760453,8.125027861726583,michalewicz
6,3.048908699222897,0.0,2.8662178636635405,1.3360157188814006,0.0,-0.5178393371745742,-2.5539709069935146,True,-2.0361315698189406,logei,0.7778306999825872,False,0,7,1128eecb-d425-4806-857e-370f38fac1af,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.565560503863553,49.67214288722329,7.147647548308369,8.278690481203881,-0.07730669503760453,8.125027861726583,michalewicz
7,2.5473371333478654,1.28294839612789,2.727291307566817,2.1139039627460363,1.6289348038290272,-0.7026119358586519,1.8004730115321141,True,2.503084947390766,logei,1.0595489999977872,False,1,7,1128eecb-d425-4806-857e-370f38fac1af,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.75033310254763,58.422475989770916,7.147647548308369,8.346067998538702,-0.07730669503760453,8.125027861726583,michalewicz
8,3.1023497050531375,0.0,2.346991609715525,3.141592653589793,1.323398309926829,-0.9953410671801038,-0.8153827430168431,True,0.17995832416326074,logei,1.1053011000039987,False,2,7,1128eecb-d425-4806-857e-370f38fac1af,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.043062233869081,67.46553822364,7.147647548308369,8.433192277955,-0.07730669503760453,8.125027861726583,michalewicz
9,0.41113623689634826,0.0,3.141592653589793,2.451134426090451,0.3743288809483519,-0.2416343748621397,-3.306658781297859,True,-3.065024406435719,logei,1.2516625999705866,False,3,7,1128eecb-d425-4806-857e-370f38fac1af,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.289355541551117,75.75489376519111,7.147647548308369,8.417210418354568,-0.07730669503760453,8.125027861726583,michalewicz
10,2.6620901191785173,0.0,2.4597560733254573,2.443220716277998,2.4159380095706373,-0.3969046743369747,-0.30316702610933915,True,0.09373764822763553,logei,1.1745096999802627,False,4,7,1128eecb-d425-4806-857e-370f38fac1af,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.444625841025953,84.19951960621707,7.147647548308369,8.419951960621706,-0.07730669503760453,8.125027861726583,michalewicz
