iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.4039152044902676,1.5685276647418804,1.889662821455866,0.09012917794007706,0.46472350058283796,0.8872794804849488,2.4331393993257477,True,1.545859918840799,logei,0.0,False,0,11,a97b3577-b04f-4d43-b67c-6353a65207b0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.160441686204029,7.160441686204029,7.160441686204029,7.160441686204029,0.8872794804849488,7.160441686204029,michalewicz
2,2.9160609307133636,0.22123276470758535,0.4076968860601681,2.9792617020516117,1.9537049265171427,-0.9325116878672203,0.23559827068286399,True,1.1681099585500843,logei,0.0,False,1,11,a97b3577-b04f-4d43-b67c-6353a65207b0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,8.9802328545562,16.14067454076023,7.160441686204029,8.070337270380115,0.8872794804849488,7.160441686204029,michalewicz
3,1.1592260867346609,1.606579135616254,2.0823825501105446,0.8649081530636696,0.43343948414876815,0.8650715343080728,-1.7922332868075626,True,-2.6573048211156354,logei,0.0,False,2,11,a97b3577-b04f-4d43-b67c-6353a65207b0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.1826496323809055,23.323324173141135,7.160441686204029,7.774441391047045,0.8872794804849488,7.160441686204029,michalewicz
4,2.4756994008316204,2.1059998862725258,1.6096965118680393,2.5658531871613883,1.7249708309499152,1.1832821562984503,1.592489262923606,True,0.4092071066251557,logei,0.0,False,3,11,a97b3577-b04f-4d43-b67c-6353a65207b0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,6.864439010390528,30.187763183531665,6.864439010390528,7.546940795882916,0.8872794804849488,7.160441686204029,michalewicz
5,3.081631083022443,0.6424854213040749,1.73959524004701,1.519351794949105,1.1098456893559028,-0.6877722785634273,2.148252760385158,True,2.836025038948585,logei,0.0,False,4,11,a97b3577-b04f-4d43-b67c-6353a65207b0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.735493445252406,38.923256628784074,6.864439010390528,7.784651325756815,0.8872794804849488,7.160441686204029,michalewicz
6,0.10174536083004156,1.5533098788648,1.8125731844749005,0.0,0.4772460895439977,0.8640426786960012,1.3514339707661516,True,0.4873912920701504,logei,0.8646844000322744,False,0,11,a97b3577-b04f-4d43-b67c-6353a65207b0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,7.183678487992977,46.10693511677705,6.864439010390528,7.684489186129508,0.8872794804849488,7.160441686204029,michalewicz
7,0.47246172283178534,0.9834483806197917,1.074985125283838,0.0,0.18743741470073708,-0.8771169394495336,-0.11036336007898673,True,0.7667535793705469,logei,0.901450700010173,False,1,11,a97b3577-b04f-4d43-b67c-6353a65207b0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.924838106138512,55.03177322291556,6.864439010390528,7.861681888987937,0.8872794804849488,7.160441686204029,michalewicz
8,0.3878853380137075,1.7854460634924927,2.1933620844049613,0.0,0.5669100117798813,0.5308137188478678,-0.9981770944633217,True,-1.5289908133111894,logei,1.1831196999992244,False,2,11,a97b3577-b04f-4d43-b67c-6353a65207b0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,7.516907447841111,62.548680670756674,6.864439010390528,7.818585083844584,0.8872794804849488,7.160441686204029,michalewicz
9,1.7489187169801093,1.1996200888842268,1.862074897500293,0.608757301442313,0.7592233836896913,-0.9803443821302481,0.5936597517143644,True,1.5740041338446125,logei,1.1372445999877527,False,3,11,a97b3577-b04f-4d43-b67c-6353a65207b0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,9.028065548819226,71.5767462195759,6.864439010390528,7.9529718021750995,0.8872794804849488,7.160441686204029,michalewicz
10,0.1486516346708683,2.5295533544264632,1.9143398158958402,0.0,0.0,-1.0401601165633143,2.4336827884914425,True,3.473842905054757,logei,1.5828448999673128,False,4,11,a97b3577-b04f-4d43-b67c-6353a65207b0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,9.087881283252292,80.66462750282818,6.864439010390528,8.066462750282819,-1.0401601165633143,9.087881283252292,michalewicz
11,3.141592653589793,0.0,1.6653456143345942,2.0050227743865086,0.09516451191736666,-0.7312853380254699,1.6369356190045725,True,2.3682209570300423,logei,1.1307819000212476,False,0,11,a97b3577-b04f-4d43-b67c-6353a65207b0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.779006504714449,89.44363400754263,6.864439010390528,8.131239455231148,0.8872794804849488,7.160441686204029,michalewicz
12,0.0,0.0,1.9176502737594077,0.0,0.9161163534230076,-0.1721372899293225,-0.5409708716009544,True,-0.3688335816716318,logei,1.4451789000304416,False,1,11,a97b3577-b04f-4d43-b67c-6353a65207b0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.2198584566183,97.66349246416092,6.864439010390528,8.13862437201341,0.8872794804849488,7.160441686204029,michalewicz
13,0.543887184412824,2.2237377851276747,1.8853361888751914,0.0,0.3213379756344094,-1.0539382319135178,-2.9946637696843266,True,-1.9407255377708088,logei,1.3076268999720924,False,2,11,a97b3577-b04f-4d43-b67c-6353a65207b0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,9.101659398602497,106.76515186276342,6.864439010390528,8.21270398944334,0.8872794804849488,7.160441686204029,michalewicz
14,0.4684309624419651,1.493034726097183,1.794796635795434,0.0,0.4253525181433843,0.48264410085106446,-0.31987444729542014,True,-0.8025185481464846,logei,1.9544263000134379,False,3,11,a97b3577-b04f-4d43-b67c-6353a65207b0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,7.565077065837913,114.33022892860133,6.864439010390528,8.166444923471524,0.8872794804849488,7.160441686204029,michalewicz
15,0.5661996542012694,1.6035837881813242,1.9690743395658274,0.17894034414905938,0.47052255497842244,0.8032322257575562,3.3534110058466196,True,2.5501787800890634,logei,1.100728799996432,False,4,11,a97b3577-b04f-4d43-b67c-6353a65207b0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,7.244488940931422,121.57471786953275,6.864439010390528,8.104981191302183,0.8032322257575562,7.244488940931422,michalewicz
16,2.4187822715855027,3.141592653589793,2.417270472382651,3.141592653589793,2.9972825246253776,-0.2959279044774116,0.4534444729992826,True,0.7493723774766942,logei,0.47302159998798743,False,0,11,a97b3577-b04f-4d43-b67c-6353a65207b0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.34364907116639,129.91836694069914,6.864439010390528,8.119897933793697,0.8032322257575562,7.244488940931422,michalewicz
17,3.141592653589793,2.8774956056726495,1.6538603699589216,1.4551497444005703,0.0,-1.0352453964375596,-0.06128998289373444,True,0.9739554135438252,logei,0.8085178000037558,False,1,11,a97b3577-b04f-4d43-b67c-6353a65207b0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,9.082966563126538,139.0013335038257,6.864439010390528,8.176549029636805,0.8032322257575562,7.244488940931422,michalewicz
18,1.3767730520791512,1.5975505075375842,1.9446364509046181,0.15438311432087837,0.9898944280914461,2.4523583463990457,0.09601411242650926,True,-2.3563442339725365,logei,1.387236499984283,False,2,11,a97b3577-b04f-4d43-b67c-6353a65207b0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.4523583463990457,5.595362820289933,144.5966963241156,5.595362820289933,8.033149795784201,0.8032322257575562,7.244488940931422,michalewicz
19,3.141592653589793,0.7959877801074404,0.0,0.0,3.1204360241466778,-1.0539382214623028,-0.4264678296558194,True,0.6274703918064833,logei,0.5120393999968655,False,3,11,a97b3577-b04f-4d43-b67c-6353a65207b0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.4523583463990457,9.101659388151282,153.6983557122669,5.595362820289933,8.089387142750889,0.8032322257575562,7.244488940931422,michalewicz
20,0.038893867883958586,1.3834163552405505,1.7623331370491129,0.13113376379942537,0.49475615863568,-0.517409985237588,3.3232635457559487,True,3.840673530993537,logei,1.0779072999721393,False,4,11,a97b3577-b04f-4d43-b67c-6353a65207b0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.4523583463990457,8.565131151926566,162.26348686419348,5.595362820289933,8.113174343209675,0.8032322257575562,7.244488940931422,michalewicz
21,0.0,1.343100495425994,1.7533146891134992,0.18654430353186055,0.5235575697920215,-0.7534790593431262,0.13749117872367433,True,0.8909702380668005,logei,1.3285234000068158,False,0,11,a97b3577-b04f-4d43-b67c-6353a65207b0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.4523583463990457,8.801200226032105,171.0646870902256,5.595362820289933,8.145937480486932,0.8032322257575562,7.244488940931422,michalewicz
