iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.7339685059847834,0.9010628369925916,1.8948457972282609,2.4426953628177106,2.2496147957845927,0.595848047753563,2.733362578144802,True,2.137514530391239,logei,0.0,False,0,9,95c9b9e0-67f9-448f-b473-40bacef0496b,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.451873118935415,7.451873118935415,7.451873118935415,7.451873118935415,0.595848047753563,7.451873118935415,michalewicz
2,2.8757514617751183,2.703006367468264,2.8847285896693013,0.08352783127899953,1.3736551050036934,0.19303114101745533,-3.4714337738374192,True,-3.6644649148548747,logei,0.0,False,1,9,95c9b9e0-67f9-448f-b473-40bacef0496b,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.854690025671523,15.306563144606939,7.451873118935415,7.653281572303469,0.595848047753563,7.451873118935415,michalewicz
3,1.5234975350318947,0.20468794780846922,0.017674759483104676,2.6094742043030985,3.089135106907805,-1.0527126446734347,-3.620058028421896,True,-2.5673453837484614,logei,0.0,False,2,9,95c9b9e0-67f9-448f-b473-40bacef0496b,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,9.100433811362413,24.40699695596935,7.451873118935415,8.135665651989784,0.595848047753563,7.451873118935415,michalewicz
4,2.46492454909066,0.9914976055630428,2.215871184667501,0.939905061652722,2.327129991960237,1.006504808815746,-3.4528889413321053,True,-4.459393750147852,logei,0.0,False,3,9,95c9b9e0-67f9-448f-b473-40bacef0496b,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.041216357873232,31.448213313842583,7.041216357873232,7.862053328460646,0.595848047753563,7.451873118935415,michalewicz
5,0.8788518104233879,2.4585818703609696,3.1030790740952976,3.0983597811058523,2.7735945546061833,-1.0537215195984087,-3.5343103060985217,True,-2.480588786500113,logei,0.0,False,4,9,95c9b9e0-67f9-448f-b473-40bacef0496b,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101442686287387,40.54965600012997,7.041216357873232,8.109931200025994,0.595848047753563,7.451873118935415,michalewicz
6,3.141592653589793,0.7376663134933129,1.9589895302130336,2.6778982782974907,1.9802684986286463,-1.0539365477927536,3.1376401178012308,True,4.191576665593985,logei,0.6924141000490636,False,0,9,95c9b9e0-67f9-448f-b473-40bacef0496b,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101657714481732,49.6513137146117,7.041216357873232,8.275218952435283,-1.0539365477927536,9.101657714481732,michalewicz
7,3.141592653589793,0.8900182069089476,1.6341087245686137,3.0303096831358975,2.417692013489759,-1.0528443665305478,-3.368188559502028,True,-2.31534419297148,logei,0.6749501000158489,False,1,9,95c9b9e0-67f9-448f-b473-40bacef0496b,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.100565533219527,58.751879247831226,7.041216357873232,8.393125606833033,-1.0539365477927536,9.101657714481732,michalewicz
8,3.141592653589793,0.6239092930560041,2.133092285529978,2.5508362476921858,1.7048362349993726,1.3031327451961403,-1.1307684349332905,True,-2.433901180129431,logei,0.9331426999997348,False,2,9,95c9b9e0-67f9-448f-b473-40bacef0496b,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.3031327451961403,6.744588421492838,65.49646766932406,6.744588421492838,8.187058458665508,-1.0539365477927536,9.101657714481732,michalewicz
9,3.141592653589793,0.8220765182420209,2.030065108739827,2.7234982239555734,2.0113266894207116,-1.0519292224000987,-6.3786247271690675,True,-5.326695504768969,logei,0.9134435000014491,False,3,9,95c9b9e0-67f9-448f-b473-40bacef0496b,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.3031327451961403,9.099650389089078,74.59611805841314,6.744588421492838,8.288457562045904,-1.0539365477927536,9.101657714481732,michalewicz
10,3.132022063131756,0.7010997359995487,1.9242115400923658,2.650367628491306,1.9710786551830017,-1.0539380381809769,-7.233244515964968,True,-6.179306477783991,logei,0.933584799990058,False,4,9,95c9b9e0-67f9-448f-b473-40bacef0496b,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.3031327451961403,9.101659204869955,83.6977772632831,6.744588421492838,8.36977772632831,-1.0539365477927536,9.101657714481732,michalewicz
