iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.0272137021115593,3.101621678089748,1.0012596288055424,2.477299543768252,2.73286049052822,0.15323094724110708,0.15323094724110708,False,0.0,qnei,0.0,False,0,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.15323094724110708,7.894490219447871,7.894490219447871,7.894490219447871,7.894490219447871,0.15323094724110708,7.894490219447871,michalewicz
2,1.2286291551541173,1.3756464757427227,1.1710252155791652,0.3360046329538751,1.5047143521208903,0.32604765500876154,0.32604765500876154,False,0.0,qnei,0.0,False,1,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.32604765500876154,7.721673511680216,15.616163731128086,7.721673511680216,7.808081865564043,0.32604765500876154,7.721673511680216,michalewicz
3,0.7582301259261758,0.8078456237537506,0.5803513018372032,0.6090434426292817,2.5567150298471115,-1.0282202964532643,-1.0282202964532643,False,0.0,qnei,0.0,False,2,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.32604765500876154,9.075941463142243,24.69210519427033,7.721673511680216,8.230701731423443,0.32604765500876154,7.721673511680216,michalewicz
4,1.3288440180585444,0.8039979789080718,1.8563760580914754,1.898377406065081,2.032164425727874,0.5224310245244812,0.5224310245244812,False,0.0,qnei,0.0,False,3,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,7.525290142164497,32.217395336434826,7.525290142164497,8.054348834108707,0.5224310245244812,7.525290142164497,michalewicz
5,2.863110509619268,0.4718864178640059,1.1667470743524408,0.8941621038640123,0.052722372294653944,-0.1443543065132659,-0.1443543065132659,False,0.0,qnei,0.0,False,4,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,8.192075473202244,40.40947080963707,7.525290142164497,8.081894161927414,0.5224310245244812,7.525290142164497,michalewicz
6,1.4268063159357682,1.301312772505913,1.828459419496107,1.3659512415344763,1.5593512918340522,-0.9034033230185332,-0.9034033230185332,False,0.0,qnei,1.0121970000327565,False,0,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,8.951124489707512,49.36059529934458,7.525290142164497,8.226765883224097,0.5224310245244812,7.525290142164497,michalewicz
7,1.2526872147521597,1.2248022226666355,1.679640564855877,2.0885605538312895,2.2403655118722527,0.24828373170301618,0.24828373170301618,False,0.0,qnei,0.8353741999599151,False,1,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,7.799437434985962,57.16003273433054,7.525290142164497,8.16571896204722,0.5224310245244812,7.525290142164497,michalewicz
8,1.447682019780486,0.0,2.469542374467291,1.9823942147901268,1.978431234493974,-0.301428751297794,-0.301428751297794,False,0.0,qnei,0.7268294999958016,False,2,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,8.349149917986772,65.50918265231732,7.525290142164497,8.188647831539665,0.5224310245244812,7.525290142164497,michalewicz
9,1.27487700416247,0.1963383729552566,1.6197170949702604,1.907124142534611,2.0900366315596943,0.6612769074267189,0.6612769074267189,False,0.0,qnei,1.06016140000429,False,3,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.6612769074267189,7.38644425926226,72.89562691157958,7.38644425926226,8.099514101286621,0.6612769074267189,7.38644425926226,michalewicz
10,1.2287179130687502,2.065378537889378,1.3625122710201263,1.8534927141822617,2.095851994667585,0.7867669414418773,0.7867669414418773,False,0.0,qnei,0.8468681999947876,False,4,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.7867669414418773,7.260954225247101,80.15658113682669,7.260954225247101,8.015658113682669,0.7867669414418773,7.260954225247101,michalewicz
11,0.9014824639173941,1.623607170812791,1.1815217998219278,1.9128496707308567,1.8080999353940692,3.619135590538429,3.619135590538429,False,0.0,qnei,0.9306232000235468,False,0,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.619135590538429,4.4285855761505495,84.58516671297724,4.4285855761505495,7.689560610270658,3.619135590538429,4.4285855761505495,michalewicz
12,0.7940710539170647,0.48002430233668014,1.1093840299790452,2.1095254881499503,1.7417014056574422,0.9680826350453118,0.9680826350453118,False,0.0,qnei,1.147582900011912,False,1,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.619135590538429,7.079638531643667,91.66480524462091,4.4285855761505495,7.638733770385076,3.619135590538429,4.4285855761505495,michalewicz
13,0.8416542355480847,1.303138870262896,1.2504795177352015,1.8724560074862164,1.7161970242922058,3.738597092100724,3.738597092100724,False,0.0,qnei,1.1738063999800943,False,2,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.738597092100724,4.309124074588254,95.97392931920916,4.309124074588254,7.382609947631474,3.738597092100724,4.309124074588254,michalewicz
14,0.8475089669377325,3.141592653589793,0.3813034808888502,1.8889682729680042,1.6351443252540623,0.551226008464504,0.551226008464504,False,0.0,qnei,1.291589499975089,False,3,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.738597092100724,7.496495158224475,103.47042447743364,4.309124074588254,7.3907446055309745,3.738597092100724,4.309124074588254,michalewicz
15,0.8050417214529956,1.5351324499448114,1.507806259661663,1.8322007327883916,2.147194044353613,1.1912765643817487,1.1912765643817487,False,0.0,qnei,1.1469593000365421,False,4,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.738597092100724,6.85644460230723,110.32686907974087,4.309124074588254,7.355124605316059,3.738597092100724,4.309124074588254,michalewicz
16,0.6943585710002558,2.233322220178488,1.3561254715002062,1.8859781593993459,1.7796342402373793,2.238071363602974,2.238071363602974,False,0.0,qnei,1.0469109000405297,False,0,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.738597092100724,5.809649803086004,116.13651888282688,4.309124074588254,7.25853243017668,3.738597092100724,4.309124074588254,michalewicz
17,0.6214993289543718,1.4804695992479746,1.0047393424387145,1.8822590185141888,1.6823833388560052,2.8753910379814873,2.8753910379814873,False,0.0,qnei,1.0699614000041038,False,1,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,3.738597092100724,5.172330128707491,121.30884901153436,4.309124074588254,7.135814647737315,3.738597092100724,4.309124074588254,michalewicz
18,1.1307003756240437,1.511489905162589,1.284889861149556,1.9631972931220507,1.6910224891135137,5.209237276643404,5.209237276643404,False,0.0,qnei,1.2257974000531249,False,2,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,5.209237276643404,2.838483890045574,124.14733290157994,2.838483890045574,6.897074050087775,5.209237276643404,2.838483890045574,michalewicz
19,1.2585472356213079,1.6346117515783942,1.187681237068241,1.9729190215296686,1.6172759901427518,2.728989809487801,2.728989809487801,False,0.0,qnei,1.0508701999788173,False,3,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,5.209237276643404,5.318731357201177,129.46606425878113,2.838483890045574,6.814003382041112,5.209237276643404,2.838483890045574,michalewicz
20,1.1862396717810058,1.2519441071501762,1.340831966825209,1.9537940078483662,1.731743778472122,3.822384468339005,3.822384468339005,False,0.0,qnei,1.3027440999867395,False,4,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,5.209237276643404,4.225336698349974,133.6914009571311,2.838483890045574,6.684570047856555,5.209237276643404,2.838483890045574,michalewicz
21,1.1994854313375316,1.7014073575273228,1.289522325348327,2.062732528185964,1.7244472543656058,3.6337481409942014,3.6337481409942014,False,0.0,qnei,1.0378673000377603,False,0,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,5.209237276643404,4.4139730256947765,138.10537398282588,2.838483890045574,6.576446380134565,5.209237276643404,2.838483890045574,michalewicz
22,0.3054616111329754,1.5063640717231312,1.4872133184024716,2.0246964466568973,1.7268915936489566,2.700596359839106,2.700596359839106,False,0.0,qnei,1.2976275000255555,False,1,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,5.209237276643404,5.347124806849872,143.45249878967576,2.838483890045574,6.520568126803443,5.209237276643404,2.838483890045574,michalewicz
23,1.6131344538188883,1.5345946069042413,0.7015663396382528,1.95146421559197,1.7426771935655874,3.941357663466593,3.941357663466593,False,0.0,qnei,1.073650100035593,False,2,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,5.209237276643404,4.106363503222385,147.55886229289814,2.838483890045574,6.415602708386876,5.209237276643404,2.838483890045574,michalewicz
24,1.2891277604175253,1.5758786290140885,2.2370956247170195,1.9540094745912446,1.7325810551689893,5.623045658487963,5.623045658487963,False,0.0,qnei,1.0718976000207476,False,3,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,5.623045658487963,2.424675508201015,149.98353780109915,2.424675508201015,6.249314075045798,5.623045658487963,2.424675508201015,michalewicz
25,1.511408244782843,1.6169382754715147,2.8360498343968237,1.9139151538468147,1.7317094997147597,4.7889279235714355,4.7889279235714355,False,0.0,qnei,1.0447642999934033,False,4,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,5.623045658487963,3.258793243117543,153.24233104421668,2.424675508201015,6.129693241768667,5.623045658487963,2.424675508201015,michalewicz
26,1.2135372189540468,1.460795625646072,2.946681598360772,2.0023684747738764,1.7137607298612119,2.4798535051116457,2.4798535051116457,False,0.0,qnei,1.12575609999476,False,0,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,5.623045658487963,5.567867661577333,158.81019870579402,2.424675508201015,6.108084565607462,5.623045658487963,2.424675508201015,michalewicz
27,1.3876118948167782,1.6621329125963011,1.8598961362056659,1.910837866467861,1.7237638241676874,3.9730612781594874,3.9730612781594874,False,0.0,qnei,0.9114100000006147,False,1,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,5.623045658487963,4.0746598885294905,162.8848585943235,2.424675508201015,6.0327725405305,5.623045658487963,2.424675508201015,michalewicz
28,1.8207780899329888,1.7352856903871028,2.1696135527137397,1.941655732694641,1.7742380732536465,3.070983415447309,3.070983415447309,False,0.0,qnei,1.0406974999932572,False,2,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,5.623045658487963,4.97673775124167,167.86159634556518,2.424675508201015,5.995057012341613,5.623045658487963,2.424675508201015,michalewicz
29,1.1624401225145504,1.675599262958386,1.6635373112824687,1.7199344574086404,1.7586607666423124,1.3722474098688038,1.3722474098688038,False,0.0,qnei,1.2012806999846362,False,3,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,5.623045658487963,6.675473756820175,174.53707010238534,2.424675508201015,6.018519658702943,5.623045658487963,2.424675508201015,michalewicz
30,1.1832936681793982,1.8020186126512756,1.7197851815595917,1.9569977641601821,1.736151852972229,2.245200995760761,2.245200995760761,False,0.0,qnei,1.2573200999759138,False,4,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,5.623045658487963,5.802520170928217,180.33959027331355,2.424675508201015,6.011319675777118,5.623045658487963,2.424675508201015,michalewicz
31,2.4733548778069387,1.272099986288432,2.136628266683755,1.927226616129161,1.6174026333236855,1.6677032433318113,1.6677032433318113,False,0.0,qnei,1.0564342999714427,False,0,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,5.623045658487963,6.380017923357167,186.71960819667072,2.424675508201015,6.023213167634539,5.623045658487963,2.424675508201015,michalewicz
32,1.366434256660902,1.5083858135758672,1.6691086110979463,2.0096393490325,1.7828098834293276,1.4335002633067844,1.4335002633067844,False,0.0,qnei,1.3629579999833368,False,1,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,5.623045658487963,6.6142209033821935,193.33382910005292,2.424675508201015,6.041682159376654,5.623045658487963,2.424675508201015,michalewicz
33,1.0425852105092497,1.1108823670143464,3.141592653589793,1.9041385774432658,1.723544389677093,2.535331586387686,2.535331586387686,False,0.0,qnei,1.2364571000216529,False,2,8,4fee5b04-109e-4897-9ebb-4b52e519c4ec,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,5.623045658487963,5.512389580301292,198.8462186803542,2.424675508201015,6.025642990313764,5.623045658487963,2.424675508201015,michalewicz
