iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.14928212308202027,0.5128046164365648,0.13591960402050662,-0.6267979259035751,9.064346927103543,True,9.691144853007119,qnei,0.0,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.6267979259035751,8.593961889195512,8.593961889195512,8.593961889195512,8.593961889195512,-0.6267979259035751,8.593961889195512,hartmann_6
2,0.6890364797811311,0.841747724312279,0.4255089974049766,0.9569260034533662,0.8253329063847983,0.338215312471576,-0.5446509982998606,-1.2397535914874718,True,-0.6951025931876111,qnei,0.0,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.5446509982998606,8.511814961591798,17.105776850787308,8.511814961591798,8.552888425393654,-0.6267979259035751,8.593961889195512,hartmann_6
3,0.5757605479445136,0.7533018647084769,0.8271039370247955,0.9334384708515814,0.1449946949362273,0.7455802110439375,-0.2824787103633238,-9.284083280324957,True,-9.001604569961634,qnei,0.0,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.2824787103633238,8.249642673655261,25.355419524442567,8.249642673655261,8.451806508147522,-0.6267979259035751,8.593961889195512,hartmann_6
4,0.13935139386782236,0.9065287561129268,0.22611443367452744,0.8532397499056062,0.3063178655321238,0.9698303682063217,-0.6526595761757241,-1.759095745469611,True,-1.1064361692938869,qnei,0.0,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.2824787103633238,8.619823539467662,33.97524306391023,8.249642673655261,8.493810765977557,-0.6267979259035751,8.593961889195512,hartmann_6
5,0.5178342136168697,0.32247455876606135,0.28243351716467957,0.605864995819676,0.3337644567193383,0.6786487735081429,1.3151007595726205,-0.2399030171190475,True,-1.555003776691668,qnei,0.0,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,6.652063203719317,40.62730626762954,6.652063203719317,8.12546125352591,-0.6267979259035751,8.593961889195512,hartmann_6
6,0.9068478999758564,0.03450475324096371,0.5002851157629178,0.013939792740467059,0.6663519608101457,0.09297568322187653,-0.6656530539316218,-3.502232741442763,True,-2.8365796875111413,qnei,0.39009870000882074,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.632817017223559,49.2601232848531,6.652063203719317,8.210020547475517,-0.6267979259035751,8.593961889195512,hartmann_6
7,1.0,0.1835230427409085,0.9157926899865996,0.08441821054712999,0.5192970694377913,0.06894657876621794,-0.6595586869090551,-1.9630376666746214,True,-1.3034789797655664,qnei,0.42815740004880354,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.626722650200993,57.8868459350541,6.652063203719317,8.269549419293442,-0.6267979259035751,8.593961889195512,hartmann_6
8,0.9402947849824613,0.21688877403431567,0.797944747241754,0.1730452798340277,0.5100142611085748,0.16017546675228778,-0.6044072072242704,15.142203172076993,True,15.746610379301263,qnei,0.5976480000535958,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.571571170516208,66.4584171055703,6.652063203719317,8.307302138196288,-0.6044072072242704,8.571571170516208,hartmann_6
9,0.9210102508653847,0.22847221080966032,0.7608209405326316,0.20251122917207098,0.5063635720060232,0.19012058761514303,-0.565309450126066,10.712092471297204,True,11.27740192142327,qnei,0.6224417999619618,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.532473413418003,74.99089051898831,6.652063203719317,8.33232116877648,-0.6044072072242704,8.571571170516208,hartmann_6
10,0.8717911385239657,0.15981756317302673,0.5514211220320342,0.1761193291833491,0.5758090591759292,0.20931795721533408,-0.5665732042040565,11.210615763998886,True,11.777188968202942,qnei,1.0709307999932207,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.533737167495994,83.52462768648431,6.652063203719317,8.352462768648431,-0.6044072072242704,8.571571170516208,hartmann_6
11,0.982922175312816,0.4102602878085918,0.9635722411109919,0.17891463651177214,0.5667699501674776,0.1655603762160606,-0.6499053075628393,-7.992554852624555,True,-7.3426495450617155,qnei,0.5063333000289276,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.617069270854776,92.14169695733908,6.652063203719317,8.376517905212644,-0.6044072072242704,8.571571170516208,hartmann_6
12,0.996632093179326,0.1913903381136086,1.0,0.18173759909753512,0.3897318899495932,0.10857485281939026,-0.6291215463869145,-1.6179727830517496,True,-0.9888512366648351,qnei,0.7390411999658681,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.596285509678852,100.73798246701793,6.652063203719317,8.394831872251494,-0.6044072072242704,8.571571170516208,hartmann_6
13,0.950647900131921,0.149065948006687,0.783558756273492,0.1184174362190215,0.5201165085834383,0.11456808620290553,-0.6362147004871223,-8.780445801346989,True,-8.144231100859868,qnei,0.684826000011526,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.60337866377906,109.34136113079698,6.652063203719317,8.41087393313823,-0.6044072072242704,8.571571170516208,hartmann_6
14,0.8724586586580512,0.18059253047004686,0.6479177294952982,0.2841736272285147,0.44905367910253785,0.26053103567024727,-0.2952747781555064,-0.41072323466834953,True,-0.11544845651284313,qnei,0.25096190004842356,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.262438741447443,117.60379987224442,6.652063203719317,8.40027141944603,-0.6044072072242704,8.571571170516208,hartmann_6
15,0.9117028420135233,0.21893984970080008,0.6947244272730658,0.17726169727583743,0.5543395855584711,0.1887723394506368,-0.5927157805694683,-1.352194833655835,True,-0.7594790530863667,qnei,0.6027961999643594,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.559879743861405,126.16367961610582,6.652063203719317,8.410911974407055,-0.6044072072242704,8.571571170516208,hartmann_6
16,0.9418535553921125,0.23118513434726887,0.8062801199503243,0.17747918564623172,0.5123624557234232,0.16406828747958013,-0.6045392882856926,0.7075381301085275,True,1.31207741839422,qnei,1.1558716999716125,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.57170325157763,134.73538286768346,6.652063203719317,8.420961429230216,-0.6044072072242704,8.571571170516208,hartmann_6
17,0.9339413208012255,0.2073035206725933,0.7821680893701622,0.17767921797627395,0.5055852850701464,0.16477710141955665,-0.5946148556803381,4.207798755652268,True,4.802413611332606,qnei,1.1748511999612674,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.561778818972275,143.29716168665573,6.652063203719317,8.429244805097396,-0.6044072072242704,8.571571170516208,hartmann_6
18,0.8577677287082833,0.21621940178838275,0.7984215398290007,0.412820786715157,0.2726218139622742,0.30754092899001073,-0.15203753159194,-1.7172099426289205,True,-1.5651724110369805,qnei,0.634438700042665,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.119201494883876,151.4163631815396,6.652063203719317,8.4120201767522,-0.6044072072242704,8.571571170516208,hartmann_6
19,0.8401147990212845,0.15780848339733766,0.5342955599785274,0.286926038066954,0.47992732463971816,0.2844480009583965,-0.20995160732799184,0.6137677606848959,True,0.8237193680128878,qnei,0.8093602000153624,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.177115570619929,159.5934787521595,6.652063203719317,8.399656776429447,-0.6044072072242704,8.571571170516208,hartmann_6
20,0.8893295650171239,0.15986238510473907,0.5513942725034688,0.10379490404738068,0.6423704928920446,0.1626569317953208,-0.6439449728867349,-0.9318398155877938,True,-0.2878948427010589,qnei,0.721391000028234,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.611108936178672,168.2045876883382,6.652063203719317,8.41022938441691,-0.6044072072242704,8.571571170516208,hartmann_6
21,0.8323191413033207,0.2172723852742835,0.5402659116207404,0.2975034730710507,0.5059283749672141,0.3010691666760615,-0.2351497909042828,-1.6832901852773194,True,-1.4481403943730367,qnei,0.7809739999938756,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.20231375419622,176.4069014425344,6.652063203719317,8.400328640120685,-0.6044072072242704,8.571571170516208,hartmann_6
22,0.9182464911523746,0.21896742464820904,0.7979183449560482,0.2226874181061409,0.48219934426956196,0.18780607068260893,-0.550363484646886,12.419311905021955,True,12.96967538966884,qnei,0.5625374999945052,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.517527447938823,184.92442889047322,6.652063203719317,8.405655858657873,-0.6044072072242704,8.571571170516208,hartmann_6
23,0.6976075712280077,0.21787763105522237,0.8759028301548216,0.210313281602526,0.3666448245977223,0.2044253529052564,-0.2514472209630027,4.005135594512491,True,4.256582815475493,qnei,0.4655503000249155,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.21861118425494,193.14304007472816,6.652063203719317,8.39752348150992,-0.6044072072242704,8.571571170516208,hartmann_6
24,1.0,0.21466835567724568,0.8831016104198262,0.5776399838397356,0.48388571262750996,0.1747306469828699,-0.6427817949699874,0.04591692726281116,True,0.6886987222327986,qnei,0.9784725999925286,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.609945758261924,201.75298583299008,6.652063203719317,8.40637440970792,-0.6044072072242704,8.571571170516208,hartmann_6
25,0.8441108192522739,0.21892244501542402,0.7733565858791065,0.11903795109853658,0.46089267095321346,0.1758825710880601,-0.5350017864249078,5.462215550592269,True,5.997217337017177,qnei,0.8154199999989942,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.502165749716845,210.25515158270693,6.652063203719317,8.410206063308276,-0.6044072072242704,8.571571170516208,hartmann_6
26,1.0,0.2163253719937554,0.8088790601655824,0.24800075503462743,0.4916475808157691,0.469706785638862,-0.2896474775015066,-2.4643205472643137,True,-2.174673069762807,qnei,0.6172453000326641,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.256811440793443,218.51196302350039,6.652063203719317,8.40430627013463,-0.6044072072242704,8.571571170516208,hartmann_6
27,1.0,0.21365264016167795,0.8158212539710465,0.27245089574969716,0.6978487210060554,0.1823326826006816,-0.6628032004091862,-1.3000547818820292,True,-0.637251581472843,qnei,0.9340997000108473,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.629967163701123,227.1419301872015,6.652063203719317,8.412664081007463,-0.6044072072242704,8.571571170516208,hartmann_6
28,1.0,0.21637166276959516,0.8069084592376798,0.29386683262971447,0.47410087407279444,0.13875092203234698,-0.6106968870744409,-4.639621173725418,True,-4.028924286650977,qnei,1.0476652999641374,False,0.75,10,b0444fcc-d661-49b4-aa48-b077475ee777,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.577860850366378,235.71979103756786,6.652063203719317,8.418563965627424,-0.6044072072242704,8.571571170516208,hartmann_6
