iteration,x0,x1,x2,x3,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,8.05373805955127,-0.6977418636866695,4.047222250773428,6.663011243802682,-0.15556254506428835,-0.15556254506428835,-0.15556254506428835,0.0,False,True,0.0,ucb,0.0,False,False,,9,da76a433-ee79-4623-8fb7-70853b473e19,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.0256232505714238,-0.15556254506428835,1.1811857956357121,1.1811857956357121,1.1811857956357121,1.1811857956357121,-0.15556254506428835,1.1811857956357121,rosenbrock
2,5.74111944405348,8.730701807357613,7.905904737743269,8.773564435731435,-1.1573982064299804,-1.1573982064299804,-1.1573982064299804,0.0,False,True,0.0,ucb,0.0,False,False,,9,da76a433-ee79-4623-8fb7-70853b473e19,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.0256232505714238,-0.15556254506428835,2.183021457001404,3.364207252637116,1.1811857956357121,1.682103626318558,-0.15556254506428835,1.1811857956357121,rosenbrock
3,-4.601183982986042,1.5587200019426302,2.2741649046593206,-4.022687039448387,0.8997447222979248,0.8997447222979248,0.8997447222979248,0.0,False,True,0.0,ucb,0.0,False,False,,9,da76a433-ee79-4623-8fb7-70853b473e19,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.0256232505714238,0.8997447222979248,0.125878528273499,3.490085780910615,0.125878528273499,1.163361926970205,0.8997447222979248,0.125878528273499,rosenbrock
4,-4.915609239809106,7.459321554568856,9.749533664292633,6.769147790090194,-1.7037565381895456,-1.7037565381895456,-1.7037565381895456,0.0,False,True,0.0,ucb,0.0,False,False,,9,da76a433-ee79-4623-8fb7-70853b473e19,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.0256232505714238,0.8997447222979248,2.729379788760969,6.219465569671584,0.125878528273499,1.554866392417896,0.8997447222979248,0.125878528273499,rosenbrock
5,-0.26594765032590306,5.580005568841807,-0.512283902026299,6.111227243136231,0.7397152362870142,0.7397152362870142,0.7397152362870142,0.0,False,True,0.0,ucb,0.0,False,False,,9,da76a433-ee79-4623-8fb7-70853b473e19,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.0256232505714238,0.8997447222979248,0.2859080142844096,6.505373583955993,0.125878528273499,1.3010747167911987,0.8997447222979248,0.125878528273499,rosenbrock
6,-5.0,-5.0,-3.9042502340698713,-5.0,0.45024225221863706,,0.45024225221863706,0.0,False,True,,ucb,0.2348712999955751,False,True,-1.2666698727818935,9,da76a433-ee79-4623-8fb7-70853b473e19,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.0256232505714238,0.8997447222979248,0.5753809983527867,7.08075458230878,0.125878528273499,1.18012576371813,0.8997447222979248,0.125878528273499,rosenbrock
7,-5.0,8.6942997593009,1.6584188351542728,-5.0,-0.5274117734284661,-0.5274117734284661,-0.5274117734284661,0.0,False,True,0.0,ucb,0.33688259997870773,False,False,,9,da76a433-ee79-4623-8fb7-70853b473e19,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.0256232505714238,0.8997447222979248,1.55303502399989,8.63378960630867,0.125878528273499,1.2333985151869526,0.8997447222979248,0.125878528273499,rosenbrock
8,6.599877969298902,2.839399441723586,-1.4348354297196393,-5.0,0.5434687411734778,,0.5434687411734778,0.0,False,True,,ucb,0.3111949999583885,False,True,-1.1573982064299804,9,da76a433-ee79-4623-8fb7-70853b473e19,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.0256232505714238,0.8997447222979248,0.482154509397946,9.115944115706615,0.125878528273499,1.1394930144633268,0.8997447222979248,0.125878528273499,rosenbrock
9,-4.6148141832585665,2.107364462369295,1.727227955639608,3.708116831857394,0.9247008666451989,0.9247008666451989,0.9247008666451989,0.0,False,True,0.0,ucb,0.2570996999857016,False,False,,9,da76a433-ee79-4623-8fb7-70853b473e19,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.0256232505714238,0.9247008666451989,0.10092238392622488,9.21686649963284,0.10092238392622488,1.0240962777369822,0.9247008666451989,0.10092238392622488,rosenbrock
10,-0.1779995366714491,1.9610152610837532,2.9297216221357054,9.035771968663841,1.024329374461302,1.024329374461302,1.024329374461302,0.0,False,True,0.0,ucb,0.2642836000304669,False,False,,9,da76a433-ee79-4623-8fb7-70853b473e19,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",1.0256232505714238,1.024329374461302,0.0012938761101217722,9.218160375742961,0.0012938761101217722,0.9218160375742961,1.024329374461302,0.0012938761101217722,rosenbrock
