iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,9.560017096289753,2.076818100791469,1.2331847136995135,1.2331847136995135,1.2331847136995135,0.0,False,True,0.0,ucb,0.0,False,False,10,8a57fc36-fd6e-4667-8e67-a1c9d6b85c18,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,0.016870752200555117,0.016870752200555117,0.016870752200555117,0.016870752200555117,1.2331847136995135,0.016870752200555117,branin
2,8.284448852745307,1.4928212308202027,0.980580217349636,0.980580217349636,0.980580217349636,0.0,False,True,0.0,ucb,0.0,False,False,10,8a57fc36-fd6e-4667-8e67-a1c9d6b85c18,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,0.2694752485504327,0.2863460007509878,0.016870752200555117,0.1431730003754939,1.2331847136995135,0.016870752200555117,branin
3,5.1280461643656485,1.3591960402050662,0.6042195728302557,0.6042195728302557,0.6042195728302557,0.0,False,True,0.0,ucb,0.0,False,False,10,8a57fc36-fd6e-4667-8e67-a1c9d6b85c18,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,0.6458358930698129,0.9321818938208007,0.016870752200555117,0.31072729794026693,1.2331847136995135,0.016870752200555117,branin
4,6.890364797811311,8.41747724312279,-2.1028324465741894,-2.1028324465741894,-2.1028324465741894,0.0,False,True,0.0,ucb,0.0,False,False,10,8a57fc36-fd6e-4667-8e67-a1c9d6b85c18,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,3.352887912474258,4.285069806295058,0.016870752200555117,1.0712674515737646,1.2331847136995135,0.016870752200555117,branin
5,4.255089974049766,9.569260034533663,-2.071428512488231,-2.071428512488231,-2.071428512488231,0.0,False,True,0.0,ucb,0.0,False,False,10,8a57fc36-fd6e-4667-8e67-a1c9d6b85c18,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,3.3214839783883,7.606553784683358,0.016870752200555117,1.5213107569366717,1.2331847136995135,0.016870752200555117,branin
6,10.0,3.600220568421243,1.1590292543838525,1.1590292543838525,1.1590292543838525,0.0,False,True,0.0,ucb,0.16462190001038834,False,False,10,8a57fc36-fd6e-4667-8e67-a1c9d6b85c18,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,0.09102621151621615,7.697579996199575,0.016870752200555117,1.2829299993665957,1.2331847136995135,0.016870752200555117,branin
7,0.0,3.930245758916706,0.12594487268821009,0.12594487268821009,0.12594487268821009,0.0,False,True,0.0,ucb,0.17412209999747574,False,False,10,8a57fc36-fd6e-4667-8e67-a1c9d6b85c18,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,1.1241105932118587,8.821690589411434,0.016870752200555117,1.260241512773062,1.2331847136995135,0.016870752200555117,branin
8,10.0,2.6578685900166663,1.1704023269276358,1.1704023269276358,1.1704023269276358,0.0,False,True,0.0,ucb,0.18427969998447224,False,False,10,8a57fc36-fd6e-4667-8e67-a1c9d6b85c18,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,0.07965313897243287,8.901343728383866,0.016870752200555117,1.1126679660479832,1.2331847136995135,0.016870752200555117,branin
9,10.0,0.0,0.7445238005749768,0.7445238005749768,0.7445238005749768,0.0,False,True,0.0,ucb,0.17675029998645186,False,False,10,8a57fc36-fd6e-4667-8e67-a1c9d6b85c18,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,0.5055316653250919,9.406875393708958,0.016870752200555117,1.0452083770787732,1.2331847136995135,0.016870752200555117,branin
10,10.0,2.522912566331702,1.1650729463743794,,1.1650729463743794,0.0,False,True,,ucb,0.12060389999533072,False,True,10,8a57fc36-fd6e-4667-8e67-a1c9d6b85c18,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,0.08498251952568925,9.491857913234647,0.016870752200555117,0.9491857913234647,1.2331847136995135,0.016870752200555117,branin
11,10.0,2.5229124704873587,1.1650729419704677,1.1650729419704677,1.1650729419704677,0.0,False,True,0.0,ucb,0.18385839997790754,False,False,10,8a57fc36-fd6e-4667-8e67-a1c9d6b85c18,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,0.08498252392960093,9.576840437164247,0.016870752200555117,0.8706218579240225,1.2331847136995135,0.016870752200555117,branin
12,10.0,2.6171295281750244,1.168977247884201,1.168977247884201,1.168977247884201,0.0,False,True,0.0,ucb,0.20366469997679815,False,False,10,8a57fc36-fd6e-4667-8e67-a1c9d6b85c18,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,0.08107821801586756,9.657918655180115,0.016870752200555117,0.804826554598343,1.2331847136995135,0.016870752200555117,branin
13,10.0,2.6999573286082326,1.1717077774491684,1.1717077774491684,1.1717077774491684,0.0,False,True,0.0,ucb,0.18373770004836842,False,False,10,8a57fc36-fd6e-4667-8e67-a1c9d6b85c18,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,0.07834768845090023,9.736266343631016,0.016870752200555117,0.7489435648946935,1.2331847136995135,0.016870752200555117,branin
14,10.0,2.8048104404598435,1.1742225928349663,1.1742225928349663,1.1742225928349663,0.0,False,True,0.0,ucb,0.20813849999103695,False,False,10,8a57fc36-fd6e-4667-8e67-a1c9d6b85c18,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,0.07583287306510234,9.812099216696119,0.016870752200555117,0.7008642297640085,1.2331847136995135,0.016870752200555117,branin
15,7.98544281086976,3.135775450129358,0.7271171666290888,,0.7271171666290888,0.0,False,True,,ucb,0.2386755999759771,False,True,10,8a57fc36-fd6e-4667-8e67-a1c9d6b85c18,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,0.5229382992709799,10.335037515967098,0.016870752200555117,0.6890025010644732,1.2331847136995135,0.016870752200555117,branin
16,7.985443199431655,3.1357754220743064,0.7271173761594301,0.7271173761594301,0.7271173761594301,0.0,False,True,0.0,ucb,0.21385109995026141,False,False,10,8a57fc36-fd6e-4667-8e67-a1c9d6b85c18,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,0.5229380897406386,10.857975605707736,0.016870752200555117,0.6786234753567335,1.2331847136995135,0.016870752200555117,branin
17,0.0,0.0,-1.3919476339504895,-1.3919476339504895,-1.3919476339504895,0.0,False,True,0.0,ucb,0.18251800001598895,False,False,10,8a57fc36-fd6e-4667-8e67-a1c9d6b85c18,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,2.642003099850558,13.499978705558295,0.016870752200555117,0.7941163944446056,1.2331847136995135,0.016870752200555117,branin
18,0.0,9.61038755424686,-0.29286746036991523,,-0.29286746036991523,0.0,False,True,,ucb,0.15749999997206032,False,True,10,8a57fc36-fd6e-4667-8e67-a1c9d6b85c18,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,1.542922926269984,15.042901631828279,0.016870752200555117,0.8357167573237932,1.2331847136995135,0.016870752200555117,branin
19,0.0,9.610386478538379,-0.2928670886298698,,-0.2928670886298698,0.0,False,True,,ucb,0.2166657000198029,False,True,10,8a57fc36-fd6e-4667-8e67-a1c9d6b85c18,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,1.5429225545299385,16.585824186358217,0.016870752200555117,0.8729381150714851,1.2331847136995135,0.016870752200555117,branin
20,0.0,9.610385833105957,-0.2928668655833616,-0.2928668655833616,-0.2928668655833616,0.0,False,True,0.0,ucb,0.22064690000843257,False,False,10,8a57fc36-fd6e-4667-8e67-a1c9d6b85c18,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2331847136995135,1.5429223314834304,18.12874651784165,0.016870752200555117,0.9064373258920824,1.2331847136995135,0.016870752200555117,branin
