iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,6.2509546660466695,8.972138009695755,-2.635298307825418,,-2.635298307825418,0.0,False,True,,logei,0.0,False,True,7,08ea7416-25d4-4bcf-8603-ac5f81d8823e,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,-2.635298307825418,3.8853537737254866,3.8853537737254866,3.8853537737254866,3.8853537737254866,-2.635298307825418,3.8853537737254866,branin
2,7.756856902451935,2.2520718999059186,0.7134044527822333,0.7134044527822333,0.7134044527822333,0.0,False,True,0.0,logei,0.0,False,False,7,08ea7416-25d4-4bcf-8603-ac5f81d8823e,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.7134044527822333,0.5366510131178354,4.422004786843322,0.5366510131178354,2.211002393421661,0.7134044527822333,0.5366510131178354,branin
3,3.0016628491122543,8.735534453962618,-0.6835380964216702,-0.6835380964216702,-0.6835380964216702,0.0,False,True,0.0,logei,0.0,False,False,7,08ea7416-25d4-4bcf-8603-ac5f81d8823e,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.7134044527822333,1.9335935623217388,6.355598349165061,0.5366510131178354,2.1185327830550205,0.7134044527822333,0.5366510131178354,branin
4,0.052653045655747244,8.212284183827663,0.07937030695160363,0.07937030695160363,0.07937030695160363,0.0,False,True,0.0,logei,0.0,False,False,7,08ea7416-25d4-4bcf-8603-ac5f81d8823e,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.7134044527822333,1.170685158948465,7.526283508113526,0.5366510131178354,1.8815708770283814,0.7134044527822333,0.5366510131178354,branin
5,7.9706942875204625,4.679349528437208,0.3668038190773655,0.3668038190773655,0.3668038190773655,0.0,False,True,0.0,logei,0.0,False,False,7,08ea7416-25d4-4bcf-8603-ac5f81d8823e,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.7134044527822333,0.8832516468227032,8.40953515493623,0.5366510131178354,1.681907030987246,0.7134044527822333,0.5366510131178354,branin
6,8.488756187316815,0.0,0.9081927832742185,,0.9081927832742185,0.0,False,True,,logei,0.19822179997572675,False,True,7,08ea7416-25d4-4bcf-8603-ac5f81d8823e,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9081927832742185,0.3418626826258502,8.75139783756208,0.3418626826258502,1.4585663062603464,0.7134044527822333,0.5366510131178354,branin
7,8.488756102036168,0.0,0.908192760551852,,0.908192760551852,0.0,False,True,,logei,0.19343469996238127,False,True,7,08ea7416-25d4-4bcf-8603-ac5f81d8823e,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9081927832742185,0.3418627053482166,9.093260542910295,0.3418626826258502,1.2990372204157565,0.7134044527822333,0.5366510131178354,branin
8,8.488756780454272,0.0,0.9081929413110171,,0.9081929413110171,0.0,False,True,,logei,0.19545040000230074,False,True,7,08ea7416-25d4-4bcf-8603-ac5f81d8823e,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9081929413110171,0.34186252458905153,9.435123067499347,0.34186252458905153,1.1793903834374184,0.7134044527822333,0.5366510131178354,branin
9,8.48875369918712,0.0,0.9081921203303321,0.9081921203303321,0.9081921203303321,0.0,False,True,0.0,logei,0.18790830002399161,False,False,7,08ea7416-25d4-4bcf-8603-ac5f81d8823e,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9081929413110171,0.3418633455697365,9.776986413069084,0.34186252458905153,1.0863318236743427,0.9081921203303321,0.3418633455697365,branin
10,10.0,0.43638746716176935,0.8608430217100878,0.8608430217100878,0.8608430217100878,0.0,False,True,0.0,logei,0.140519599954132,False,False,7,08ea7416-25d4-4bcf-8603-ac5f81d8823e,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9081929413110171,0.3892124441899809,10.166198857259065,0.34186252458905153,1.0166198857259066,0.9081921203303321,0.3418633455697365,branin
