iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,8.702492039700847,2.8681720908755537,1.093462604652252,,1.093462604652252,0.0,False,True,,ucb,0.0,False,True,9,50c22c73-f52f-4e53-b826-67e3ab6fc229,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,0.15659286124781668,0.15659286124781668,0.15659286124781668,0.15659286124781668,1.093462604652252,0.15659286124781668,branin
2,6.031481500515619,7.775340829201788,-1.7870358936892645,-1.7870358936892645,-1.7870358936892645,0.0,False,True,0.0,ucb,0.0,False,False,9,50c22c73-f52f-4e53-b826-67e3ab6fc229,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,3.037091359589333,3.1936842208371496,0.15659286124781668,1.5968421104185748,-1.7870358936892645,3.037091359589333,branin
3,7.1607462960356525,9.153801204905076,-2.509995580323207,-2.509995580323207,-2.509995580323207,0.0,False,True,0.0,ucb,0.0,False,False,9,50c22c73-f52f-4e53-b826-67e3ab6fc229,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,3.7600510462232757,6.953735267060425,0.15659286124781668,2.3179117556868083,-1.7870358936892645,3.037091359589333,branin
4,8.603936491828847,9.182376290487625,-1.4555553772043401,-1.4555553772043401,-1.4555553772043401,0.0,False,True,0.0,ucb,0.0,False,False,9,50c22c73-f52f-4e53-b826-67e3ab6fc229,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,2.7056108431044086,9.659346110164833,0.15659286124781668,2.4148365275412083,-1.4555553772043401,2.7056108431044086,branin
5,0.2658773446759721,4.372480001295087,0.27663796601556684,0.27663796601556684,0.27663796601556684,0.0,False,True,0.0,ucb,0.0,False,False,9,50c22c73-f52f-4e53-b826-67e3ab6fc229,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,0.9734174998845018,10.632763610049334,0.15659286124781668,2.126552722009867,0.27663796601556684,0.9734174998845018,branin
6,2.321767225702109,5.387638802454806,0.8315151642369005,,0.8315151642369005,0.0,False,True,,ucb,0.31640569999581203,False,True,9,50c22c73-f52f-4e53-b826-67e3ab6fc229,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,0.41854030166316813,11.051303911712502,0.15659286124781668,1.841883985285417,0.27663796601556684,0.9734174998845018,branin
7,2.3217667553124652,5.387642334834191,0.8315143058810948,,0.8315143058810948,0.0,False,True,,ucb,0.3400422999984585,False,True,9,50c22c73-f52f-4e53-b826-67e3ab6fc229,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,0.4185411600189739,11.469845071731475,0.15659286124781668,1.6385492959616392,0.27663796601556684,0.9734174998845018,branin
8,2.3217673520253297,5.3876107237734745,0.8315215919263107,0.8315215919263107,0.8315215919263107,0.0,False,True,0.0,ucb,0.33817269996507093,False,False,9,50c22c73-f52f-4e53-b826-67e3ab6fc229,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,0.41853387397375796,11.888378945705233,0.15659286124781668,1.486047368213154,0.8315215919263107,0.41853387397375796,branin
9,3.6524817968433667,1.5082712487985344,1.1836410961619102,1.1836410961619102,1.1836410961619102,0.0,False,True,0.0,ucb,0.27541849995031953,False,False,9,50c22c73-f52f-4e53-b826-67e3ab6fc229,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.1836410961619102,0.06641436973815851,11.954793315443391,0.06641436973815851,1.328310368382599,1.1836410961619102,0.06641436973815851,branin
10,10.0,0.0,0.7445238005749768,0.7445238005749768,0.7445238005749768,0.0,False,True,0.0,ucb,0.2724512999993749,False,False,9,50c22c73-f52f-4e53-b826-67e3ab6fc229,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.1836410961619102,0.5055316653250919,12.460324980768483,0.06641436973815851,1.2460324980768482,1.1836410961619102,0.06641436973815851,branin
