iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.508244581084461,9.467529428594245,-0.9534604619528263,-1.6498085837300978,True,-0.6963481217772715,logei,0.0,False,1.079240990805372,12,9e5fed2d-3688-405b-a95c-3fad07ee0b41,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,-0.9534604619528263,2.203515927852895,2.203515927852895,2.203515927852895,2.203515927852895,-0.9534604619528263,2.203515927852895,branin
2,1.893203845397613,1.7929141041810759,0.8047171808598204,0.5696849806614639,True,-0.23503220019835647,logei,0.0,False,1.079240990805372,12,9e5fed2d-3688-405b-a95c-3fad07ee0b41,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.8047171808598204,0.4453382850402483,2.648854212893143,0.4453382850402483,1.3244271064465716,0.8047171808598204,0.4453382850402483,branin
3,3.498892405959575,2.3054124658990593,1.2169363342223547,-1.6290780448694022,True,-2.846014379091757,logei,0.0,False,1.079240990805372,12,9e5fed2d-3688-405b-a95c-3fad07ee0b41,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.2169363342223547,0.033119131677713964,2.6819733445708573,0.033119131677713964,0.8939911148569525,0.8047171808598204,0.4453382850402483,branin
4,6.704457427727847,1.1507938212344748,0.37113420517796325,1.079240990805372,True,0.7081067856274087,logei,0.0,False,1.079240990805372,12,9e5fed2d-3688-405b-a95c-3fad07ee0b41,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.2169363342223547,0.8789212607221054,3.5608946052929626,0.033119131677713964,0.8902236513232407,0.37113420517796325,0.8789212607221054,branin
5,8.963093737046805,8.581304890839089,-0.8003572116372192,0.001746404508222943,True,0.8021036161454421,logei,0.0,False,1.079240990805372,12,9e5fed2d-3688-405b-a95c-3fad07ee0b41,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.2169363342223547,2.0504126775372877,5.61130728283025,0.033119131677713964,1.12226145656605,0.37113420517796325,0.8789212607221054,branin
6,7.228498011017998,2.8560801215779215,0.3973130262543268,-1.2100035216182086,True,-1.6073165478725353,logei,0.2908208000008017,False,1.079240990805372,12,9e5fed2d-3688-405b-a95c-3fad07ee0b41,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.2169363342223547,0.8527424396457419,6.464049722475992,0.033119131677713964,1.0773416204126653,0.37113420517796325,0.8789212607221054,branin
7,6.538714799558575,0.589932509210002,0.33261415986867104,1.079240990805372,True,0.7466268309367009,logei,0.18440049997298047,False,1.079240990805372,12,9e5fed2d-3688-405b-a95c-3fad07ee0b41,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.2169363342223547,0.9174413060313976,7.38149102850739,0.033119131677713964,1.0544987183581986,0.37113420517796325,0.8789212607221054,branin
8,6.178889901945684,1.3463469392683753,0.33051335152434447,0.06427907974789676,True,-0.2662342717764477,logei,0.18782589997863397,False,1.079240990805372,12,9e5fed2d-3688-405b-a95c-3fad07ee0b41,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.2169363342223547,0.9195421143757242,8.301033142883114,0.033119131677713964,1.0376291428603892,0.37113420517796325,0.8789212607221054,branin
9,6.696671313404278,0.0,0.3080140053057116,-0.8902415486115549,True,-1.1982555539172666,logei,0.2241127000306733,False,1.079240990805372,12,9e5fed2d-3688-405b-a95c-3fad07ee0b41,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.2169363342223547,0.942041460594357,9.24307460347747,0.033119131677713964,1.0270082892752745,0.37113420517796325,0.8789212607221054,branin
10,6.7897967269174755,0.8628174825002229,0.38476030602682115,1.079240990805372,True,0.6944806847785507,logei,0.19726029998855665,False,1.079240990805372,12,9e5fed2d-3688-405b-a95c-3fad07ee0b41,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.2169363342223547,0.8652951598732475,10.108369763350717,0.033119131677713964,1.0108369763350717,0.37113420517796325,0.8789212607221054,branin
