iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.508244581084461,9.467529428594245,-0.9534604619528263,-1.2615205036930104,True,-0.3080600417401841,logei,0.0,False,1.079240990805372,12,5a1e06b4-994a-48d5-95c2-d7b281e6b9f6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,-0.9534604619528263,2.203515927852895,2.203515927852895,2.203515927852895,2.203515927852895,-0.9534604619528263,2.203515927852895,branin
2,1.893203845397613,1.7929141041810759,0.8047171808598204,1.079240990805372,True,0.2745238099455516,logei,0.0,False,1.079240990805372,12,5a1e06b4-994a-48d5-95c2-d7b281e6b9f6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,0.8047171808598204,0.4453382850402483,2.648854212893143,0.4453382850402483,1.3244271064465716,0.8047171808598204,0.4453382850402483,branin
3,3.498892405959575,2.3054124658990593,1.2169363342223547,1.079240990805372,True,-0.13769534341698275,logei,0.0,False,1.079240990805372,12,5a1e06b4-994a-48d5-95c2-d7b281e6b9f6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2169363342223547,0.033119131677713964,2.6819733445708573,0.033119131677713964,0.8939911148569525,0.8047171808598204,0.4453382850402483,branin
4,6.704457427727847,1.1507938212344748,0.37113420517796325,0.45023856416207914,True,0.07910435898411589,logei,0.0,False,1.079240990805372,12,5a1e06b4-994a-48d5-95c2-d7b281e6b9f6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2169363342223547,0.8789212607221054,3.5608946052929626,0.033119131677713964,0.8902236513232407,0.8047171808598204,0.4453382850402483,branin
5,8.963093737046805,8.581304890839089,-0.8003572116372192,-0.4317609665188333,True,0.3685962451183859,logei,0.0,False,1.079240990805372,12,5a1e06b4-994a-48d5-95c2-d7b281e6b9f6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2169363342223547,2.0504126775372877,5.61130728283025,0.033119131677713964,1.12226145656605,0.8047171808598204,0.4453382850402483,branin
6,0.0,3.2164247626485447,-0.0398572528937104,0.06878986802590667,True,0.10864712091961706,logei,0.17657660000259057,False,1.079240990805372,12,5a1e06b4-994a-48d5-95c2-d7b281e6b9f6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2169363342223547,1.2899127187937791,6.901220001624029,0.033119131677713964,1.150203333604005,0.8047171808598204,0.4453382850402483,branin
7,2.9728915544813224,0.5438564458413563,1.0768212197668976,1.079240990805372,True,0.00241977103847435,logei,0.21669339999789372,False,1.079240990805372,12,5a1e06b4-994a-48d5-95c2-d7b281e6b9f6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2169363342223547,0.17323424613317107,7.074454247757201,0.033119131677713964,1.0106363211081715,0.8047171808598204,0.4453382850402483,branin
8,3.0032593848179343,1.4025985961600855,1.1994433107172573,1.079240990805372,True,-0.12020231991188535,logei,0.15526349999709055,False,1.079240990805372,12,5a1e06b4-994a-48d5-95c2-d7b281e6b9f6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2169363342223547,0.05061215518281137,7.125066402940012,0.033119131677713964,0.8906333003675015,0.8047171808598204,0.4453382850402483,branin
9,0.6421868848600114,0.0,-0.7889353603831024,-1.0525494555208912,True,-0.2636140951377888,logei,0.1607596999965608,False,1.079240990805372,12,5a1e06b4-994a-48d5-95c2-d7b281e6b9f6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2169363342223547,2.038990826283171,9.164057229223182,0.033119131677713964,1.018228581024798,0.8047171808598204,0.4453382850402483,branin
10,4.447940047632984,0.9968714172524155,0.8996069170566344,1.079240990805372,True,0.17963407374873752,logei,0.15680420002900064,False,1.079240990805372,12,5a1e06b4-994a-48d5-95c2-d7b281e6b9f6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,1.2169363342223547,0.35044854884343424,9.514505778066617,0.033119131677713964,0.9514505778066618,0.8047171808598204,0.4453382850402483,branin
