iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.2857020276919962,4.99277862440115,0.6286520689813629,1.079240990805372,True,0.450588921824009,logei,0.0,False,1.079240990805372,11,bb0442ff-cda0-4bb4-a74c-b8fd0be4a0c2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.6286520689813629,0.6214033969187057,0.6214033969187057,0.6214033969187057,0.6214033969187057,0.6286520689813629,0.6214033969187057,branin
2,6.014983576233575,0.28689008371944547,0.31569466412453523,0.5937852161470476,True,0.27809055202251237,logei,0.0,False,1.128652068981363,11,bb0442ff-cda0-4bb4-a74c-b8fd0be4a0c2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.6286520689813629,0.9343608017755334,1.5557641986942392,0.6214033969187057,0.7778820993471196,0.6286520689813629,0.6214033969187057,branin
3,1.4792608457745593,9.282110229603695,-0.6232490171577227,-0.8919906291850817,True,-0.2687416120273589,logei,0.0,False,1.128652068981363,11,bb0442ff-cda0-4bb4-a74c-b8fd0be4a0c2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.6286520689813629,1.8733044830577914,3.429068681752031,0.6214033969187057,1.1430228939173437,0.6286520689813629,0.6214033969187057,branin
4,0.7042057615419683,1.2977394939929798,-0.19576267605595013,-0.7038060288842418,True,-0.5080433528282917,logei,0.0,False,1.128652068981363,11,bb0442ff-cda0-4bb4-a74c-b8fd0be4a0c2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.6286520689813629,1.4458181419560188,4.874886823708049,0.6214033969187057,1.2187217059270123,0.6286520689813629,0.6214033969187057,branin
5,9.48328453291775,6.218835927963829,0.5961916848094132,0.5648389000545601,True,-0.03135278475485315,logei,0.0,False,1.128652068981363,11,bb0442ff-cda0-4bb4-a74c-b8fd0be4a0c2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.6286520689813629,0.6538637810906555,5.528750604798705,0.6214033969187057,1.105750120959741,0.6286520689813629,0.6214033969187057,branin
6,3.080498925781182,5.141105977215032,0.8691517262636005,0.36224849212081967,True,-0.5069032341427808,logei,0.1935494000208564,False,1.128652068981363,11,bb0442ff-cda0-4bb4-a74c-b8fd0be4a0c2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.8691517262636005,0.3809037396364682,5.9096543444351735,0.3809037396364682,0.9849423907391955,0.6286520689813629,0.6214033969187057,branin
7,0.0,5.250822383149732,0.30410445414698545,0.18083862698996045,True,-0.123265827157025,logei,0.18293609999818727,False,1.128652068981363,11,bb0442ff-cda0-4bb4-a74c-b8fd0be4a0c2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.8691517262636005,0.9459510117530832,6.855605356188256,0.3809037396364682,0.9793721937411795,0.6286520689813629,0.6214033969187057,branin
8,1.6697027679189926,4.331960601879177,0.8169404214756214,1.128652068981363,True,0.31171164750574165,logei,0.23631219996605068,False,1.128652068981363,11,bb0442ff-cda0-4bb4-a74c-b8fd0be4a0c2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.8691517262636005,0.43311504442444726,7.2887204006127035,0.3809037396364682,0.9110900500765879,0.8169404214756214,0.43311504442444726,branin
9,1.7781899845235476,4.875415455229389,0.8046252147889735,1.3169404214756213,True,0.5123152066866478,logei,0.24929710000287741,False,1.3169404214756213,11,bb0442ff-cda0-4bb4-a74c-b8fd0be4a0c2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.8691517262636005,0.44543025111109513,7.734150651723799,0.3809037396364682,0.8593500724137555,0.8046252147889735,0.44543025111109513,branin
10,1.873609951242571,5.315676016514181,0.7647919211311895,1.3046252147889734,True,0.5398332936577839,logei,0.1903052999987267,False,1.3046252147889734,11,bb0442ff-cda0-4bb4-a74c-b8fd0be4a0c2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.8691517262636005,0.4852635447688791,8.219414196492679,0.3809037396364682,0.8219414196492678,0.8046252147889735,0.44543025111109513,branin
11,7.345015869695044,2.4090833914132896,0.5055154817930839,1.3046252147889734,True,0.7991097329958895,logei,0.19009160000132397,False,1.3046252147889734,11,bb0442ff-cda0-4bb4-a74c-b8fd0be4a0c2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.8691517262636005,0.7445399841069847,8.963954180599663,0.3809037396364682,0.8149049255090602,0.8046252147889735,0.44543025111109513,branin
12,7.9553611641186635,3.6125676352747678,0.6263404840915249,-0.6325125041076788,True,-1.2588529881992037,logei,0.264448200003244,False,1.3046252147889734,11,bb0442ff-cda0-4bb4-a74c-b8fd0be4a0c2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.8691517262636005,0.6237149818085438,9.587669162408206,0.3809037396364682,0.7989724302006839,0.8046252147889735,0.44543025111109513,branin
13,7.0203969207350525,1.7909813637328942,0.43321390931964104,0.8810515806371088,True,0.4478376713174677,logei,0.16193860000930727,False,1.3046252147889734,11,bb0442ff-cda0-4bb4-a74c-b8fd0be4a0c2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.8691517262636005,0.8168415565804277,10.404510718988634,0.3809037396364682,0.8003469783837411,0.8046252147889735,0.44543025111109513,branin
14,8.007614809251711,2.0941348699990243,0.8460879396836818,-0.8736810679162501,True,-1.719769007599932,logei,0.21626940002897754,False,1.3046252147889734,11,bb0442ff-cda0-4bb4-a74c-b8fd0be4a0c2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.8691517262636005,0.4039675262163869,10.808478245205022,0.3809037396364682,0.7720341603717873,0.8046252147889735,0.44543025111109513,branin
15,7.212916938097438,3.6586433370592215,0.23600677157776115,-0.08119227203661342,True,-0.31719904361437457,logei,0.3140044999890961,False,1.3046252147889734,11,bb0442ff-cda0-4bb4-a74c-b8fd0be4a0c2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.8691517262636005,1.0140486943223075,11.822526939527329,0.3809037396364682,0.7881684626351553,0.8046252147889735,0.44543025111109513,branin
16,7.343452478129998,1.619153617512326,0.5604209263703757,0.31549877763413847,True,-0.2449221487362372,logei,0.20403249998344108,False,1.3046252147889734,11,bb0442ff-cda0-4bb4-a74c-b8fd0be4a0c2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.8691517262636005,0.689634539529693,12.512161479057022,0.3809037396364682,0.7820100924410639,0.8046252147889735,0.44543025111109513,branin
17,7.069892915688493,2.4993402115030428,0.38581019305886366,0.46974620007511697,True,0.08393600701625331,logei,0.18517030001385137,False,1.3046252147889734,11,bb0442ff-cda0-4bb4-a74c-b8fd0be4a0c2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.8691517262636005,0.864245272841205,13.376406751898227,0.3809037396364682,0.7868474559940133,0.8046252147889735,0.44543025111109513,branin
18,1.608874493391952,5.226165586688805,0.7070518883015293,0.7392708634172691,True,0.03221897511573979,logei,0.292567600030452,False,1.3046252147889734,11,bb0442ff-cda0-4bb4-a74c-b8fd0be4a0c2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.8691517262636005,0.5430035775985393,13.919410329496767,0.3809037396364682,0.7733005738609315,0.8046252147889735,0.44543025111109513,branin
19,1.9508900981565773,4.811238470839805,0.8638898447595977,0.5741097771126337,True,-0.28978006764696407,logei,0.18814240000210702,False,1.3046252147889734,11,bb0442ff-cda0-4bb4-a74c-b8fd0be4a0c2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.8691517262636005,0.3861656211404709,14.305575950637238,0.3809037396364682,0.7529250500335388,0.8046252147889735,0.44543025111109513,branin
20,1.5169378060847523,4.606280191968088,0.7407347077721879,1.3046252147889734,True,0.5638905070167856,logei,0.24576830002479255,False,1.3046252147889734,11,bb0442ff-cda0-4bb4-a74c-b8fd0be4a0c2,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.8691517262636005,0.5093207581278808,14.814896708765119,0.3809037396364682,0.740744835438256,0.8046252147889735,0.44543025111109513,branin
