run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_x5
2d6bcdcd-e8b0-468d-a229-1981d59e1b60,hartmann_6,value,logei,10,exact,True,none,0.0,0,50,0,1,2,1.194384138562719,7.956625141880347,0.0105388214115897,217.1661688018754,4.3433233760375085,109.04737619472783,2.225456657035262,0.0105388214115897,109.04737619472783,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
2dbcf18c-2b60-434d-84ce-314790a142db,hartmann_6,value,logei,10,exact,False,gaussian,1.0,0,50,0,1,2,1.194384138562719,6.539576397942839,1.427587565349098,251.87075818877625,5.037415163775525,196.1944691574655,4.003968758315622,1.427587565349098,256.5347686363685,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
f126c43f-6585-40fb-ab9e-97852f767ce5,hartmann_6,value,logei,10,exact,False,gaussian,5.0,0,50,0,1,2,1.194384138562719,1.3151007595726203,6.652063203719317,426.5462839569571,8.530925679139141,331.9769570227289,6.775039939239366,8.62027266637107,421.96656417784607,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
d1f9bad4-26b3-4f28-958c-57a6d0f9b674,hartmann_6,value,logei,11,exact,True,none,0.0,0,50,0,1,2,0.9136168966722205,7.919294039085956,0.0478699242059814,194.87154118597005,3.897430823719401,80.73586686584336,1.6476707523641503,0.0478699242059814,80.73586686584336,"x0,x1,x2,x3,x4,x5",-0.05814962661500278,-0.369503913040817,0.3468300956684177,0.5931945844244383,0.22106703915233508,-0.41682100115710696
fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,hartmann_6,value,logei,11,exact,False,gaussian,1.0,0,50,0,1,2,0.9136168966722205,3.091745770576181,4.875418192715756,313.0704178212226,6.261408356424451,258.58287608470465,5.277201552749075,5.9453369396222975,289.28893540959837,"x0,x1,x2,x3,x4,x5",-0.05814962661500278,-0.369503913040817,0.3468300956684177,0.5931945844244383,0.22106703915233508,-0.41682100115710696
1d5c3d88-e0ca-4982-a70a-accb0f16a14d,hartmann_6,value,logei,11,exact,False,gaussian,5.0,0,50,0,1,2,0.9136168966722205,3.178256289030128,4.788907674261809,370.5760899640953,7.411521799281907,244.69399651045697,4.993755030825652,8.576954017860876,362.66117390444435,"x0,x1,x2,x3,x4,x5",-0.05814962661500278,-0.369503913040817,0.3468300956684177,0.5931945844244383,0.22106703915233508,-0.41682100115710696
cfcd2e00-af54-49db-a788-1185e105e2d9,hartmann_6,value,logei,7,exact,True,none,0.0,0,50,0,1,2,0.8963942168515511,6.5786538351507815,1.3885101281411556,342.3394646378324,6.8467892927566485,127.56859475036408,2.6034407091911036,1.3885101281411556,127.56859475036408,"x0,x1,x2,x3,x4,x5",-0.6198301620390922,-0.0759853825868092,0.021383738506852712,0.24272776285312897,0.002866141908088149,-0.5951278332954886
fbc3f25d-6849-4554-b1d8-ef1f12d74052,hartmann_6,value,logei,7,exact,False,gaussian,1.0,0,50,0,1,2,0.8963942168515511,7.196322876690396,0.7708410866015409,154.6671457262634,3.093342914525268,119.26809571409942,2.4340427696754983,1.4867745825777945,132.54091274872383,"x0,x1,x2,x3,x4,x5",-0.6198301620390922,-0.0759853825868092,0.021383738506852712,0.24272776285312897,0.002866141908088149,-0.5951278332954886
1de7eece-61bf-455d-9ae0-81e62cf40780,hartmann_6,value,logei,7,exact,False,gaussian,5.0,0,50,0,1,2,0.8963942168515511,6.2058031338779545,1.7613608294139826,291.1818532452796,5.823637064905593,148.96844781914982,3.0401724044724454,2.795748152425088,251.18931872751696,"x0,x1,x2,x3,x4,x5",-0.6198301620390922,-0.0759853825868092,0.021383738506852712,0.24272776285312897,0.002866141908088149,-0.5951278332954886
b98ba208-b84d-40a7-9feb-e73d6a27908d,hartmann_6,value,logei,8,exact,True,none,0.0,0,50,0,1,2,0.9714094994382176,7.937905713896259,0.0292582493956778,243.5424323920135,4.87084864784027,58.64966422104229,1.196931922878414,0.0292582493956778,58.64966422104229,"x0,x1,x2,x3,x4,x5",0.11090959651723808,-0.6145279402485726,-0.21175724201274237,-0.30958348165731203,-0.6285443666115339,-0.13393955798806428
4dd0c2da-0c1c-4491-a227-2afd82972fda,hartmann_6,value,logei,8,exact,False,gaussian,1.0,0,50,0,1,2,0.9714094994382176,7.129067359321045,0.8380966039708921,161.064539411433,3.22129078822866,110.50069977076554,2.2551163218523578,1.1677099555842163,131.72735078911538,"x0,x1,x2,x3,x4,x5",0.11090959651723808,-0.6145279402485726,-0.21175724201274237,-0.30958348165731203,-0.6285443666115339,-0.13393955798806428
