iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,547.2020515547704,-350.78182790502376,394.13386232943685,-420.8614523015757,15.36553972387776,-436.8964751753921,-0.5284884560913263,-0.5284884560913263,-0.8615395490477546,181.51833226060148,True,True,0.0,ei,0.0,False,10,c107ba40-354c-4903-a9bb-84607199f1c5,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.5284884560913263,3.282344271750297,3.282344271750297,3.282344271750297,3.282344271750297,-0.8615395490477546,3.6153953647067256,griewank
2,226.84377573735742,410.0972691747347,-89.38920311402808,548.3112041440395,390.3994876617579,-194.1416250341088,-0.33388323769668843,-0.33388323769668843,0.006360549547193837,143.58581161123328,True,True,0.0,ei,0.0,False,10,c107ba40-354c-4903-a9bb-84607199f1c5,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.33388323769668843,3.087739053355659,6.370083325105956,3.087739053355659,3.185041662552978,0.006360549547193837,2.747495266111777,griewank
3,90.91265753341634,303.96223765017237,392.52472442975454,520.1261650218976,-426.00636607652723,294.696253252725,0.08145107964082078,0.08145107964082078,-0.28063547255835886,166.91720314880865,True,True,0.0,ei,0.0,False,10,c107ba40-354c-4903-a9bb-84607199f1c5,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.08145107964082078,2.6724047360181498,9.042488061124105,2.6724047360181498,3.0141626870413685,-0.28063547255835886,3.0344912882173296,griewank
4,-432.7783273586132,487.83450733551217,-328.66267959056705,423.88769988672755,-232.41856136145145,563.796441847586,-1.9478236306226744,-1.9478236306226744,-1.3880249615002915,107.5310838627102,True,True,0.0,ei,0.0,False,10,c107ba40-354c-4903-a9bb-84607199f1c5,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.08145107964082078,4.701679446281645,13.74416750740575,2.6724047360181498,3.4360418768514376,-0.28063547255835886,3.0344912882173296,griewank
5,21.4010563402436,-213.0305294807264,-261.07977940238453,127.03799498361127,-199.482651936794,214.3785282097715,1.9460702221125628,1.9460702221125628,1.9146896549616432,106.77674647597567,True,True,0.0,ei,0.0,False,10,c107ba40-354c-4903-a9bb-84607199f1c5,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9460702221125628,0.807785593546408,14.551953100952158,0.807785593546408,2.9103906201904315,1.9146896549616432,0.8391661606973275,griewank
6,108.28603754935004,-295.90052259810216,-149.54154128180963,326.81473482449877,-440.0887432050405,367.0356199318226,0.21299839690873848,0.21299839690873848,0.6205741470178837,165.2943812017752,True,True,0.0,ei,0.4288624000037089,False,10,c107ba40-354c-4903-a9bb-84607199f1c5,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9460702221125628,2.540857418750232,17.09281051970239,0.807785593546408,2.8488017532837318,1.9146896549616432,0.8391661606973275,griewank
7,-20.410639810027465,-259.2108377392456,-382.8287404453125,41.14090227650634,-91.22099663858332,151.99979046042657,1.9483106120899811,1.9483106120899811,1.7980639955393836,141.12452231071333,True,True,0.0,ei,0.4385159000521526,False,10,c107ba40-354c-4903-a9bb-84607199f1c5,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9483106120899811,0.8055452035689896,17.89835572327138,0.8055452035689896,2.5569079604673397,1.7980639955393836,0.9557918201195872,griewank
8,313.6613143256602,-420.2089205850175,-33.43994753534945,-77.85708359222639,-371.1596409811633,169.87034670340992,0.8861329482599458,0.8861329482599458,1.032575704632582,106.2406131892533,True,True,0.0,ei,0.3688424000283703,False,10,c107ba40-354c-4903-a9bb-84607199f1c5,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9483106120899811,1.867722867399025,19.766078590670404,0.8055452035689896,2.4707598238338004,1.7980639955393836,0.9557918201195872,griewank
9,-55.75399378339549,-484.53677643100093,-302.0059438819852,329.9052737331242,14.122169020030904,175.54540528263487,0.9914517309916243,0.9914517309916243,0.9549289112159262,71.72239506408938,True,True,0.0,ei,0.43824309995397925,False,10,c107ba40-354c-4903-a9bb-84607199f1c5,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9483106120899811,1.7624040846673465,21.52848267533775,0.8055452035689896,2.3920536305930833,1.7980639955393836,0.9557918201195872,griewank
10,-68.1791539124241,-66.29544321974679,-300.590681095939,85.51723243822248,-78.4352933982754,156.40460321134532,2.181962115114298,2.181962115114298,2.2153172947101427,222.31427272883977,True,True,0.0,ei,0.3244068999774754,False,10,c107ba40-354c-4903-a9bb-84607199f1c5,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.181962115114298,0.5718937005446727,22.100376375882423,0.5718937005446727,2.2100376375882425,2.2153172947101427,0.538538520948828,griewank
11,-123.6537809600227,587.198656330662,-236.25485157345028,116.22720809814591,-431.57269655060037,108.44925650060675,0.12346262058961208,0.12346262058961208,0.3520894379629222,110.82552102735751,True,True,0.0,ei,0.5237015000311658,False,10,c107ba40-354c-4903-a9bb-84607199f1c5,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.181962115114298,2.6303931950693586,24.730769570951782,0.5718937005446727,2.248251779177435,2.2153172947101427,0.538538520948828,griewank
