dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
power_law_practice,value,exact,slip,0,0.01,logei,5,8,3.2,0.31428571428571433,2.4,-0.6405392830282616,-0.6266205706618768,-0.01307223026588289,6.132898809256534,0.0,True
power_law_practice,value,exact,slip,0,0.01,ucb,5,8,3.4,0.34285714285714286,2.8,-0.3547780273995388,-0.05870429012288447,-0.007240367906113029,5.784635248741965,0.0,False
power_law_practice,value,exact,slip,0,0.01,random,5,8,3.6,0.37142857142857144,7.6,-0.24449743503209903,0.11696702607271448,-0.004989743572083672,32.003968010802964,0.0,False
power_law_practice,value,exact,slip,0,0.01,qnei,5,8,4.2,0.4571428571428572,3.4,-0.2391022793437382,0.2655585101971578,-0.0048796383539538414,6.383403029003725,0.0,False
power_law_practice,value,exact,slip,0,0.01,ei,5,8,4.8,0.5428571428571428,3.4,-0.188360545828393,0.027283503428666034,-0.0038440927720080178,6.585172003299311,0.0,False
power_law_practice,value,exact,slip,0,0.01,sobol,5,8,5.0,0.5714285714285714,7.4,0.36064679569069114,0.3973948762387991,0.007360138687565143,28.748733694406262,0.0,False
power_law_practice,value,exact,slip,0,0.01,pi,5,8,5.6,0.6571428571428571,4.4,0.8507960545418838,0.2144376934665555,0.017363184786569067,9.070268490663484,0.0,False
power_law_practice,value,exact,slip,0,0.01,qucb,5,8,6.2,0.7428571428571429,4.6,0.3876887872990329,0.18504625984123724,0.0079120160673272,6.51975127204683,0.0,False
power_law_practice,value,exact,slip,0,0.05,logei,5,8,2.4,0.19999999999999998,2.0,-0.7721082760660318,-0.39045179436814426,-0.015757311756449628,6.001329816218764,0.0,True
power_law_practice,value,exact,slip,0,0.05,sobol,5,8,3.4,0.34285714285714286,7.2,-0.053259441411800876,-0.1631923079355886,-0.0010869273757510346,28.334827457303778,0.0,False
power_law_practice,value,exact,slip,0,0.05,random,5,8,4.2,0.4571428571428572,7.6,-1.1791578263077196,-0.27880973181071766,-0.024064445434851433,31.069307619527343,0.0,False
power_law_practice,value,exact,slip,0,0.05,ucb,5,8,4.2,0.4571428571428572,3.2,0.2931098916609174,-0.01136428607823703,0.0059818345236921965,6.432523167802422,0.0,False
power_law_practice,value,exact,slip,0,0.05,ei,5,8,4.8,0.5428571428571428,3.2,0.3209421967813144,0.16159597486621458,0.006549840750639078,7.09447474590902,0.0,False
power_law_practice,value,exact,slip,0,0.05,qucb,5,8,5.0,0.5714285714285714,3.6,0.3742443802091449,0.6459056549584492,0.00763764041243153,6.506306864956943,0.0,False
power_law_practice,value,exact,slip,0,0.05,pi,5,8,5.4,0.6285714285714287,4.4,4.862291657270185,0.5644242825835182,0.0992304419851058,13.081764093391783,0.0,False
power_law_practice,value,exact,slip,0,0.05,qnei,5,8,6.6,0.7999999999999999,4.8,2.0053924802958703,2.715176469803904,0.04092637714889531,8.627897788643333,0.0,False
power_law_practice,value,exact,slip,0,0.15,sobol,5,8,3.2,0.31428571428571433,6.8,-2.3161354190853394,-1.646396167035256,-0.04726806977725181,26.07195147963023,0.0,True
power_law_practice,value,exact,slip,0,0.15,logei,5,8,3.4,0.34285714285714286,2.6,2.8526589328982266,0.6524391663817148,0.058217529242820955,9.626097025183022,0.0,False
power_law_practice,value,exact,slip,0,0.15,random,5,8,3.6,0.37142857142857144,8.0,0.7194968023214138,-1.404793537753811,0.014683608210641085,32.967962248156475,0.0,False
power_law_practice,value,exact,slip,0,0.15,qnei,5,8,4.2,0.4571428571428572,2.8,1.7381267186147569,0.06271989390250887,0.03547197384928075,8.360632026962218,0.0,False
power_law_practice,value,exact,slip,0,0.15,ucb,5,8,4.6,0.5142857142857142,2.8,3.661619405735766,2.0949644421785925,0.0747269266476687,9.80103268187727,0.0,False
power_law_practice,value,exact,slip,0,0.15,qucb,5,8,4.8,0.5428571428571428,3.8,4.498287933364095,2.759226301329658,0.0918017945584509,10.630350418111892,0.0,False
power_law_practice,value,exact,slip,0,0.15,ei,5,8,5.8,0.6857142857142857,4.0,4.174728384837968,3.2115742325448675,0.08519853846608097,10.948260933965672,0.0,False
power_law_practice,value,exact,slip,0,0.15,pi,5,8,6.4,0.7714285714285715,5.2,8.492803750180764,8.35028995566995,0.17332252551389316,16.712276186302365,0.0,False
power_law_practice,value,exact,slip,0,0.4,sobol,5,8,1.6,0.08571428571428573,5.8,-6.580184652745382,-6.44840452102156,-0.13428948270908939,21.807902245970194,0.0,True
