dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
weber_fechner,value,qnei,0.45,1.475,0.23080578690931605,19.370727423105343,0.0,2,4
weber_fechner,value,logei,0.55,1.525,0.2291325550382276,19.23294209864109,0.0,2,4
