iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.4039152044902676,1.5685276647418804,1.889662821455866,0.09012917794007706,0.46472350058283796,0.8872794804849488,0.8872794804849488,False,0.0,logei,0.0,False,False,11,ce9103b7-8897-42c5-8b14-05bb0ce4cced,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.160441686204029,7.160441686204029,7.160441686204029,7.160441686204029,0.8872794804849488,7.160441686204029,michalewicz
2,2.9160609307133636,0.22123276470758535,0.4076968860601681,2.9792617020516117,1.9537049265171427,-0.9325116878672203,-0.9325116878672203,False,0.0,logei,0.0,False,False,11,ce9103b7-8897-42c5-8b14-05bb0ce4cced,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,8.9802328545562,16.14067454076023,7.160441686204029,8.070337270380115,0.8872794804849488,7.160441686204029,michalewicz
3,1.1592260867346609,1.606579135616254,2.0823825501105446,0.8649081530636696,0.43343948414876815,0.8650715343080728,0.8650715343080728,False,0.0,logei,0.0,False,False,11,ce9103b7-8897-42c5-8b14-05bb0ce4cced,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.1826496323809055,23.323324173141135,7.160441686204029,7.774441391047045,0.8872794804849488,7.160441686204029,michalewicz
4,2.4756994008316204,2.1059998862725258,1.6096965118680393,2.5658531871613883,1.7249708309499152,1.1832821562984503,1.1832821562984503,False,0.0,logei,0.0,False,False,11,ce9103b7-8897-42c5-8b14-05bb0ce4cced,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,6.864439010390528,30.187763183531665,6.864439010390528,7.546940795882916,1.1832821562984503,6.864439010390528,michalewicz
5,3.081631083022443,0.6424854213040749,1.73959524004701,1.519351794949105,1.1098456893559028,-0.6877722785634273,-0.6877722785634273,False,0.0,logei,0.0,False,False,11,ce9103b7-8897-42c5-8b14-05bb0ce4cced,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.735493445252406,38.923256628784074,6.864439010390528,7.784651325756815,1.1832821562984503,6.864439010390528,michalewicz
6,0.0,2.5388687897840567,2.0881897522455377,0.11071378002735427,0.5112625348098911,-0.9621926917548478,-0.9621926917548478,False,0.0,logei,0.39115989999845624,False,False,11,ce9103b7-8897-42c5-8b14-05bb0ce4cced,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,9.009913858443825,47.9331704872279,6.864439010390528,7.988861747871316,1.1832821562984503,6.864439010390528,michalewicz
7,1.9128734017259934,1.7823235462267712,1.1218630101676215,1.964367779498048,2.1078918686186547,1.1423866204558224,1.1423866204558224,False,0.0,logei,0.38322710001375526,False,False,11,ce9103b7-8897-42c5-8b14-05bb0ce4cced,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,6.905334546233156,54.838505033461054,6.864439010390528,7.834072147637293,1.1832821562984503,6.864439010390528,michalewicz
8,3.141592653589793,2.035527822770276,0.3913499030002341,3.141592653589793,3.141592653589793,-1.0539374103155121,-1.0539374103155121,False,0.0,logei,0.495408300019335,False,False,11,ce9103b7-8897-42c5-8b14-05bb0ce4cced,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,9.10165857700449,63.94016361046555,6.864439010390528,7.992520451308193,1.1832821562984503,6.864439010390528,michalewicz
9,1.6341542471927726,1.7400917296859622,1.5227440204762386,1.6515382406842316,1.5000915157142272,-0.5042887148077486,-0.5042887148077486,False,0.0,logei,0.3861165000125766,False,False,11,ce9103b7-8897-42c5-8b14-05bb0ce4cced,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.552009881496726,72.49217349196228,6.864439010390528,8.054685943551364,1.1832821562984503,6.864439010390528,michalewicz
10,1.724970793377085,2.0255140553571196,2.253655768671932,2.8837875412663156,1.9963940698780867,0.311162672334262,0.311162672334262,False,0.0,logei,0.37207939999643713,False,True,11,ce9103b7-8897-42c5-8b14-05bb0ce4cced,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,7.736558494354716,80.22873198631699,6.864439010390528,8.022873198631698,1.1832821562984503,6.864439010390528,michalewicz
11,2.6976586674693768,2.0712137426721853,1.1309901122690078,2.4197034811791553,1.932888217559157,-0.2973299558187981,-0.2973299558187981,False,0.0,logei,0.40798269998049363,False,False,11,ce9103b7-8897-42c5-8b14-05bb0ce4cced,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.345051122507776,88.57378310882476,6.864439010390528,8.052162100802251,1.1832821562984503,6.864439010390528,michalewicz
12,2.2788987386996373,2.034517990512527,1.3984703029373957,2.590580072805323,2.3076786549789503,1.1349884483638375,1.1349884483638375,False,0.0,logei,0.401313400012441,False,True,11,ce9103b7-8897-42c5-8b14-05bb0ce4cced,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,6.912732718325141,95.4865158271499,6.864439010390528,7.957209652262492,1.1832821562984503,6.864439010390528,michalewicz
13,2.375003052672269,2.239376444299762,2.5553221341973833,2.48270956963453,0.35005891151156715,0.9438940751462713,0.9438940751462713,False,0.0,logei,0.3930167999933474,False,False,11,ce9103b7-8897-42c5-8b14-05bb0ce4cced,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,7.103827091542707,102.59034291869261,6.864439010390528,7.891564839899432,1.1832821562984503,6.864439010390528,michalewicz
14,2.402025497589482,0.7828038799784511,0.895822735800059,3.141592653589793,3.141592653589793,-0.41264323947893383,-0.41264323947893383,False,0.0,logei,0.4977014000178315,False,False,11,ce9103b7-8897-42c5-8b14-05bb0ce4cced,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.460364406167912,111.05070732486053,6.864439010390528,7.93219338034718,1.1832821562984503,6.864439010390528,michalewicz
15,2.264741931257242,2.248179268090931,1.793543426653537,2.4104825760325013,1.506388237286158,0.5328953234826065,0.5328953234826065,False,0.0,logei,0.3274451000033878,False,False,11,ce9103b7-8897-42c5-8b14-05bb0ce4cced,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,7.5148258432063715,118.56553316806689,6.864439010390528,7.904368877871126,1.1832821562984503,6.864439010390528,michalewicz
