iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.0272137021115593,3.101621678089748,1.0012596288055424,2.477299543768252,2.73286049052822,0.15323094724110708,-0.20251400505696615,True,-0.35574495229807324,pi,0.0,False,False,8,939263aa-1220-4777-9182-6f19ad60fa8d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.15323094724110708,7.894490219447871,7.894490219447871,7.894490219447871,7.894490219447871,0.15323094724110708,7.894490219447871,michalewicz
2,1.2286291551541173,1.3756464757427227,1.1710252155791652,0.3360046329538751,1.5047143521208903,0.32604765500876154,0.2654525525308419,True,-0.06059510247791966,pi,0.0,False,False,8,939263aa-1220-4777-9182-6f19ad60fa8d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.32604765500876154,7.721673511680216,15.616163731128086,7.721673511680216,7.808081865564043,0.32604765500876154,7.721673511680216,michalewicz
3,0.7582301259261758,0.8078456237537506,0.5803513018372032,0.6090434426292817,2.5567150298471115,-1.0282202964532643,-0.8710461205924016,True,0.15717417586086269,pi,0.0,False,False,8,939263aa-1220-4777-9182-6f19ad60fa8d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.32604765500876154,9.075941463142243,24.69210519427033,7.721673511680216,8.230701731423443,0.32604765500876154,7.721673511680216,michalewicz
4,1.3288440180585444,0.8039979789080718,1.8563760580914754,1.898377406065081,2.032164425727874,0.5224310245244812,0.3294136845700038,True,-0.1930173399544774,pi,0.0,False,False,8,939263aa-1220-4777-9182-6f19ad60fa8d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,7.525290142164497,32.217395336434826,7.525290142164497,8.054348834108707,0.5224310245244812,7.525290142164497,michalewicz
5,2.863110509619268,0.4718864178640059,1.1667470743524408,0.8941621038640123,0.052722372294653944,-0.1443543065132659,-0.12651838092382528,True,0.01783592558944061,pi,0.0,False,False,8,939263aa-1220-4777-9182-6f19ad60fa8d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,8.192075473202244,40.40947080963707,7.525290142164497,8.081894161927414,0.5224310245244812,7.525290142164497,michalewicz
6,1.4732926407580096,1.1338920112419248,1.9975126471861258,1.2962831367674474,1.717914069963748,0.9266276889589136,0.9078375424994181,True,-0.018790146459495505,pi,0.35536109999520704,False,True,8,939263aa-1220-4777-9182-6f19ad60fa8d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.9266276889589136,7.1210934777300645,47.530564287367135,7.1210934777300645,7.921760714561189,0.9266276889589136,7.1210934777300645,michalewicz
7,1.2255238807178939,1.665605958629031,2.6283281217548664,0.7140381129061045,1.5467384963669568,0.2627568724957234,0.128992323759861,True,-0.13376454873586238,pi,0.31343949999427423,False,True,8,939263aa-1220-4777-9182-6f19ad60fa8d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.9266276889589136,7.784964294193255,55.315528581560386,7.1210934777300645,7.902218368794341,0.9266276889589136,7.1210934777300645,michalewicz
8,1.6560600702117894,1.125728641426056,2.9827918376965865,1.7580256359317525,1.6024526476585175,-1.0069599584758873,-0.7943933653123517,True,0.21256659316353554,pi,0.4619153000530787,False,True,8,939263aa-1220-4777-9182-6f19ad60fa8d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.9266276889589136,9.054681125164866,64.37020970672525,7.1210934777300645,8.046276213340656,0.9266276889589136,7.1210934777300645,michalewicz
9,1.1480812088447174,0.6188770619890617,1.8325203067470024,1.2279226935637437,1.3588572673251058,-0.5266038547561508,-0.39612842581277985,True,0.13047542894337094,pi,0.3508889999939129,False,True,8,939263aa-1220-4777-9182-6f19ad60fa8d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.9266276889589136,8.574325021445128,72.94453472817038,7.1210934777300645,8.104948303130042,0.9266276889589136,7.1210934777300645,michalewicz
10,1.5278974769356544,1.1629219222339489,1.7888689230377501,0.443197566419432,1.9602705365825228,-1.0460800815454963,-1.0549516352890824,True,-0.008871553743586169,pi,0.3779536000220105,False,True,8,939263aa-1220-4777-9182-6f19ad60fa8d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.9266276889589136,9.093801248234474,82.03833597640485,7.1210934777300645,8.203833597640486,0.9266276889589136,7.1210934777300645,michalewicz
