iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.7339685059847834,0.9010628369925916,1.8948457972282609,2.4426953628177106,2.2496147957845927,0.595848047753563,9.053613885045007,True,8.457765837291443,pi,0.0,False,False,9,dab7f1fa-5916-4b21-98e4-327846e54418,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.451873118935415,7.451873118935415,7.451873118935415,7.451873118935415,0.595848047753563,7.451873118935415,michalewicz
2,2.8757514617751183,2.703006367468264,2.8847285896693013,0.08352783127899953,1.3736551050036934,0.19303114101745533,-1.4587194157605858,True,-1.6517505567780413,pi,0.0,False,False,9,dab7f1fa-5916-4b21-98e4-327846e54418,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.854690025671523,15.306563144606939,7.451873118935415,7.653281572303469,0.595848047753563,7.451873118935415,michalewicz
3,1.5234975350318947,0.20468794780846922,0.017674759483104676,2.6094742043030985,3.089135106907805,-1.0527126446734347,-0.6924676286999575,True,0.36024501597347725,pi,0.0,False,False,9,dab7f1fa-5916-4b21-98e4-327846e54418,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,9.100433811362413,24.40699695596935,7.451873118935415,8.135665651989784,0.595848047753563,7.451873118935415,michalewicz
4,2.46492454909066,0.9914976055630428,2.215871184667501,0.939905061652722,2.327129991960237,1.006504808815746,-4.032831602786015,True,-5.039336411601761,pi,0.0,False,False,9,dab7f1fa-5916-4b21-98e4-327846e54418,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.041216357873232,31.448213313842583,7.041216357873232,7.862053328460646,0.595848047753563,7.451873118935415,michalewicz
5,0.8788518104233879,2.4585818703609696,3.1030790740952976,3.0983597811058523,2.7735945546061833,-1.0537215195984087,6.285174424939186,True,7.338895944537594,pi,0.0,False,False,9,dab7f1fa-5916-4b21-98e4-327846e54418,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101442686287387,40.54965600012997,7.041216357873232,8.109931200025994,0.595848047753563,7.451873118935415,michalewicz
6,2.2510180564609343,0.7074027297867014,2.1254856154432633,2.5732915061235815,1.752720888152853,2.176929143393631,5.156580230113184,True,2.9796510867195525,pi,0.6470447999890894,False,True,9,dab7f1fa-5916-4b21-98e4-327846e54418,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,2.176929143393631,5.870792023295348,46.42044802342532,5.870792023295348,7.736741337237554,0.595848047753563,7.451873118935415,michalewicz
7,3.0475887788014115,0.6594338790004239,1.7181179532421187,2.5664389646732455,2.837470003710409,-1.0002325904656313,-5.269847359923404,True,-4.269614769457773,pi,0.765603200008627,False,True,9,dab7f1fa-5916-4b21-98e4-327846e54418,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,2.176929143393631,9.047953757154609,55.46840178057993,5.870792023295348,7.924057397225704,0.595848047753563,7.451873118935415,michalewicz
8,2.526470392278967,0.6307065844625316,2.477893775221692,2.45004386744359,2.1620940992375837,0.13573548959092324,-2.3746618152092975,True,-2.510397304800221,pi,0.813670999952592,False,True,9,dab7f1fa-5916-4b21-98e4-327846e54418,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,2.176929143393631,7.9119856770980554,63.38038745767798,5.870792023295348,7.922548432209748,0.595848047753563,7.451873118935415,michalewicz
9,2.505736445891273,1.820340479329071,1.9604005073048125,3.011981385797814,2.0915710031715458,-0.7809914963112841,-1.5989456422959258,True,-0.8179541459846418,pi,1.135773700021673,False,True,9,dab7f1fa-5916-4b21-98e4-327846e54418,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,2.176929143393631,8.828712663000262,72.20910012067824,5.870792023295348,8.023233346742026,0.595848047753563,7.451873118935415,michalewicz
10,3.1285256335945557,0.6750869623348141,2.0743308912386382,2.93999722768938,2.2035044785034508,0.7036146843931124,-10.01560504433623,True,-10.719219728729342,pi,1.3981228999909945,False,True,9,dab7f1fa-5916-4b21-98e4-327846e54418,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,2.176929143393631,7.3441064822958655,79.55320660297411,5.870792023295348,7.955320660297412,0.595848047753563,7.451873118935415,michalewicz
