iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.9637953256775056,2.818680285825393,2.436888465969028,0.7075092536100441,0.9430001955324466,0.90007361838061,6.808331186386837,True,5.908257568006228,pi,0.0,False,False,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.147647548308369,7.147647548308369,7.147647548308369,7.147647548308369,0.90007361838061,7.147647548308369,michalewicz
2,2.7443490865749487,0.016541442142122352,2.5799651661104637,2.5040674617684413,1.4700610102117195,-0.07730669503760453,0.13687413991738273,True,0.21418083495498724,pi,0.0,False,False,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,8.125027861726583,15.272675410034951,7.147647548308369,7.636337705017476,0.90007361838061,7.147647548308369,michalewicz
3,0.952004445895042,0.8746998575470308,0.8006964241976576,1.398248452847806,1.5850851037238267,-1.04660950384501,4.31166129457961,True,5.35827079842462,pi,0.0,False,False,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.094330670533989,24.36700608056894,7.147647548308369,8.122335360189647,0.90007361838061,7.147647548308369,michalewicz
4,1.7388632150586287,3.127456377084045,2.4902208621823125,1.954633696428515,3.1069099346504863,0.40980425343275584,-9.156930618108252,True,-9.566734871541007,pi,0.0,False,False,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,7.637916913256222,32.00492299382516,7.147647548308369,8.00123074845629,0.90007361838061,7.147647548308369,michalewicz
5,0.6764122246309393,0.5033209485844836,1.9243499208169526,0.1380478893954662,0.11209290167316548,-1.0539382228456007,1.7340351403890564,True,2.787973363234657,pi,0.0,False,False,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,0.90007361838061,9.101659389534579,41.106582383359736,7.147647548308369,8.221316476671948,0.90007361838061,7.147647548308369,michalewicz
6,1.760252825445637,2.60546521672012,2.1347613181433642,0.7280615443863888,0.9938074959881767,1.2651479797454503,6.128538973406227,True,4.8633909936607775,pi,0.34674539999105036,False,False,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.2651479797454503,6.782573186943528,47.88915557030327,6.782573186943528,7.981525928383878,0.90007361838061,7.147647548308369,michalewicz
7,2.1897190266251534,3.0564225150405764,2.762028242819954,0.6971422637457981,0.9026853176957708,1.2325878786610531,0.47099742194157335,True,-0.7615904567194798,pi,0.3464737000176683,False,False,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.2651479797454503,6.815133288027925,54.70428885833119,6.782573186943528,7.814898408333027,0.90007361838061,7.147647548308369,michalewicz
8,1.2385446839394387,2.57441469180468,2.3652825855670727,0.39774089730097617,0.6513385295481906,-0.9521909008393532,1.1149964139558963,True,2.0671873147952495,pi,0.39080439996905625,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.2651479797454503,8.999912067528332,63.704200925859524,6.782573186943528,7.9630251157324405,0.90007361838061,7.147647548308369,michalewicz
9,2.149723204446491,3.077400544886073,2.375778918952011,0.20657920319284584,1.0939541710784235,0.9800531813742592,-2.822343553167819,True,-3.8023967345420786,pi,0.4288189000217244,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.2651479797454503,7.067667985314719,70.77186891117424,6.782573186943528,7.8635409901304705,0.90007361838061,7.147647548308369,michalewicz
10,1.8824893002106886,2.7090966252909654,2.0346344445636597,1.5057848020936682,0.5839364123171955,-0.007132449367371233,3.629146435817959,True,3.6362788851853303,pi,0.42725990002509207,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.2651479797454503,8.05485361605635,78.82672252723059,6.782573186943528,7.882672252723059,0.90007361838061,7.147647548308369,michalewicz
11,2.215501610590695,2.724216417748685,3.061092455273126,0.47679246827538585,0.5935284625576902,1.2827601672730575,-0.0025818229671068504,True,-1.2853419902401644,pi,0.44120280002243817,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.2827601672730575,6.764960999415921,85.5916835266465,6.764960999415921,7.781062138786046,0.90007361838061,7.147647548308369,michalewicz
12,1.5386542735331632,2.76282487487877,1.55359710750094,0.9198459894524189,1.1357338352221893,-0.1918752761067493,-6.660516927981713,True,-6.468641651874964,pi,0.4444686999777332,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.2827601672730575,8.239596442795728,93.83127996944224,6.764960999415921,7.819273330786853,0.90007361838061,7.147647548308369,michalewicz
13,1.9009028129071515,2.584061696278371,2.568695130525474,0.9817468928145661,1.9975282047314318,-0.16074548827754842,-6.350290509251123,True,-6.189545020973575,pi,0.46348289999878034,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.2827601672730575,8.208466654966527,102.03974662440876,6.764960999415921,7.8492112788006745,0.90007361838061,7.147647548308369,michalewicz
14,0.7089591729718369,1.98857791509956,2.378639219550643,0.7884077478550311,1.2933822323743418,-1.0450090640861502,0.46903166940664853,True,1.5140407334927988,pi,0.6017505999770947,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.2827601672730575,9.092730230775128,111.1324768551839,6.764960999415921,7.938034061084564,0.90007361838061,7.147647548308369,michalewicz
15,2.57173151419251,2.8261431330061426,2.3286818917420566,1.499609079786585,0.9665091826502373,0.7802446276678819,2.640361367572866,True,1.860116739904984,pi,0.4735534000210464,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.2827601672730575,7.2674765390210965,118.399953394205,6.764960999415921,7.893330226280333,0.90007361838061,7.147647548308369,michalewicz
16,1.7063649399875647,2.578594365330099,2.959394311474277,1.979753745074525,1.007798193673353,1.5084839579191045,3.8747048877376113,True,2.366220929818507,pi,0.5961014000349678,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.5084839579191045,6.539237208769874,124.93919060297488,6.539237208769874,7.80869941268593,0.90007361838061,7.147647548308369,michalewicz
17,1.6566158666620974,2.9108725649424505,1.7624709252927826,0.3771200876660332,0.9553301441093425,0.33636859907975514,0.2786590421205376,True,-0.057709556959217534,pi,0.525316399987787,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.5084839579191045,7.711352567609223,132.6505431705841,6.539237208769874,7.802973127681417,0.90007361838061,7.147647548308369,michalewicz
18,2.185742836855409,2.717037785584476,2.071881791917609,0.536513733921427,0.8888394316878381,1.8768874448244957,4.462799453718667,True,2.585912008894171,pi,0.5095720000099391,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.8768874448244957,6.170833721864483,138.82137689244857,6.170833721864483,7.712298716247143,0.90007361838061,7.147647548308369,michalewicz
19,0.849487791913117,2.68799954584325,2.583297053302634,2.640430476951718,1.018465501436387,1.2455234418520833,-6.474704952315871,True,-7.720228394167954,pi,0.4612442000070587,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.8768874448244957,6.802197724836895,145.62357461728547,6.170833721864483,7.664398664067656,0.90007361838061,7.147647548308369,michalewicz
20,2.165751715448824,2.4110644450648073,2.3788086709872456,0.6394715966730014,0.8735021682757718,0.8732103198829451,3.367333562356314,True,2.4941232424733686,pi,0.6313732000417076,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.8768874448244957,7.174510846806033,152.7980854640915,6.170833721864483,7.639904273204576,0.90007361838061,7.147647548308369,michalewicz
21,2.0994456965873023,2.5462815543804185,1.5073528355112182,0.7713241863423769,0.9053008488771896,1.0260046236679397,-0.24453740595772078,True,-1.2705420296256604,pi,0.33291630004532635,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.8768874448244957,7.021716543021038,159.81980200711254,6.170833721864483,7.610466762243455,0.90007361838061,7.147647548308369,michalewicz
22,1.9581257207786238,2.8513464055401276,2.7809747079718385,1.9671696474894882,0.7167723855824102,0.716890905207063,7.253102951272743,True,6.53621204606568,pi,0.5729895999538712,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.8768874448244957,7.330830261481915,167.15063226859445,6.170833721864483,7.597756012208839,0.716890905207063,7.330830261481915,michalewicz
23,0.8703913974606062,1.1258576278560932,1.0911298448103592,0.306265636838697,1.6405665081943288,-0.5147014117127432,5.013495958592753,True,5.528197370305497,pi,0.5021979000302963,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.8768874448244957,8.562422578401721,175.71305484699616,6.170833721864483,7.63969803682592,0.716890905207063,7.330830261481915,michalewicz
24,1.5703977971698229,2.6173379428213774,2.1259533693264463,0.9840344126314476,0.7786887485984711,0.08388337315503126,2.4162918696077282,True,2.3324084964526968,pi,0.4094399000168778,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.8768874448244957,7.963837793533947,183.6768926405301,6.170833721864483,7.653203860022088,0.716890905207063,7.330830261481915,michalewicz
25,2.088268988980255,3.06308103298621,2.3910224196449956,1.7181095359789407,0.7291465705121397,0.15908607516154494,4.791629032852667,True,4.632542957691122,pi,0.42749849997926503,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.8768874448244957,7.8886350915274335,191.56552773205755,6.170833721864483,7.662621109282302,0.716890905207063,7.330830261481915,michalewicz
26,1.5790772170359606,2.61695663166979,2.9348216631310753,0.030542760998007137,0.6804457060018869,-0.6805701455641525,-5.85548507417751,True,-5.174914928613358,pi,0.4281084999674931,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.8768874448244957,8.72829131225313,200.29381904431068,6.170833721864483,7.70360842478118,0.716890905207063,7.330830261481915,michalewicz
27,1.9384346457445332,2.966139447885503,2.510967578136886,2.523723947167783,0.9355118263338957,1.0942548006596229,1.866060340401642,True,0.7718055397420192,pi,0.48577760002808645,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.8768874448244957,6.953466366029355,207.24728541034003,6.170833721864483,7.6758253855681495,0.716890905207063,7.330830261481915,michalewicz
28,2.3421781056319624,2.728954388740835,2.6501037641826093,1.8665463408733238,0.2796296816688935,1.5966316847034894,-0.7620305079443948,True,-2.358662192647884,pi,0.42243810003856197,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.8768874448244957,6.451089481985489,213.69837489232552,6.170833721864483,7.6320848175830545,0.716890905207063,7.330830261481915,michalewicz
29,2.2211235658238966,2.559034365618815,2.3215557169770036,1.5735986232994428,1.0464355870106425,1.989718775637141,0.11328901731093532,True,-1.8764297583262057,pi,0.4052232999820262,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.989718775637141,6.058002391051837,219.75637728337736,6.058002391051837,7.577806113219909,0.716890905207063,7.330830261481915,michalewicz
30,1.9353634060500684,2.8828754472052363,2.179469271155073,0.5731101288477837,0.6812732407046352,0.5436033922351091,2.055120098380124,True,1.511516706145015,pi,0.4110458000213839,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.989718775637141,7.504117774453869,227.26049505783124,6.058002391051837,7.575349835261041,0.716890905207063,7.330830261481915,michalewicz
31,0.8812067952725944,2.6365355471094314,2.5974848608753285,0.9331315457228845,1.0662475775678115,0.48009247257021787,-7.936399795312844,True,-8.416492267883061,pi,0.4392109999898821,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.989718775637141,7.567628694118761,234.82812375195,6.058002391051837,7.575100766191935,0.716890905207063,7.330830261481915,michalewicz
32,0.7731017623347065,0.8183726646215772,0.8823441485106585,0.8862569430768675,1.5317988836389753,-1.0056168765080964,-9.155500701823934,True,-8.149883825315838,pi,0.5183523999876343,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.989718775637141,9.053338043197074,243.88146179514706,6.058002391051837,7.621295681098346,0.716890905207063,7.330830261481915,michalewicz
33,1.0208689496443055,0.812346117257041,0.8744713009391941,2.592325214728146,1.6814288578911663,0.17405771138102025,0.1934847742716646,True,0.01942706289064436,pi,0.5191395000438206,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.989718775637141,7.873663455307958,251.75512525045502,6.058002391051837,7.628943189407728,0.716890905207063,7.330830261481915,michalewicz
34,1.8200351473337233,0.30934355612138403,2.3674960811904393,0.5514346525162278,0.9812976280282578,0.6681309474678644,-3.944538095416997,True,-4.612669042884861,pi,0.5326034000026993,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.989718775637141,7.379590219221114,259.1347154696761,6.058002391051837,7.621609278519886,0.716890905207063,7.330830261481915,michalewicz
35,1.7536637792419756,2.3683750178726535,2.2038256971664625,2.5967100144475355,0.805631974095838,0.542335816273631,-0.5379899206726938,True,-1.0803257369463248,pi,0.41549210000084713,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.989718775637141,7.505385350415347,266.64010082009145,6.058002391051837,7.618288594859756,0.716890905207063,7.330830261481915,michalewicz
36,1.1256317791076018,1.5172964261240016,0.892099694548262,0.13449850099082727,1.5819223875137087,0.6878357628197762,2.8135057362176408,True,2.125669973397865,pi,0.48225950001506135,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.989718775637141,7.359885403869202,273.99998622396066,6.058002391051837,7.611110728443352,0.716890905207063,7.330830261481915,michalewicz
37,1.953801256244866,2.6667314754137865,2.6520893239211007,0.009453236962893302,0.9408416128801171,1.2748368774828522,3.068804730966317,True,1.7939678534834647,pi,0.35417190002044663,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.989718775637141,6.772884289206126,280.77287051316677,6.058002391051837,7.588455959815318,0.716890905207063,7.330830261481915,michalewicz
38,1.0071513706166408,1.3764061171484332,0.8035036675649148,1.2917819201315157,1.3995830208520912,-0.4921583303572881,-4.631788289628279,True,-4.139629959270991,pi,0.5530479000299238,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.989718775637141,8.539879497046266,289.31275001021305,6.058002391051837,7.6134934213213965,0.716890905207063,7.330830261481915,michalewicz
39,1.9252632658542175,2.101031095690004,2.50875385171189,0.9084450206291171,1.0150525076662673,0.9877589023476282,-0.528564806105852,True,-1.5163237084534802,pi,0.4755359999835491,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.989718775637141,7.05996226434135,296.3727122745544,6.058002391051837,7.599300314732163,0.716890905207063,7.330830261481915,michalewicz
40,1.9831802097025737,2.6458889876128806,2.223303480765626,2.6207743244345276,0.6416611066855215,1.5972505389151466,5.370969658473532,True,3.7737191195583857,pi,0.4089207000215538,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.989718775637141,6.450470627773832,302.8231829023282,6.058002391051837,7.570579572558205,0.716890905207063,7.330830261481915,michalewicz
41,1.7999138245931374,2.229144609620041,2.0864342347228,0.19143931911241366,0.9354439367942141,0.23535148445622545,5.1388575624279245,True,4.903506077971699,pi,0.5831128999707289,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.989718775637141,7.812369682232752,310.63555258456097,6.058002391051837,7.576476892306365,0.716890905207063,7.330830261481915,michalewicz
42,0.9035107175459004,1.9050023337369544,0.9400662672447911,1.209527576889039,1.6330488157296323,-0.08059508481333062,10.207151366647556,True,10.287746451460887,pi,0.5735615000012331,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.989718775637141,8.128316251502309,318.7638688360633,6.058002391051837,7.589615924668173,-0.08059508481333062,8.128316251502309,michalewicz
43,0.9286669196117113,2.1813915121031657,1.2527564620034675,3.058947179053844,1.6200212741253937,0.7918377691681144,6.9705789293903875,True,6.178741160222273,pi,0.6686098000500351,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.989718775637141,7.255883397520864,326.01975223358414,6.058002391051837,7.581854703106608,-0.08059508481333062,8.128316251502309,michalewicz
44,1.8764513818979371,2.659174696717283,2.99016850175776,0.0398718845103216,1.0787128708342053,0.5190901800532534,3.793026549243039,True,3.2739363691897854,pi,0.5837567999842577,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.989718775637141,7.528630986635725,333.5483832202199,6.058002391051837,7.580645073186815,-0.08059508481333062,8.128316251502309,michalewicz
45,2.426710367278465,1.9339672226079503,2.2918020338832683,3.082393082338752,0.9855064613799456,1.6272992985041084,-7.708501259268149,True,-9.335800557772258,pi,0.7638741999980994,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.989718775637141,6.42042186818487,339.96880508840474,6.058002391051837,7.554862335297883,-0.08059508481333062,8.128316251502309,michalewicz
46,0.9983235768058017,1.5606872597342576,0.7622127521863544,2.3765942648570997,1.687193571124217,2.2742454559391576,18.57284215960864,True,16.29859670366948,pi,0.5708364999736659,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,2.2742454559391576,5.773475710749821,345.74228079915457,5.773475710749821,7.516136539112056,2.2742454559391576,5.773475710749821,michalewicz
47,1.0872031336051131,2.193915965477675,0.7241642264972928,2.7948326051139194,1.6041082561590014,-1.0210358633255587,8.988174818083571,True,10.00921068140913,pi,0.5921424999833107,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,2.2742454559391576,9.068757030014536,354.8110378291691,5.773475710749821,7.549171017641895,2.2742454559391576,5.773475710749821,michalewicz
48,0.9733189478609617,2.382666586114349,1.3543708394215668,1.4335316531734026,1.8194511990329156,0.3825451158220534,6.345214604115169,True,5.962669488293115,pi,0.5434791999869049,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,2.2742454559391576,7.665176050866925,362.476213880036,5.773475710749821,7.551587789167417,2.2742454559391576,5.773475710749821,michalewicz
49,0.9153397658808266,1.6613667887908854,1.063683861840631,3.027326502134384,1.6319244403423079,0.6371986786057728,10.331941869016012,True,9.69474319041024,pi,0.566257799975574,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,2.2742454559391576,7.410522488083205,369.8867363681192,5.773475710749821,7.548708905471821,2.2742454559391576,5.773475710749821,michalewicz
50,1.184117695840284,2.3026131851690717,0.6893277996954437,2.221027749161202,1.74019422259911,0.6515209548402213,-4.122266529215455,True,-4.773787484055677,pi,0.5277660999563523,False,True,7,b30bff6d-2bd9-4c73-ab8b-b5d037a00acb,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,2.2742454559391576,7.396200211848757,377.28293657996795,5.773475710749821,7.545658731599359,2.2742454559391576,5.773475710749821,michalewicz
