iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.7339685059847834,0.9010628369925916,1.8948457972282609,2.4426953628177106,2.2496147957845927,0.595848047753563,0.37544772891224576,True,-0.22040031884131728,pi,0.0,False,False,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.451873118935415,7.451873118935415,7.451873118935415,7.451873118935415,0.595848047753563,7.451873118935415,michalewicz
2,2.8757514617751183,2.703006367468264,2.8847285896693013,0.08352783127899953,1.3736551050036934,0.19303114101745533,-0.4674344332490066,True,-0.6604655742664619,pi,0.0,False,False,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.854690025671523,15.306563144606939,7.451873118935415,7.653281572303469,0.595848047753563,7.451873118935415,michalewicz
3,1.5234975350318947,0.20468794780846922,0.017674759483104676,2.6094742043030985,3.089135106907805,-1.0527126446734347,-0.08919434958658556,True,0.9635182950868492,pi,0.0,False,False,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,9.100433811362413,24.40699695596935,7.451873118935415,8.135665651989784,0.595848047753563,7.451873118935415,michalewicz
4,2.46492454909066,0.9914976055630428,2.215871184667501,0.939905061652722,2.327129991960237,1.006504808815746,1.1592523444341711,True,0.15274753561842513,pi,0.0,False,False,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.041216357873232,31.448213313842583,7.041216357873232,7.862053328460646,1.006504808815746,7.041216357873232,michalewicz
5,0.8788518104233879,2.4585818703609696,3.1030790740952976,3.0983597811058523,2.7735945546061833,-1.0537215195984087,-1.7135071089593583,True,-0.6597855893609497,pi,0.0,False,False,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101442686287387,40.54965600012997,7.041216357873232,8.109931200025994,1.006504808815746,7.041216357873232,michalewicz
6,2.5135198260842047,0.6958649365008431,1.918370932153762,0.391473458034727,1.9007697402127566,-0.9001415059183915,-0.4960407590500942,True,0.4041007468682973,pi,0.2890423000208102,False,True,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.94786267260737,49.49751867273734,7.041216357873232,8.249586445456224,1.006504808815746,7.041216357873232,michalewicz
7,2.546354676582144,1.8241661807413534,2.7425612313797325,1.0451098026326398,2.6498516763488715,0.9918429950210245,1.5336880971819098,True,0.5418451021608853,pi,0.3223922000033781,False,True,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.0558781716679535,56.5533968444053,7.041216357873232,8.0790566920579,0.9918429950210245,7.0558781716679535,michalewicz
8,2.5758525686430502,2.1607296011305377,2.9596075084953637,1.1327576457468846,2.794885641534924,0.7066115808610662,1.328350918073622,True,0.6217393372125557,pi,0.3414693999802694,False,False,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.341109585827912,63.89450643023321,7.041216357873232,7.986813303779151,0.9918429950210245,7.0558781716679535,michalewicz
9,2.6055772912695416,0.4386287312046787,2.571132079209133,1.0649571171898198,2.6390004711683717,1.2808376634820517,-0.24459830542745786,True,-1.5254359689095096,pi,0.30679980001877993,False,True,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.2808376634820517,6.766883503206927,70.66138993344013,6.766883503206927,7.851265548160015,0.9918429950210245,7.0558781716679535,michalewicz
10,2.4779852705723764,1.6652943720876812,2.4607644567401588,0.9888208631629736,2.459155900229966,1.0803157312474394,0.26665590890267155,True,-0.8136598223447679,pi,0.3248423999757506,False,False,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.2808376634820517,6.967405435441539,77.62879536888167,6.766883503206927,7.762879536888167,0.9918429950210245,7.0558781716679535,michalewicz
11,2.7877351397022245,1.909148352025357,2.390856012751751,2.0160882383347443,2.8838793650726973,-0.8578520308153567,-0.3818373717694382,True,0.47601465904591844,pi,0.2618675999692641,False,True,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.2808376634820517,8.905573197504335,86.53436856638601,6.766883503206927,7.866760778762364,0.9918429950210245,7.0558781716679535,michalewicz
12,2.932998875362874,1.4017630329871316,2.308831162257514,0.9017539522300335,2.77529192825863,0.028466266737956453,-0.07465963208905813,True,-0.10312589882701458,pi,0.4261976999696344,False,True,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.2808376634820517,8.019254899951022,94.55362346633703,6.766883503206927,7.879468622194753,0.9918429950210245,7.0558781716679535,michalewicz
13,1.3438695198046013,1.7932743047153272,2.9776135893312476,1.2003868370496755,3.112742084033304,0.025144567339157077,0.8694748517513796,True,0.8443302844122226,pi,0.4748281000065617,False,True,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.2808376634820517,8.02257659934982,102.57620006568685,6.766883503206927,7.8904769281297575,0.9918429950210245,7.0558781716679535,michalewicz
14,2.8182587728959856,1.793926243401607,2.870259397730927,0.8168606576056084,2.9670988711060993,-0.06635787515153561,-0.2649979258149944,True,-0.19864005066345874,pi,0.4664877000031993,False,True,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.2808376634820517,8.114079041840514,110.69027910752736,6.766883503206927,7.906448507680525,0.9918429950210245,7.0558781716679535,michalewicz
15,1.7088088680185138,2.003301526392215,3.1250129898779795,1.131293317445258,2.8180325744719386,0.6664781130341417,1.7121327515732458,True,1.0456546385391041,pi,0.4202495999634266,False,True,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.2808376634820517,7.381243053654837,118.0715221611822,6.766883503206927,7.87143481074548,0.6664781130341417,7.381243053654837,michalewicz
16,2.2082308288340826,1.9475929287236573,2.9725220062054025,1.0923924946896615,2.746041361133804,2.1889122783341852,1.2597260816534637,True,-0.9291861966807216,pi,0.55597340001259,False,False,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.1889122783341852,5.858808888354793,123.93033104953699,5.858808888354793,7.745645690596062,0.6664781130341417,7.381243053654837,michalewicz
17,1.8339044958785622,1.8720672239687728,3.1178765065006457,1.1274709044252258,1.8322897862666259,0.8403048944251417,1.7841696092245725,True,0.9438647147994308,pi,0.374718600010965,False,True,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.1889122783341852,7.207416272263837,131.13774732180082,5.858808888354793,7.713985136576518,0.8403048944251417,7.207416272263837,michalewicz
18,1.5667109787737432,1.938236379746547,2.8796595998435444,1.050652210692741,0.9523857743134045,2.056293289625058,1.308121925781516,True,-0.7481713638435419,pi,0.45797799999127164,False,True,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.1889122783341852,5.99142787706392,137.12917519886474,5.858808888354793,7.618287511048042,0.8403048944251417,7.207416272263837,michalewicz
19,2.0610274539725775,1.9733508356062133,1.7551479824247567,1.1933255117628094,1.3825952355333573,1.0014227581022503,0.3146179424950283,True,-0.6868048156072221,pi,0.44002620002720505,False,True,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.1889122783341852,7.046298408586728,144.17547360745147,5.858808888354793,7.588182821444814,0.8403048944251417,7.207416272263837,michalewicz
20,2.206661968619243,1.9466618791498125,3.141592653589793,1.1073432125821518,1.9842172793006505,2.237208555298325,2.059210945187628,True,-0.17799761011069704,pi,0.39568119996692985,False,False,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.237208555298325,5.810512611390653,149.98598621884213,5.810512611390653,7.4992993109421064,2.237208555298325,5.810512611390653,michalewicz
21,2.7135560809110966,0.8786785350544875,1.2357078818100686,0.9044627006981317,1.6666381547377083,1.4581189075659426,-0.01638406120478586,True,-1.4745029687707285,pi,0.46724349999567494,False,False,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.237208555298325,6.589602259123035,156.57558847796517,5.810512611390653,7.455980403712627,2.237208555298325,5.810512611390653,michalewicz
22,2.5978624210210346,1.9604233861989178,3.141592653589793,1.1162305855645918,1.8822834902228767,0.71577271974438,-0.5281667666304524,True,-1.2439394863748323,pi,0.3620410999865271,False,False,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.237208555298325,7.331948446944598,163.90753692490978,5.810512611390653,7.450342587495899,2.237208555298325,5.810512611390653,michalewicz
23,1.9724225524000096,1.415422753778178,2.9734894414991024,1.2452993520834976,3.0629101235016725,0.6693789355095501,-0.5596259240777308,True,-1.229004859587281,pi,0.46793179999804124,False,True,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.237208555298325,7.3783422311794284,171.2858791560892,5.810512611390653,7.44721213722127,2.237208555298325,5.810512611390653,michalewicz
24,1.7774234585688005,2.063870975671434,3.141592653589793,1.081580530879742,2.469360099889685,0.6147693698761534,1.3796126419704144,True,0.7648432720942611,pi,0.5757322999997996,False,False,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.237208555298325,7.432951796812825,178.71883095290204,5.810512611390653,7.446617956370918,2.237208555298325,5.810512611390653,michalewicz
25,1.693698565461574,2.718063522879417,3.0290686219816534,1.0958105519807622,2.209477084715667,2.9095754342863946,1.3229761374323294,True,-1.5865992968540652,pi,0.39993449999019504,False,True,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.9095754342863946,5.138145732402584,183.85697668530463,5.138145732402584,7.354279067412185,2.237208555298325,5.810512611390653,michalewicz
26,1.507838662649691,2.529891915234449,1.3469136356016662,1.0990829482379625,2.526134541943333,2.1283674472767653,1.4655895866508981,True,-0.6627778606258672,pi,0.35059929999988526,False,True,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.9095754342863946,5.9193537194122126,189.77633040471684,5.138145732402584,7.299089630950648,2.237208555298325,5.810512611390653,michalewicz
27,1.4216140748899926,1.5506157466009298,2.992367889616937,1.025146938854184,1.3228974930162554,1.8186983057457915,1.6239012094787304,True,-0.1947970962670611,pi,0.5281047999742441,False,True,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.9095754342863946,6.229022860943187,196.00535326566003,5.138145732402584,7.259457528357779,2.237208555298325,5.810512611390653,michalewicz
28,1.3501821074735922,2.2011336309532887,2.0114361303100106,1.0024196790134425,2.9338452429908886,-0.30685718700184117,-1.3006997699837515,True,-0.9938425829819103,pi,0.34379479999188334,False,True,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.9095754342863946,8.354578353690819,204.35993161935085,5.138145732402584,7.298568986405387,2.237208555298325,5.810512611390653,michalewicz
29,2.2059079454395714,2.0749246006199122,1.997893041632726,1.179764896531025,2.1904541626793668,2.675952476607162,0.9999601696643303,True,-1.6759923069428315,pi,0.43923660001019016,False,True,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.9095754342863946,5.371768690081817,209.73170030943265,5.138145732402584,7.232127596876988,2.237208555298325,5.810512611390653,michalewicz
30,1.8763812243185283,2.0406285548594925,2.5218043774749437,1.0334711998174098,1.8524278283935338,0.2424917204981798,-0.07439749778515242,True,-0.3168892182833322,pi,0.5099456000025384,False,True,9,918c6138-c498-4b6b-8706-ed408ddae470,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.9095754342863946,7.805229446190799,217.53692975562345,5.138145732402584,7.251230991854115,2.237208555298325,5.810512611390653,michalewicz
