iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.7339685059847834,0.9010628369925916,1.8948457972282609,2.4426953628177106,2.2496147957845927,0.595848047753563,0.7779000857835466,True,0.1820520380299836,pi,0.0,False,False,9,10f753c8-d3d5-4b27-9aac-c00a9a0761c2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.451873118935415,7.451873118935415,7.451873118935415,7.451873118935415,0.595848047753563,7.451873118935415,michalewicz
2,2.8757514617751183,2.703006367468264,2.8847285896693013,0.08352783127899953,1.3736551050036934,0.19303114101745533,0.6363206802949338,True,0.4432895392774785,pi,0.0,False,False,9,10f753c8-d3d5-4b27-9aac-c00a9a0761c2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.854690025671523,15.306563144606939,7.451873118935415,7.653281572303469,0.595848047753563,7.451873118935415,michalewicz
3,1.5234975350318947,0.20468794780846922,0.017674759483104676,2.6094742043030985,3.089135106907805,-1.0527126446734347,-0.9168137852420077,True,0.135898859431427,pi,0.0,False,False,9,10f753c8-d3d5-4b27-9aac-c00a9a0761c2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,9.100433811362413,24.40699695596935,7.451873118935415,8.135665651989784,0.595848047753563,7.451873118935415,michalewicz
4,2.46492454909066,0.9914976055630428,2.215871184667501,0.939905061652722,2.327129991960237,1.006504808815746,0.933972712288985,True,-0.07253209652676096,pi,0.0,False,False,9,10f753c8-d3d5-4b27-9aac-c00a9a0761c2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.041216357873232,31.448213313842583,7.041216357873232,7.862053328460646,1.006504808815746,7.041216357873232,michalewicz
5,0.8788518104233879,2.4585818703609696,3.1030790740952976,3.0983597811058523,2.7735945546061833,-1.0537215195984087,-1.0593520629375008,True,-0.005630543339092187,pi,0.0,False,False,9,10f753c8-d3d5-4b27-9aac-c00a9a0761c2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101442686287387,40.54965600012997,7.041216357873232,8.109931200025994,1.006504808815746,7.041216357873232,michalewicz
6,2.5647440825718477,1.179224255584863,2.404593870361618,0.6917962285716751,2.194412296261227,0.11390396177726306,-0.12386603472083352,True,-0.23776999649809658,pi,0.33000160002848133,False,False,9,10f753c8-d3d5-4b27-9aac-c00a9a0761c2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.9338172049117155,48.48347320504169,7.041216357873232,8.080578867506949,1.006504808815746,7.041216357873232,michalewicz
7,3.039354190358724,0.7089102380589104,2.014537941497472,1.5450712699401137,2.1238581458299475,-1.0416443642631608,-1.2856278378456008,True,-0.24398347358244,pi,0.38160689995856956,False,True,9,10f753c8-d3d5-4b27-9aac-c00a9a0761c2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.08936553095214,57.57283873599383,7.041216357873232,8.224691247999118,1.006504808815746,7.041216357873232,michalewicz
8,1.942676687127336,0.6120702730416075,2.0493809622099772,0.9645538215802292,2.2101921676911824,1.209408587470407,2.1229728337889973,True,0.9135642463185902,pi,0.5086525000515394,False,True,9,10f753c8-d3d5-4b27-9aac-c00a9a0761c2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.209408587470407,6.838312579218571,64.4111513152124,6.838312579218571,8.05139391440155,1.209408587470407,6.838312579218571,michalewicz
9,2.112432016008499,0.8129991700027432,2.039357885207837,2.6634692366785813,2.425038242796298,0.27587555153885446,0.4052550011669095,True,0.12937944962805503,pi,0.39631729997927323,False,True,9,10f753c8-d3d5-4b27-9aac-c00a9a0761c2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.209408587470407,7.771845615150124,72.18299693036252,6.838312579218571,8.020332992262503,1.209408587470407,6.838312579218571,michalewicz
10,1.447029076145627,0.49143257198454365,1.6176045014522051,0.9446950458402706,2.5365209060075125,-0.8280713575266637,-1.0960760642862106,True,-0.2680047067595469,pi,0.3332693999982439,False,True,9,10f753c8-d3d5-4b27-9aac-c00a9a0761c2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.209408587470407,8.875792524215642,81.05878945457816,6.838312579218571,8.105878945457816,1.209408587470407,6.838312579218571,michalewicz
11,1.9106802237032106,0.8579764907303736,2.5576473823326857,1.5998860178922685,2.0207614898956345,-0.7259558051809021,-1.1975985551962807,True,-0.4716427500153786,pi,0.5114620999665931,False,True,9,10f753c8-d3d5-4b27-9aac-c00a9a0761c2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.209408587470407,8.77367697186988,89.83246642644804,6.838312579218571,8.166587856949821,1.209408587470407,6.838312579218571,michalewicz
12,1.3285374024041785,0.9323938197485612,2.1555500846658004,0.7419306237265567,2.478490042844068,-0.30280790035242294,-0.4642998453296273,True,-0.16149194497720437,pi,0.4196382000227459,False,True,9,10f753c8-d3d5-4b27-9aac-c00a9a0761c2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.209408587470407,8.350529067041402,98.18299549348944,6.838312579218571,8.18191629112412,1.209408587470407,6.838312579218571,michalewicz
13,2.2234787575644392,1.142938608320764,2.007050150292677,1.11384776635653,1.1900154432387304,2.2451923826658278,2.0105338477334738,True,-0.234658534932354,pi,0.34748550003860146,False,True,9,10f753c8-d3d5-4b27-9aac-c00a9a0761c2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,2.2451923826658278,5.802528784023151,103.9855242775126,5.802528784023151,7.998886482885585,1.209408587470407,6.838312579218571,michalewicz
14,2.0712592089692174,1.1497636861387082,2.179724741593757,0.385561324165328,1.0334149514163402,2.6470629852618064,2.6223659499698093,True,-0.02469703529199707,pi,0.44866719999117777,False,True,9,10f753c8-d3d5-4b27-9aac-c00a9a0761c2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,2.6470629852618064,5.400658181427172,109.38618245893977,5.400658181427172,7.813298747067127,2.6470629852618064,5.400658181427172,michalewicz
