iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,466.94575066007076,-299.3338264789536,2.331166856074644,1.27004464659307,True,-1.0611222094815742,qnei,0.0,False,1.27004464659307,10,0e46f95a-848d-40ad-b88e-5c317bf6b1ce,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.331166856074644,0.8738786749804146,0.8738786749804146,0.8738786749804146,0.8738786749804146,2.331166856074644,0.8738786749804146,eggholder
2,336.3275625211195,-359.13510596401125,0.9168162679127149,-0.529046372334045,True,-1.4458626402467598,qnei,0.0,False,2.831166856074644,10,0e46f95a-848d-40ad-b88e-5c317bf6b1ce,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.331166856074644,2.2882292631423438,3.1621079381227584,0.8738786749804146,1.5810539690613792,2.331166856074644,0.8738786749804146,eggholder
3,13.111927231042387,-372.8183254830012,0.8759976497847213,1.3697277589566044,True,0.4937301091718831,qnei,0.0,False,2.831166856074644,10,0e46f95a-848d-40ad-b88e-5c317bf6b1ce,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.331166856074644,2.3290478812703377,5.4911558193930965,0.8738786749804146,1.8303852731310322,0.8759976497847213,2.3290478812703377,eggholder
4,193.5733552958783,349.94966969577365,0.3280943587556729,-0.3363103708403546,True,-0.6644047295960275,qnei,0.0,False,1.3759976497847213,10,0e46f95a-848d-40ad-b88e-5c317bf6b1ce,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.331166856074644,2.876951172299386,8.368106991692482,0.8738786749804146,2.0920267479231205,0.8759976497847213,2.3290478812703377,eggholder
5,-76.27878665730395,467.892227536247,0.4420618529814177,-0.5478417332108501,True,-0.9899035861922678,qnei,0.0,False,1.3759976497847213,10,0e46f95a-848d-40ad-b88e-5c317bf6b1ce,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.331166856074644,2.762983678073641,11.131090669766124,0.8738786749804146,2.2262181339532248,0.8759976497847213,2.3290478812703377,eggholder
6,55.68308562649773,-512.0,-1.5291761773859407,-1.7061035591832776,True,-0.1769273817973369,qnei,0.22805450001033023,False,1.3759976497847213,10,0e46f95a-848d-40ad-b88e-5c317bf6b1ce,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.331166856074644,4.734221708441,15.865312378207124,0.8738786749804146,2.6442187297011874,0.8759976497847213,2.3290478812703377,eggholder
7,-30.12227448404436,-338.67361559099015,0.9827925020352544,0.5838575433616573,True,-0.3989349586735971,qnei,0.2913637000019662,False,1.3759976497847213,10,0e46f95a-848d-40ad-b88e-5c317bf6b1ce,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.331166856074644,2.2222530290198046,18.08756540722693,0.8738786749804146,2.5839379153181325,0.8759976497847213,2.3290478812703377,eggholder
8,83.21316170464446,-371.38393716809253,1.231398177381925,0.08857306197718695,True,-1.142825115404738,qnei,0.2776369999628514,False,1.3759976497847213,10,0e46f95a-848d-40ad-b88e-5c317bf6b1ce,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.331166856074644,1.9736473536731338,20.061212760900062,0.8738786749804146,2.507651595112508,0.8759976497847213,2.3290478812703377,eggholder
9,-12.269236499620598,-399.16876462840906,-0.0910620077149027,1.3759976497847213,True,1.467059657499624,qnei,0.35701500001596287,False,1.3759976497847213,10,0e46f95a-848d-40ad-b88e-5c317bf6b1ce,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.331166856074644,3.2961075387699617,23.357320299670025,0.8738786749804146,2.5952578110744473,-0.0910620077149027,3.2961075387699617,eggholder
10,512.0,-272.63556031857684,2.056468196477072,1.27004464659307,True,-0.7864235498840022,qnei,0.26273429999127984,False,1.27004464659307,10,0e46f95a-848d-40ad-b88e-5c317bf6b1ce,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.331166856074644,1.1485773345779866,24.50589763424801,0.8738786749804146,2.450589763424801,-0.0910620077149027,3.2961075387699617,eggholder
