iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,338.92691854245015,-142.39061316172126,0.7905990658072628,1.27004464659307,True,0.4794455807858071,logei,0.0,False,1.27004464659307,14,967317d2-6176-44b9-8fa1-c6b337b41f49,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,0.7905990658072628,2.4144464652477957,2.4144464652477957,2.4144464652477957,2.4144464652477957,0.7905990658072628,2.4144464652477957,eggholder
2,207.6050489160242,368.7616375322567,-0.3498959680667305,-1.9266460520155242,True,-1.5767500839487938,logei,0.0,False,1.27004464659307,14,967317d2-6176-44b9-8fa1-c6b337b41f49,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,0.7905990658072628,3.554941499121789,5.969387964369584,2.4144464652477957,2.984693982184792,0.7905990658072628,2.4144464652477957,eggholder
3,144.7091003270806,49.52392582483344,0.4177002510676358,0.18935625073977577,True,-0.22834400032786004,logei,0.0,False,1.27004464659307,14,967317d2-6176-44b9-8fa1-c6b337b41f49,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,0.7905990658072628,2.7873452799874228,8.756733244357008,2.4144464652477957,2.918911081452336,0.7905990658072628,2.4144464652477957,eggholder
4,268.6089446719419,221.5059278234014,1.116299071383068,1.0929611508045138,True,-0.023337920578554217,logei,0.0,False,1.27004464659307,14,967317d2-6176-44b9-8fa1-c6b337b41f49,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.116299071383068,2.0887464596719907,10.845479704029,2.0887464596719907,2.71136992600725,0.7905990658072628,2.4144464652477957,eggholder
5,-33.619195995287555,74.19795269903057,-0.2894671634020554,-0.5381089941995726,True,-0.24864183079751717,logei,0.0,False,1.27004464659307,14,967317d2-6176-44b9-8fa1-c6b337b41f49,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.116299071383068,3.4945126944571143,14.339992398486114,2.0887464596719907,2.867998479697223,0.7905990658072628,2.4144464652477957,eggholder
6,310.0730072626943,-73.18711428062736,-0.44131932469984314,1.27004464659307,True,1.7113639712929132,logei,0.1982477999990806,False,1.27004464659307,14,967317d2-6176-44b9-8fa1-c6b337b41f49,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.116299071383068,3.6463648557549018,17.986357254241014,2.0887464596719907,2.997726209040169,0.7905990658072628,2.4144464652477957,eggholder
7,468.85176819665315,165.09111080750125,0.03686462307246643,-0.7122593556315945,True,-0.7491239787040609,logei,0.2045640000142157,False,1.27004464659307,14,967317d2-6176-44b9-8fa1-c6b337b41f49,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.116299071383068,3.168180907982592,21.154538162223606,2.0887464596719907,3.022076880317658,0.7905990658072628,2.4144464652477957,eggholder
8,240.0740211510757,-122.47976622212622,-0.8230642610443608,-0.20435091055551435,True,0.6187133504888465,logei,0.22655589994974434,False,1.27004464659307,14,967317d2-6176-44b9-8fa1-c6b337b41f49,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.116299071383068,4.0281097920994196,25.182647954323023,2.0887464596719907,3.147830994290378,0.7905990658072628,2.4144464652477957,eggholder
9,308.7400082173418,512.0,1.7457348889603375,1.27004464659307,True,-0.47569024236726754,logei,0.2850196000072174,False,1.27004464659307,14,967317d2-6176-44b9-8fa1-c6b337b41f49,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.7457348889603375,1.4593106420947213,26.641958596417744,1.4593106420947213,2.960217621824194,0.7905990658072628,2.4144464652477957,eggholder
10,376.9977467143342,512.0,2.5030447306656387,1.27004464659307,True,-1.2330000840725688,logei,0.22052069997880608,False,1.27004464659307,14,967317d2-6176-44b9-8fa1-c6b337b41f49,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.5030447306656387,0.70200080038942,27.343959396807165,0.70200080038942,2.7343959396807165,0.7905990658072628,2.4144464652477957,eggholder
11,368.7984891868967,-88.83489972252048,1.290323927997145,1.27004464659307,True,-0.02027928140407509,logei,0.25872959999833256,False,1.27004464659307,14,967317d2-6176-44b9-8fa1-c6b337b41f49,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.5030447306656387,1.9147216030579137,29.258680999865078,0.70200080038942,2.6598800908968254,0.7905990658072628,2.4144464652477957,eggholder
12,253.6976702212709,154.26541251003565,0.22907268038220197,-0.558875463574912,True,-0.787948143957114,logei,0.2472563000046648,False,1.27004464659307,14,967317d2-6176-44b9-8fa1-c6b337b41f49,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.5030447306656387,2.9759728506728567,32.23465385053793,0.70200080038942,2.6862211542114944,0.7905990658072628,2.4144464652477957,eggholder
13,442.679794639909,-160.48084730273231,-1.1865427010222873,-3.356351399080431,True,-2.1698086980581435,logei,0.26435710000805557,False,1.27004464659307,14,967317d2-6176-44b9-8fa1-c6b337b41f49,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.5030447306656387,4.391588232077346,36.62624208261528,0.70200080038942,2.8174032371242523,0.7905990658072628,2.4144464652477957,eggholder
14,293.09909374855795,274.02564912510445,-0.4534733531960489,-1.868426344713752,True,-1.414952991517703,logei,0.2878760999883525,False,1.27004464659307,14,967317d2-6176-44b9-8fa1-c6b337b41f49,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.5030447306656387,3.658518884251108,40.284760966866386,0.70200080038942,2.877482926204742,0.7905990658072628,2.4144464652477957,eggholder
15,329.469198937108,-108.78382408256111,1.0092579725211248,0.6217643475370436,True,-0.38749362498408124,logei,0.28918009996414185,False,1.27004464659307,14,967317d2-6176-44b9-8fa1-c6b337b41f49,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.5030447306656387,2.195787558533934,42.48054852540032,0.70200080038942,2.8320365683600217,0.7905990658072628,2.4144464652477957,eggholder
16,359.7889655212605,-67.22262665535129,0.7062405499435801,1.27004464659307,True,0.5638040966494898,logei,0.2503290000022389,False,1.27004464659307,14,967317d2-6176-44b9-8fa1-c6b337b41f49,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.5030447306656387,2.4988049811114785,44.9793535065118,0.70200080038942,2.8112095941569875,0.7905990658072628,2.4144464652477957,eggholder
17,300.60819662750646,-154.77593466273353,0.8865671103344399,1.0932269577387084,True,0.20665984740426846,logei,0.25106390001019463,False,1.27004464659307,14,967317d2-6176-44b9-8fa1-c6b337b41f49,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.5030447306656387,2.318478420720619,47.297831927232416,0.70200080038942,2.7822254074842596,0.7905990658072628,2.4144464652477957,eggholder
18,342.8686917022036,494.57737926361443,2.9518576363607587,1.27004464659307,True,-1.6818129897676888,logei,0.22995879995869473,False,1.27004464659307,14,967317d2-6176-44b9-8fa1-c6b337b41f49,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.9518576363607587,0.25318789469430003,47.551019821926715,0.25318789469430003,2.641723323440373,0.7905990658072628,2.4144464652477957,eggholder
19,215.3222547169108,211.81221705594558,0.45894378361278776,1.020444148182046,True,0.5615003645692583,logei,0.205576199979987,False,1.27004464659307,14,967317d2-6176-44b9-8fa1-c6b337b41f49,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.9518576363607587,2.746101747442271,50.29712156936898,0.25318789469430003,2.647216924703631,0.7905990658072628,2.4144464652477957,eggholder
