iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-177.18038875590582,498.97148757803575,0.44332084815357076,0.29959377869704074,True,-0.14372706945653002,qnei,0.0,False,1.27004464659307,8,6171dfe4-b9bf-49ee-8c79-73a5e3ab5e27,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,0.44332084815357076,2.761724682901488,2.761724682901488,2.761724682901488,2.761724682901488,0.44332084815357076,2.761724682901488,eggholder
2,-185.64010139083086,295.47411027970963,0.40041572224414207,0.33012617585594484,True,-0.07028954638819723,qnei,0.0,False,1.27004464659307,8,6171dfe4-b9bf-49ee-8c79-73a5e3ab5e27,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,0.44332084815357076,2.8046298088109167,5.566354491712405,2.761724682901488,2.7831772458562023,0.40041572224414207,2.8046298088109167,eggholder
3,378.77402797692525,-111.52915810386537,1.222393723857696,0.8685716238079706,True,-0.3538221000497255,qnei,0.0,False,1.27004464659307,8,6171dfe4-b9bf-49ee-8c79-73a5e3ab5e27,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,1.222393723857696,1.9826518071973627,7.5490062989097675,1.9826518071973627,2.5163354329699223,1.222393723857696,1.9826518071973627,eggholder
4,-63.608961922254025,-130.30512323650248,0.46099718007714546,0.5149114044957069,True,0.053914224418561474,qnei,0.0,False,1.27004464659307,8,6171dfe4-b9bf-49ee-8c79-73a5e3ab5e27,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,1.222393723857696,2.744048350977913,10.293054649887681,1.9826518071973627,2.5732636624719203,1.222393723857696,1.9826518071973627,eggholder
5,-402.47951721187906,-21.53937493737783,-1.2619283954788965,-1.203814905271725,True,0.05811349020717138,qnei,0.0,False,1.27004464659307,8,6171dfe4-b9bf-49ee-8c79-73a5e3ab5e27,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,1.222393723857696,4.466973926533955,14.760028576421636,1.9826518071973627,2.952005715284327,1.222393723857696,1.9826518071973627,eggholder
6,253.14520539195604,-298.77958499811695,0.423113080650171,0.22090035522632895,True,-0.20221272542384205,qnei,0.17685660003917292,False,1.27004464659307,8,6171dfe4-b9bf-49ee-8c79-73a5e3ab5e27,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,1.222393723857696,2.781932450404888,17.541961026826524,1.9826518071973627,2.923660171137754,1.222393723857696,1.9826518071973627,eggholder
7,474.98289746226123,54.830620790299285,0.5621593176780465,0.6122388190596255,True,0.05007950138157902,qnei,0.1890762000111863,False,1.27004464659307,8,6171dfe4-b9bf-49ee-8c79-73a5e3ab5e27,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,1.222393723857696,2.6428862133770123,20.184847240203535,1.9826518071973627,2.883549605743362,1.222393723857696,1.9826518071973627,eggholder
8,380.92652682289423,512.0,2.349390747850973,1.27004464659307,True,-1.0793461012579029,qnei,0.20835359999909997,False,1.27004464659307,8,6171dfe4-b9bf-49ee-8c79-73a5e3ab5e27,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.349390747850973,0.855654783204086,21.04050202340762,0.855654783204086,2.6300627529259524,2.349390747850973,0.855654783204086,eggholder
9,341.2775197533298,512.0,2.7056081801215432,1.27004464659307,True,-1.4355635335284733,qnei,0.22029399999883026,False,1.27004464659307,8,6171dfe4-b9bf-49ee-8c79-73a5e3ab5e27,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.7056081801215432,0.4994373509335155,21.539939374341134,0.4994373509335155,2.3933265971490147,2.349390747850973,0.855654783204086,eggholder
10,84.89487979356409,478.7308547240093,-1.4725447166303594,-1.1460017887217913,True,0.3265429279085681,qnei,0.17868070001713932,False,1.27004464659307,8,6171dfe4-b9bf-49ee-8c79-73a5e3ab5e27,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.7056081801215432,4.677590247685418,26.217529622026554,0.4994373509335155,2.621752962202655,2.349390747850973,0.855654783204086,eggholder
