iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-380.3441123643396,-0.7394688613222797,-1.3387277521627092,-1.3259795496122748,True,0.012748202550434407,qnei,0.0,False,1.27004464659307,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,-1.3387277521627092,4.543773283217768,4.543773283217768,4.543773283217768,4.543773283217768,-1.3387277521627092,4.543773283217768,eggholder
2,103.93431820631804,-482.6224554271288,-1.3260358375542693,-1.4509883641576156,True,-0.12495252660334621,qnei,0.0,False,1.27004464659307,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,-1.3260358375542693,4.531081368609328,9.074854651827096,4.531081368609328,4.537427325913548,-1.3387277521627092,4.543773283217768,eggholder
3,-360.5236893926851,438.48808751141837,-0.7350220338372151,-0.4104844886700207,True,0.3245375451671944,qnei,0.0,False,1.27004464659307,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,-0.7350220338372151,3.940067564892274,13.01492221671937,3.940067564892274,4.338307405573123,-0.7350220338372151,3.940067564892274,eggholder
4,-439.88933001810244,-379.11147581511887,2.3037211741727988,1.27004464659307,True,-1.0336765275797288,qnei,0.0,False,1.27004464659307,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,0.90132435688226,13.91624657360163,0.90132435688226,3.4790616434004074,2.3037211741727988,0.90132435688226,eggholder
5,459.08833617077767,124.80879902349602,-0.9373089677051462,-1.6146022694598157,True,-0.6772933017546695,qnei,0.0,False,2.8037211741727988,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,4.142354498760205,18.058601072361835,0.90132435688226,3.611720214472367,2.3037211741727988,0.90132435688226,eggholder
6,-512.0,-452.2149307579174,0.594380522616019,0.87288675331911,True,0.278506230703091,qnei,0.17492900002980605,False,2.8037211741727988,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,2.6106650084390397,20.669266080800874,0.90132435688226,3.444877680133479,2.3037211741727988,0.90132435688226,eggholder
7,-512.0,-317.88819445236373,0.4241317153269252,0.5469330980138654,True,0.12280138268694019,qnei,0.17708430002676323,False,2.8037211741727988,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,2.7809138157281335,23.450179896529008,0.90132435688226,3.350025699504144,2.3037211741727988,0.90132435688226,eggholder
8,-362.2274357483034,-444.39276457625635,1.5822960000247506,1.519165120834109,True,-0.06313087919064153,qnei,0.2795473000151105,False,2.8037211741727988,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,1.6227495310303082,25.072929427559316,0.90132435688226,3.1341161784449145,1.5822960000247506,1.6227495310303082,eggholder
9,-299.78533397439406,-373.270461603067,0.7132775259352667,0.9081362504269525,True,0.19485872449168573,qnei,0.13000150001607835,False,2.0822960000247503,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,2.491768005119792,27.564697432679107,0.90132435688226,3.0627441591865674,1.5822960000247506,1.6227495310303082,eggholder
10,-381.966910715805,-512.0,-1.1273875752754732,-1.2666142871061516,True,-0.13922671183067847,qnei,0.15266760002123192,False,2.0822960000247503,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,4.332433106330532,31.897130539009638,0.90132435688226,3.189713053900964,1.5822960000247506,1.6227495310303082,eggholder
11,-371.7081525934654,-419.8530858164828,0.139471832523963,0.2561336908783886,True,0.11666185835442561,qnei,0.20845770003506914,False,2.0822960000247503,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,3.0655736985310957,34.962704237540734,0.90132435688226,3.1784276579582484,1.5822960000247506,1.6227495310303082,eggholder
12,-512.0,-400.2189822108101,0.44263580861643886,0.3311791026762205,True,-0.11145670594021834,qnei,0.14320990000851452,False,2.0822960000247503,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,2.76240972243862,37.72511395997935,0.90132435688226,3.1437594966649463,1.5822960000247506,1.6227495310303082,eggholder
13,-512.0,-360.51549122418515,-0.7254818529712952,-0.3307944938175742,True,0.394687359153721,qnei,0.22585240000626072,False,2.0822960000247503,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,3.930527384026354,41.65564134400571,0.90132435688226,3.2042801033850545,1.5822960000247506,1.6227495310303082,eggholder
14,-355.8838699310808,-456.2205545260133,0.04519090577531134,-0.40046367625864454,True,-0.44565458203395586,qnei,0.20733130001462996,False,2.0822960000247503,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,3.1598546252797473,44.81549596928546,0.90132435688226,3.201106854948961,1.5822960000247506,1.6227495310303082,eggholder
15,133.57208910652773,-383.3572035845589,0.8601432092162543,0.4990913581624063,True,-0.361051851053848,qnei,0.2583559000049718,False,2.0822960000247503,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,2.3449023218388043,47.16039829112426,0.90132435688226,3.144026552741617,1.5822960000247506,1.6227495310303082,eggholder
16,-489.53854244419205,-291.6457737296345,-0.002970866130551091,0.19484359612544497,True,0.19781446225599605,qnei,0.19215910002822056,False,2.0822960000247503,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,3.20801639718561,50.36841468830987,0.90132435688226,3.148025918019367,1.5822960000247506,1.6227495310303082,eggholder
17,-512.0,-437.65117884183377,1.3201533309022784,1.2584762399495033,True,-0.06167709095277507,qnei,0.2284176000393927,False,2.0822960000247503,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,1.8848922001527804,52.253306888462646,0.90132435688226,3.0737239346154497,1.5822960000247506,1.6227495310303082,eggholder
18,64.66009818928877,-319.68008694845184,-0.300596050243793,-0.08436530619061477,True,0.21623074405317821,qnei,0.21771110000554472,False,2.0822960000247503,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,3.5056415812988515,55.7589484697615,0.90132435688226,3.0977193594311943,1.5822960000247506,1.6227495310303082,eggholder
19,410.64778374917177,-437.5851278962658,-1.1906442615892612,-1.4283487241225894,True,-0.23770446253332822,qnei,0.23027030000230297,False,2.0822960000247503,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,4.39568979264432,60.15463826240582,0.90132435688226,3.166033592758201,1.5822960000247506,1.6227495310303082,eggholder
20,-229.72210952474725,-384.4936143152548,-0.13285929161685656,-0.07881177683137222,True,0.054047514785484335,qnei,0.1945844999863766,False,2.0822960000247503,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,3.3379048226719155,63.492543085077735,0.90132435688226,3.1746271542538866,1.5822960000247506,1.6227495310303082,eggholder
21,-512.0,-212.0555733220789,-0.18487408267484426,0.1785604631221865,True,0.3634345457970308,qnei,0.2669099000049755,False,2.0822960000247503,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,3.389919613729903,66.88246269880764,0.90132435688226,3.1848791761336974,1.5822960000247506,1.6227495310303082,eggholder
22,209.904151336749,-172.1168324764583,0.029844074624345063,-0.16459886846494215,True,-0.19444294308928722,qnei,0.15751729998737574,False,2.0822960000247503,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,3.1752014564307136,70.05766415523836,0.90132435688226,3.1844392797835614,1.5822960000247506,1.6227495310303082,eggholder
23,507.26494599771087,342.9068703883404,-1.3881650471511386,-1.6528132664802118,True,-0.2646482193290731,qnei,0.1505291999783367,False,2.0822960000247503,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,4.593210578206198,74.65087473344455,0.90132435688226,3.245690205801937,1.5822960000247506,1.6227495310303082,eggholder
24,481.38280254982254,512.0,0.9089075680026699,1.1798592638364473,True,0.27095169583377743,qnei,0.18480469996575266,False,2.0822960000247503,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,2.296137963052389,76.94701269649694,0.90132435688226,3.206125529020706,1.5822960000247506,1.6227495310303082,eggholder
25,44.693261788651704,512.0,-1.7084181283321271,-1.7623131600370066,True,-0.053895031704879415,qnei,0.3376179999904707,False,2.0822960000247503,11,9f630ee4-e0ee-47b2-9220-5ad82c74fab0,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,2.3037211741727988,4.913463659387186,81.86047635588413,0.90132435688226,3.274419054235365,1.5822960000247506,1.6227495310303082,eggholder
