iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,338.92691854245015,-142.39061316172126,0.7905990658072628,0.4798312984180185,True,-0.3107677673892443,qnei,0.0,False,1.27004464659307,14,20bd5ed5-8065-456b-91cf-269ceefa6677,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,0.7905990658072628,2.4144464652477957,2.4144464652477957,2.4144464652477957,2.4144464652477957,0.7905990658072628,2.4144464652477957,eggholder
2,207.6050489160242,368.7616375322567,-0.3498959680667305,-0.11247343602710475,True,0.23742253203962577,qnei,0.0,False,1.27004464659307,14,20bd5ed5-8065-456b-91cf-269ceefa6677,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,0.7905990658072628,3.554941499121789,5.969387964369584,2.4144464652477957,2.984693982184792,0.7905990658072628,2.4144464652477957,eggholder
3,144.7091003270806,49.52392582483344,0.4177002510676358,0.5200362806656252,True,0.10233602959798943,qnei,0.0,False,1.27004464659307,14,20bd5ed5-8065-456b-91cf-269ceefa6677,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,0.7905990658072628,2.7873452799874228,8.756733244357008,2.4144464652477957,2.918911081452336,0.4177002510676358,2.7873452799874228,eggholder
4,268.6089446719419,221.5059278234014,1.116299071383068,0.9853349494513268,True,-0.13096412193174123,qnei,0.0,False,1.27004464659307,14,20bd5ed5-8065-456b-91cf-269ceefa6677,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,1.116299071383068,2.0887464596719907,10.845479704029,2.0887464596719907,2.71136992600725,1.116299071383068,2.0887464596719907,eggholder
5,-33.619195995287555,74.19795269903057,-0.2894671634020554,-0.09847000221679333,True,0.19099716118526208,qnei,0.0,False,1.27004464659307,14,20bd5ed5-8065-456b-91cf-269ceefa6677,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,1.116299071383068,3.4945126944571143,14.339992398486114,2.0887464596719907,2.867998479697223,1.116299071383068,2.0887464596719907,eggholder
6,259.8027223674144,170.51592890935657,0.023527166123967012,0.2822599402951862,True,0.2587327741712192,qnei,0.195895999961067,False,1.27004464659307,14,20bd5ed5-8065-456b-91cf-269ceefa6677,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,1.116299071383068,3.1815183649310916,17.521510763417204,2.0887464596719907,2.9202517939028674,1.116299071383068,2.0887464596719907,eggholder
7,273.2429189354114,242.52903778939452,0.2186338530542727,-0.1274406263228689,True,-0.3460744793771416,qnei,0.19190430000890046,False,1.27004464659307,14,20bd5ed5-8065-456b-91cf-269ceefa6677,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,1.116299071383068,2.986411678000786,20.50792244141799,2.0887464596719907,2.9297032059168555,1.116299071383068,2.0887464596719907,eggholder
8,494.715321994093,66.55021602089333,1.0777817911696492,1.27004464659307,True,0.1922628554234207,qnei,0.19092880003154278,False,1.27004464659307,14,20bd5ed5-8065-456b-91cf-269ceefa6677,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,1.116299071383068,2.1272637398854095,22.6351861813034,2.0887464596719907,2.829398272662925,1.0777817911696492,2.1272637398854095,eggholder
9,196.1979398854123,206.01452021786855,0.5170586260787888,0.16713484733300898,True,-0.34992377874577985,qnei,0.22564159997273237,False,1.27004464659307,14,20bd5ed5-8065-456b-91cf-269ceefa6677,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,1.116299071383068,2.68798690497627,25.32317308627967,2.0887464596719907,2.813685898475519,1.0777817911696492,2.1272637398854095,eggholder
10,512.0,-8.219755912347372,0.26086975099840365,0.35529290597120056,True,0.09442315497279691,qnei,0.2020265000173822,False,1.27004464659307,14,20bd5ed5-8065-456b-91cf-269ceefa6677,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,1.116299071383068,2.9441757800566553,28.267348866336327,2.0887464596719907,2.826734886633633,1.0777817911696492,2.1272637398854095,eggholder
11,512.0,176.4960117776976,-1.5878417531120286,-1.5108074574064656,True,0.07703429570556297,qnei,0.17552940000314265,False,1.27004464659307,14,20bd5ed5-8065-456b-91cf-269ceefa6677,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,1.116299071383068,4.7928872841670875,33.060236150503414,2.0887464596719907,3.0054760136821286,1.0777817911696492,2.1272637398854095,eggholder
12,291.95318590510755,204.96889430049623,0.7782051887359063,0.66647360568698,True,-0.11173158304892628,qnei,0.35145239997655153,False,1.27004464659307,14,20bd5ed5-8065-456b-91cf-269ceefa6677,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,1.116299071383068,2.4268403423191525,35.48707649282257,2.0887464596719907,2.9572563744018807,1.0777817911696492,2.1272637398854095,eggholder
13,498.5955004523279,49.88805255079411,1.4622810499205365,1.27004464659307,True,-0.1922364033274666,qnei,0.37212020001607016,False,1.27004464659307,14,20bd5ed5-8065-456b-91cf-269ceefa6677,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",3.2050455310550587,1.4622810499205365,1.7427644811345222,37.22984097395709,1.7427644811345222,2.8638339210736223,1.0777817911696492,2.1272637398854095,eggholder
