iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,197.369208796316,323.3967220081229,0.7590490747048233,-0.2589902496923242,True,-1.0180393243971475,logei,0.0,False,1.27004464659307,15,c77d04a6-5dc9-40e6-9a83-c059b5d5f562,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,0.7590490747048233,2.4459964563502354,2.4459964563502354,2.4459964563502354,2.4459964563502354,0.7590490747048233,2.4459964563502354,eggholder
2,-159.32748002011476,-466.08570809301114,0.6694795907311405,-0.9387368677664235,True,-1.608216458497564,logei,0.0,False,1.27004464659307,15,c77d04a6-5dc9-40e6-9a83-c059b5d5f562,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,0.7590490747048233,2.5355659403239184,4.981562396674153,2.4459964563502354,2.4907811983370767,0.7590490747048233,2.4459964563502354,eggholder
3,73.31559120254053,-362.24468303503613,1.0527519617553696,0.4386166545500886,True,-0.614135307205281,logei,0.0,False,1.27004464659307,15,c77d04a6-5dc9-40e6-9a83-c059b5d5f562,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.0527519617553696,2.1522935692996894,7.133855965973843,2.1522935692996894,2.3779519886579474,1.0527519617553696,2.1522935692996894,eggholder
4,224.02188992048252,-158.35493982634011,-0.6684134075921385,1.1698298556139806,True,1.838243263206119,logei,0.0,False,1.27004464659307,15,c77d04a6-5dc9-40e6-9a83-c059b5d5f562,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.0527519617553696,3.873458938647197,11.00731490462104,2.1522935692996894,2.75182872615526,-0.6684134075921385,3.873458938647197,eggholder
5,-44.0220921765158,487.3603966875395,-0.9596613854332877,-0.6820973123550971,True,0.27756407307819064,logei,0.0,False,1.27004464659307,15,c77d04a6-5dc9-40e6-9a83-c059b5d5f562,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.0527519617553696,4.164706916488346,15.172021821109386,2.1522935692996894,3.034404364221877,-0.6684134075921385,3.873458938647197,eggholder
6,343.24492963516155,-291.13788142154874,-1.559665939366627,-2.187694170212765,True,-0.6280282308461378,logei,0.16708420001668856,False,1.27004464659307,15,c77d04a6-5dc9-40e6-9a83-c059b5d5f562,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.0527519617553696,4.764711470421686,19.93673329153107,2.1522935692996894,3.322788881921845,-0.6684134075921385,3.873458938647197,eggholder
7,189.23684640475466,-230.96419591479219,0.28985456461649445,-0.21284245503906135,True,-0.5026970196555558,logei,0.15934859996195883,False,1.27004464659307,15,c77d04a6-5dc9-40e6-9a83-c059b5d5f562,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.0527519617553696,2.9151909664385642,22.851924257969635,2.1522935692996894,3.2645606082813763,-0.6684134075921385,3.873458938647197,eggholder
8,159.01687370908994,-136.00376971294335,-0.05360470600657881,0.19783561946848915,True,0.25144032547506795,logei,0.2690821000142023,False,1.27004464659307,15,c77d04a6-5dc9-40e6-9a83-c059b5d5f562,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.0527519617553696,3.2586502370616377,26.110574495031273,2.1522935692996894,3.263821811878909,-0.6684134075921385,3.873458938647197,eggholder
9,275.4096744875797,-147.77569351713788,0.5349491279609861,-1.1659362071519273,True,-1.7008853351129134,logei,0.2389447000459768,False,1.27004464659307,15,c77d04a6-5dc9-40e6-9a83-c059b5d5f562,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.0527519617553696,2.670096403094073,28.780670898125344,2.1522935692996894,3.197852322013927,-0.6684134075921385,3.873458938647197,eggholder
10,229.63872531645254,-512.0,0.9224506736170984,1.1154491306857557,True,0.19299845706865726,logei,0.27510930004063994,False,1.27004464659307,15,c77d04a6-5dc9-40e6-9a83-c059b5d5f562,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.0527519617553696,2.28259485743796,31.063265755563304,2.1522935692996894,3.1063265755563303,-0.6684134075921385,3.873458938647197,eggholder
11,233.48697750363303,511.36648600016764,0.8179692122188306,-0.14121640830493587,True,-0.9591856205237664,logei,0.31145330000435933,False,1.27004464659307,15,c77d04a6-5dc9-40e6-9a83-c059b5d5f562,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.0527519617553696,2.387076318836228,33.45034207439953,2.1522935692996894,3.0409401885817755,-0.6684134075921385,3.873458938647197,eggholder
12,221.9618972850615,-406.12389461063947,-0.5974064632420215,-0.969498849921909,True,-0.37209238667988753,logei,0.2972062000189908,False,1.27004464659307,15,c77d04a6-5dc9-40e6-9a83-c059b5d5f562,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.0527519617553696,3.8024519942970803,37.25279406869661,2.1522935692996894,3.1043995057247176,-0.6684134075921385,3.873458938647197,eggholder
13,70.34784423131987,-512.0,-1.7135269911121729,-0.32021942699815065,True,1.3933075641140222,logei,0.21187339996686205,False,1.27004464659307,15,c77d04a6-5dc9-40e6-9a83-c059b5d5f562,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.0527519617553696,4.918572522167231,42.17136659086384,2.1522935692996894,3.2439512762202956,-0.6684134075921385,3.873458938647197,eggholder
14,195.35862374991305,-512.0,-0.1480684912101534,-0.28474899715094026,True,-0.13668050594078687,logei,0.22742209996795282,False,1.27004464659307,15,c77d04a6-5dc9-40e6-9a83-c059b5d5f562,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.0527519617553696,3.353114022265212,45.52448061312905,2.1522935692996894,3.251748615223504,-0.6684134075921385,3.873458938647197,eggholder
15,90.47303939519036,512.0,-0.8936413524013379,-0.5994291415294916,True,0.29421221087184635,logei,0.20264670002507046,False,1.27004464659307,15,c77d04a6-5dc9-40e6-9a83-c059b5d5f562,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.0527519617553696,4.098686883456397,49.623167496585445,2.1522935692996894,3.3082111664390297,-0.6684134075921385,3.873458938647197,eggholder
16,207.28890946671518,-512.0,0.2346100378816952,-1.3081746688127778,True,-1.5427847066944729,logei,0.26036849996307865,False,1.27004464659307,15,c77d04a6-5dc9-40e6-9a83-c059b5d5f562,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.0527519617553696,2.9704354931733636,52.59360298975881,2.1522935692996894,3.2871001868599254,-0.6684134075921385,3.873458938647197,eggholder
