iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.4039152044902676,1.5685276647418804,1.889662821455866,0.09012917794007706,0.46472350058283796,0.8872794804849488,1.302781716058476,True,0.4155022355735273,logei,0.0,False,0,11,2bb695a9-2dd5-4be3-91aa-5d345b03fb06,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.160441686204029,7.160441686204029,7.160441686204029,7.160441686204029,0.8872794804849488,7.160441686204029,michalewicz
2,2.9160609307133636,0.22123276470758535,0.4076968860601681,2.9792617020516117,1.9537049265171427,-0.9325116878672203,-0.6188259365743649,True,0.31368575129285536,logei,0.0,False,1,11,2bb695a9-2dd5-4be3-91aa-5d345b03fb06,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,8.9802328545562,16.14067454076023,7.160441686204029,8.070337270380115,0.8872794804849488,7.160441686204029,michalewicz
3,1.1592260867346609,1.606579135616254,2.0823825501105446,0.8649081530636696,0.43343948414876815,0.8650715343080728,0.2483397540932143,True,-0.6167317802148585,logei,0.0,False,2,11,2bb695a9-2dd5-4be3-91aa-5d345b03fb06,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.1826496323809055,23.323324173141135,7.160441686204029,7.774441391047045,0.8872794804849488,7.160441686204029,michalewicz
4,2.4756994008316204,2.1059998862725258,1.6096965118680393,2.5658531871613883,1.7249708309499152,1.1832821562984503,1.027848251272271,True,-0.15543390502617926,logei,0.0,False,3,11,2bb695a9-2dd5-4be3-91aa-5d345b03fb06,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,6.864439010390528,30.187763183531665,6.864439010390528,7.546940795882916,0.8872794804849488,7.160441686204029,michalewicz
5,3.081631083022443,0.6424854213040749,1.73959524004701,1.519351794949105,1.1098456893559028,-0.6877722785634273,0.1370407657913113,True,0.8248130443547386,logei,0.0,False,4,11,2bb695a9-2dd5-4be3-91aa-5d345b03fb06,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.735493445252406,38.923256628784074,6.864439010390528,7.784651325756815,0.8872794804849488,7.160441686204029,michalewicz
6,0.021962562792130644,1.5492898585452262,1.792200895854105,0.0,0.48055600504549933,0.8521214007670344,1.1351963118830573,True,0.2830749111160229,logei,0.4517508000135422,False,0,11,2bb695a9-2dd5-4be3-91aa-5d345b03fb06,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,7.195599765921944,46.118856394706015,6.864439010390528,7.686476065784336,0.8872794804849488,7.160441686204029,michalewicz
7,1.7235406934319877,1.6385187823074518,2.2291666027870614,0.0027670935800531786,0.4074903834285188,2.0930105112338793,2.265049079283294,True,0.17203856804941475,logei,0.3195529000367969,False,1,11,2bb695a9-2dd5-4be3-91aa-5d345b03fb06,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,2.0930105112338793,5.954710655455099,52.07356705016112,5.954710655455099,7.439081007165874,2.0930105112338793,5.954710655455099,michalewicz
8,2.6903487676936457,1.7363792780648386,2.5140314906157486,0.0,0.33300727349873477,-0.4979660565097464,-1.0616344641269446,True,-0.5636684076171983,logei,0.3063345999689773,False,2,11,2bb695a9-2dd5-4be3-91aa-5d345b03fb06,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,2.0930105112338793,8.545687223198724,60.61925427335984,5.954710655455099,7.57740678416998,2.0930105112338793,5.954710655455099,michalewicz
9,1.7879053596664027,1.6047742576637698,1.725086971065783,0.0,1.1422673378386188,0.9935601399368499,1.2876802026326333,True,0.2941200626957834,logei,0.466940899961628,False,3,11,2bb695a9-2dd5-4be3-91aa-5d345b03fb06,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,2.0930105112338793,7.054161026752128,67.67341530011197,5.954710655455099,7.519268366679108,2.0930105112338793,5.954710655455099,michalewicz
10,1.7546615783586539,1.3255330659623021,2.596592528890217,0.0,0.0,-0.7810815331471013,0.08246561157763022,True,0.8635471447247315,logei,0.6394572000135668,False,4,11,2bb695a9-2dd5-4be3-91aa-5d345b03fb06,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,2.0930105112338793,8.82880269983608,76.50221799994804,5.954710655455099,7.650221799994805,2.0930105112338793,5.954710655455099,michalewicz
