iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.0272137021115593,3.101621678089748,1.0012596288055424,2.477299543768252,2.73286049052822,0.15323094724110708,0.2994377770214651,True,0.14620682978035804,qnei,0.0,False,0,8,08fec19a-08c8-4e19-a4e7-f0de4d818c0d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.15323094724110708,7.894490219447871,7.894490219447871,7.894490219447871,7.894490219447871,0.15323094724110708,7.894490219447871,michalewicz
2,1.2286291551541173,1.3756464757427227,1.1710252155791652,0.3360046329538751,1.5047143521208903,0.32604765500876154,0.5456920078574523,True,0.21964435284869077,qnei,0.0,False,0,8,08fec19a-08c8-4e19-a4e7-f0de4d818c0d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.32604765500876154,7.721673511680216,15.616163731128086,7.721673511680216,7.808081865564043,0.32604765500876154,7.721673511680216,michalewicz
3,0.7582301259261758,0.8078456237537506,0.5803513018372032,0.6090434426292817,2.5567150298471115,-1.0282202964532643,-1.0921084972661017,True,-0.06388820081283741,qnei,0.0,False,0,8,08fec19a-08c8-4e19-a4e7-f0de4d818c0d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.32604765500876154,9.075941463142243,24.69210519427033,7.721673511680216,8.230701731423443,0.32604765500876154,7.721673511680216,michalewicz
4,1.3288440180585444,0.8039979789080718,1.8563760580914754,1.898377406065081,2.032164425727874,0.5224310245244812,0.8662791481799307,True,0.3438481236554495,qnei,0.0,False,0,8,08fec19a-08c8-4e19-a4e7-f0de4d818c0d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,7.525290142164497,32.217395336434826,7.525290142164497,8.054348834108707,0.5224310245244812,7.525290142164497,michalewicz
5,2.863110509619268,0.4718864178640059,1.1667470743524408,0.8941621038640123,0.052722372294653944,-0.1443543065132659,0.20369308293079344,True,0.34804738944405933,qnei,0.0,False,0,8,08fec19a-08c8-4e19-a4e7-f0de4d818c0d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,8.192075473202244,40.40947080963707,7.525290142164497,8.081894161927414,0.5224310245244812,7.525290142164497,michalewicz
6,1.4741098800612766,1.2954883231041971,1.837282978738487,1.3691131782838257,1.5030183008221898,-0.9190453762656423,-0.8313242024525964,True,0.0877211738130459,qnei,0.4129401000100188,False,0,8,08fec19a-08c8-4e19-a4e7-f0de4d818c0d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,8.96676654295462,49.37623735259169,7.525290142164497,8.229372892098615,0.5224310245244812,7.525290142164497,michalewicz
7,1.2531955176435348,1.0899564063159524,1.720403590823965,2.0900654404872783,2.2432071563171934,0.14208171444678588,0.48209511506525304,True,0.3400134006184672,qnei,0.4477222000132315,False,0,8,08fec19a-08c8-4e19-a4e7-f0de4d818c0d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,7.905639452242192,57.28187680483388,7.525290142164497,8.183125257833412,0.5224310245244812,7.525290142164497,michalewicz
8,1.4102553444331174,0.0,2.4426943528842475,1.9469532470339226,2.0002030494270957,0.5315117749632384,0.8518061633584839,True,0.3202943883952455,qnei,0.5094936999958009,False,0,8,08fec19a-08c8-4e19-a4e7-f0de4d818c0d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.5315117749632384,7.51620939172574,64.79808619655962,7.51620939172574,8.099760774569953,0.5224310245244812,7.525290142164497,michalewicz
9,0.7072350255587522,0.0,0.6884594322331882,2.007765769141655,1.8449028403472472,-0.7608624796919308,-0.40387144067968794,True,0.35699103901224283,qnei,1.2243776000104845,False,0,8,08fec19a-08c8-4e19-a4e7-f0de4d818c0d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.5315117749632384,8.808583646380908,73.60666984294053,7.51620939172574,8.178518871437838,0.5224310245244812,7.525290142164497,michalewicz
10,1.5771478438064048,1.0765795771524347,1.9759439995644925,1.8633926497278765,2.2320034770389547,1.1832183614497218,1.799695188595178,True,0.6164768271454562,qnei,0.5991816000314429,False,0,8,08fec19a-08c8-4e19-a4e7-f0de4d818c0d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.1832183614497218,6.8645028052392565,80.47117264817979,6.8645028052392565,8.04711726481798,1.1832183614497218,6.8645028052392565,michalewicz
