dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
iso_powell,composite,gradient_boosting,gaussian,0,0.252036,,ei,5,6,2.0,0.2,2.2,-9.342839190580554,-7.583812450913406,-0.1906701875628684,53.96339531931693,0.0,True
iso_powell,composite,gradient_boosting,gaussian,0,0.252036,,logei,5,6,2.8,0.36,1.4,-6.293429806229385,-1.9652449527194733,-0.12843734298427315,53.028511519255154,0.0,False
iso_powell,composite,gradient_boosting,gaussian,0,0.252036,,random,5,6,3.7,0.54,4.2,0.0,0.0,0.0,64.85589810523774,0.0,False
iso_powell,composite,gradient_boosting,gaussian,0,0.252036,,sobol,5,6,3.7,0.54,4.8,0.0,0.0,0.0,68.59050106126168,0.0,False
iso_powell,composite,gradient_boosting,gaussian,0,0.252036,,ucb,5,6,4.2,0.64,4.6,0.9822477071588637,2.979674194870512,0.020045871574670703,69.16543100526543,0.0,False
iso_powell,composite,gradient_boosting,gaussian,0,0.252036,,qnei,5,6,4.6,0.72,3.8,4.22863288134956,9.240727346058605,0.08629863023162372,66.49433728847536,0.0,False
iso_powell,composite,gradient_boosting,gaussian,0,1.008144,,qnei,5,6,3.0,0.4,2.6,0.17894839147584776,-4.536123435803255,0.0036520079893030744,62.444652798601645,0.0,True
iso_powell,composite,gradient_boosting,gaussian,0,1.008144,,ucb,5,6,3.2,0.44000000000000006,4.0,-0.15414817482309076,-3.860338607644728,-0.0031458811188386448,68.02903512328348,0.0,False
iso_powell,composite,gradient_boosting,gaussian,0,1.008144,,sobol,5,6,3.3,0.45999999999999996,4.4,0.0,0.0,0.0,68.59050106126168,0.0,False
iso_powell,composite,gradient_boosting,gaussian,0,1.008144,,random,5,6,3.3,0.45999999999999996,3.4,0.0,0.0,0.0,64.85589810523774,0.0,False
iso_powell,composite,gradient_boosting,gaussian,0,1.008144,,logei,5,6,3.8,0.5599999999999999,2.6,2.0653680893331865,6.323795391095786,0.042150369170065094,61.38730941481772,0.0,False
iso_powell,composite,gradient_boosting,gaussian,0,1.008144,,ei,5,6,4.4,0.68,4.0,4.610964924832418,6.545795279077986,0.09410132499657994,67.9171994347299,0.0,False
iso_powell,composite,gradient_boosting,gaussian,0,5.04072,,random,5,6,2.3,0.25999999999999995,2.4,0.0,0.0,0.0,64.85589810523774,0.0,True
iso_powell,composite,gradient_boosting,gaussian,0,5.04072,,sobol,5,6,2.3,0.25999999999999995,3.2,0.0,0.0,0.0,68.59050106126168,0.0,True
iso_powell,composite,gradient_boosting,gaussian,0,5.04072,,ucb,5,6,2.8,0.36,3.8,1.2977328106775161,0.7478140954959471,0.0264843430750513,69.48091610878409,0.0,False
iso_powell,composite,gradient_boosting,gaussian,0,5.04072,,logei,5,6,4.2,0.64,3.4,7.7964525819694614,9.632408984124183,0.1591112771830502,67.11839390745399,0.0,False
iso_powell,composite,gradient_boosting,gaussian,0,5.04072,,qnei,5,6,4.4,0.68,3.4,7.979438061968496,10.089241639163049,0.16284567473405098,70.2451424690943,0.0,False
iso_powell,composite,gradient_boosting,gaussian,0,5.04072,,ei,5,6,5.0,0.8,4.8,9.868910329581905,6.814327390358727,0.20140633325677354,73.17514483947937,0.0,False
