dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,metric,n_pairs,mean_diff,median_diff,std_diff,cohens_dz,ci95_low,ci95_high,dz_ci95_low,dz_ci95_high,t_stat,p_value_t,wilcoxon_stat,p_value_wilcoxon,p_value_t_fdr_bh,p_value_wilcoxon_fdr_bh
power_law_practice,value,exact,drift,0,0.05,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,0.2444962706647079,0.0,1.598963308981464,0.15290924394034497,-1.7408789045463373,2.229871445875753,-0.7386007237134482,1.0263350382295264,0.3419154638387092,0.7496231869524705,5.0,1.0,0.7496231869524705,1.0
power_law_practice,value,exact,drift,0,0.05,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,0.5995207635165661,0.8234888395356812,1.173777559374424,0.5107618208650083,-0.8579165738581372,2.0569581008912694,-0.4561942072285359,1.4252816900494272,1.142098151765729,0.31713583083202673,2.0,0.375,0.4237081784477646,0.5454545454545454
power_law_practice,value,exact,drift,0,0.25,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,1.7039839679246682,1.367206446182328,2.3433456860786626,0.7271585997950232,-1.2056640058253068,4.613631941674643,-0.3075175513982354,1.6971817433798793,1.6259760595652366,0.17928169537025943,1.0,0.25,0.3187230139915723,0.4444444444444444
power_law_practice,value,exact,drift,0,0.25,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,-0.18113655973408188,0.0,0.5638769301488882,-0.32123420918506795,-0.8812822433176148,0.5190091238494512,,,-0.7183015284361993,0.5122915316710205,3.0,0.625,0.5464443004490885,0.7142857142857143
power_law_practice,value,exact,drift,0,1.0,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,11.512177765738643,7.1805363866884475,10.064869640092594,1.1437980001132668,-0.9850085129784052,24.009364044455694,-0.05453962570732185,2.270708988336671,2.5576100807815765,0.06279683140326886,0.0,0.0625,0.12559366280653772,0.14285714285714285
power_law_practice,value,exact,drift,0,1.0,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,17.641003864775865,13.421532823910479,7.490244460327077,2.355197344788068,8.34063698064255,26.94137074890918,0.5422884593961133,4.128953915083406,5.26638136337313,0.006227428866759993,0.0,0.0625,0.04981943093407994,0.14285714285714285
power_law_practice,value,exact,drift,0,5.0,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,21.274487722496133,24.293320404644824,16.608386748706362,1.2809484776812063,0.6524518283829757,41.89652361660929,0.021464828886615404,2.4702225808813094,2.8642878717700495,0.04573120504035372,1.0,0.125,0.10452846866366564,0.25
power_law_practice,value,exact,drift,0,5.0,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,15.616910154741252,16.014883157585132,5.094374433452446,3.0655206755498945,9.291408827353653,21.94241148212885,0.8445434360107879,5.271436990396423,6.854712616960641,0.002371139462709221,0.0,0.0625,0.03793823140334754,0.14285714285714285
power_law_practice,value,exact,drift,20,0.05,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
power_law_practice,value,exact,drift,20,0.05,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
power_law_practice,value,exact,drift,20,0.25,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
power_law_practice,value,exact,drift,20,0.25,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
power_law_practice,value,exact,drift,20,1.0,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
power_law_practice,value,exact,drift,20,1.0,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
power_law_practice,value,exact,drift,20,5.0,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
power_law_practice,value,exact,drift,20,5.0,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
power_law_practice,value,exact,gaussian,0,0.05,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,-0.8007935068703003,-0.6650011892271754,1.4772588134550542,-0.5420807102835163,-2.635052591566651,1.0334655778260506,,,-1.2121293174853116,0.292162068341341,2.0,0.375,0.4237081784477646,0.5454545454545454
power_law_practice,value,exact,gaussian,0,0.05,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,-0.5925471246135148,0.0,1.3290518516389749,-0.44584199170468103,-2.2427829605396803,1.0576887113126507,,,-0.9969330006755639,0.37521972598638503,3.0,0.625,0.4618088935217047,0.7142857142857143
power_law_practice,value,exact,gaussian,0,0.25,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,4.507841886164181,-0.12863230235944734,8.83919443271007,0.5099833384683327,-6.467467614055057,15.483151386383419,-0.45675559646572705,1.4243424964457496,1.1403574122074753,0.31778113383582346,6.0,0.8125,0.4237081784477646,0.8666666666666667
power_law_practice,value,exact,gaussian,0,0.25,anch5x3-detrend,qnei,auc_simple_regret_excess_true,5,1.6052508435364565,0.7755787311195617,3.860771064003662,0.4157850379949216,-3.1885295919437313,6.399031279016644,-0.5262472171874365,1.3129115620593474,0.9297236089839775,0.40514171836939544,5.0,0.625,0.4630191067078805,0.7142857142857143
power_law_practice,value,exact,gaussian,0,1.0,anch5x3-detrend,logei,auc_simple_regret_excess_true,5,19.428912776576688,19.632711048921728,10.424135889017265,1.8638391693499257,6.485638530800163,32.372187022353216,0.3170338230660611,3.3548769731122623,4.167671081793177,0.014057637094000874,0.0,0.0625,0.07497406450133799,0.14285714285714285
