dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
branin,value,logei,0.44999999999999996,1.45,0.005978247821200274,3.779657809518928,0.0,3,4
branin,value,ucb,0.55,1.55,0.004600187898581105,3.885280492410944,0.0,1,4
