run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_x5,response_x6,response_x7,response_x8,response_x9,response_x10,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
a3729498-165f-44dd-8c48-60a2bc24908c,levy_10,value,logei,10,exact,False,gaussian,0.05,0,50,0,1,2,31.125862049461226,2.250832690117977,0.3736476416606353,63.73980129838567,1.2747960259677134,39.063663568841385,0.7972176238539058,0.3736476416606353,39.36050374319688,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598,31.125862049461226,2.4270511683621527,0.1974291634164595,59.18192687880298,1.1836385375760596,37.291661842867526,0.761054323323827,0.1974291634164595,37.291661842867526,0.0,-0.1762184782441758,0.1762184782441758,4.557874419582689,0.09115748839165372,1.7720017259738583,0.03616330053007877,0.1762184782441758,2.0688419003293532
11cafc4c-d4ea-4a34-ab10-ac762503ec80,levy_10,value,logei,10,exact,False,gaussian,0.25,0,50,0,1,2,31.125862049461226,2.4170317299120923,0.20744860186652,52.61293537120051,1.0522587074240102,36.04214518856899,0.7355539834401834,0.3804177525756245,38.099162495168365,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598,31.125862049461226,2.4270511683621527,0.1974291634164595,59.18192687880298,1.1836385375760596,37.291661842867526,0.761054323323827,0.1974291634164595,37.291661842867526,0.0,-0.01001943845006048,0.010019438450060508,-6.568991507602476,-0.13137983015204946,-1.2495166542985388,-0.02550033988364364,0.182988589159165,0.8075006523008383
5b091e04-9308-4dc6-8c78-1a1523f0d7a0,levy_10,value,logei,10,exact,False,gaussian,1.0,0,50,0,1,2,31.125862049461226,1.7172385335570943,0.9072417982215176,100.15962340476308,2.003192468095261,59.85336181993039,1.2214971799985794,2.7971969745787293,129.0829661928889,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598,31.125862049461226,2.4270511683621527,0.1974291634164595,59.18192687880298,1.1836385375760596,37.291661842867526,0.761054323323827,0.1974291634164595,37.291661842867526,0.0,-0.7098126348050584,0.7098126348050582,40.9776965259601,0.8195539305192014,22.561699977062865,0.4604428566747524,2.5997678111622697,91.79130435002138
095c61be-05d0-42f0-9104-1168810e4a16,levy_10,value,logei,10,exact,False,gaussian,5.0,0,50,0,1,2,31.125862049461226,1.4531115259365903,1.171368805842022,128.64052769243844,2.5728105538487687,70.66746197919302,1.4421931016161842,1.3222860140974315,105.3821157397398,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598,31.125862049461226,2.4270511683621527,0.1974291634164595,59.18192687880298,1.1836385375760596,37.291661842867526,0.761054323323827,0.1974291634164595,37.291661842867526,0.0,-0.9739396424255624,0.9739396424255624,69.45860081363546,1.389172016272709,33.375800136325495,0.6811387782923571,1.124856850680972,68.09045389687228
0caa6190-d7d8-455e-8224-9c7d15106786,levy_10,value,logei,10,exact,False,gaussian,0.05,20,50,0,21,22,4.520688859648641,2.335730361944369,0.2887499698342433,62.75189549071772,1.2550379098143545,37.558008069956635,0.36984301507514794,0.2887499698342433,37.58728187002275,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.767388226792921,-2.3403317218061535,-0.09997566136558866,-0.4969653273086112,-0.8432710091232258,1.0094785277033307,1.7134107622805503,-1.2067421957392594,-0.8791467898235998,-0.0975408878717651,0.37349507037242535,4.481697388260131,2.4270511683621527,0.1974291634164595,59.18192687880298,1.1836385375760596,37.291661842867526,0.36065866241690275,0.1974291634164595,37.291661842867526,0.03899147138850978,-0.09132080641778373,0.09132080641778378,3.5699686119147387,0.07139937223829484,0.2663462270891088,0.009184352658245187,0.09132080641778378,0.2956200271552234
486f7b66-5c75-4a7c-b7aa-7232335485af,levy_10,value,logei,10,exact,False,gaussian,0.25,20,50,0,21,22,7.16110390388452,2.389558631662998,0.2349217001156143,58.47621239825656,1.169524247965131,36.83964660839467,0.34507193019370125,0.3079425730732534,37.38265720109479,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",4.2996151335801684,-4.036318991863229,-0.15709024352891987,-0.29234359417137057,-1.3255285787759807,1.693242034108659,2.879321760101731,-1.386682311539878,-1.1860576066645736,-0.2427415604153658,0.29928808452846223,4.481697388260131,2.4270511683621527,0.1974291634164595,59.18192687880298,1.1836385375760596,37.291661842867526,0.36065866241690275,0.1974291634164595,37.291661842867526,2.6794065156243887,-0.037492536699154755,0.03749253669915481,-0.7057144805464262,-0.014114289610928532,-0.45201523447285297,-0.015586732223201505,0.1105134096567939,0.09099535822726068
479a7c43-8538-4037-9e66-7ce93891d5b2,levy_10,value,logei,10,exact,False,gaussian,1.0,20,50,0,21,22,6.858916561638239,2.301030729827152,0.3234496019514603,61.67890880540234,1.2335781761080469,37.191190787473595,0.35719414326538784,0.9234906094351132,47.390577512101366,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.7636839048090884,-2.5482306401916848,0.2504416737875852,-0.2586054369444257,-3.02213882622579,2.00314524529534,2.057218950277952,2.241992438876517,-2.610466855204023,0.1891697530397788,-1.878508507443927,4.481697388260131,2.4270511683621527,0.1974291634164595,59.18192687880298,1.1836385375760596,37.291661842867526,0.36065866241690275,0.1974291634164595,37.291661842867526,2.3772191733781076,-0.12602043853500078,0.12602043853500078,2.4969819265993536,0.04993963853198724,-0.10047105539393186,-0.003464519151514911,0.7260614460186536,10.09891566923384
a413ce8e-9dcd-4580-8d3d-c01f040d69e2,levy_10,value,logei,10,exact,False,gaussian,5.0,20,50,0,21,22,4.572300456121714,2.1859022947561044,0.4385780370225078,106.5369390354094,2.130738780708188,39.55132370643006,0.43857803702250775,0.7020597093554031,46.8360337415671,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-0.09610686087915454,2.2580871057740515,-0.7156248930032962,-1.48358580672708,-0.26244977944158654,1.7380818744587165,0.6548398717239596,0.068714499107423,-1.0583537282250948,1.4832382524616814,2.498226964272922,4.481697388260131,2.4270511683621527,0.1974291634164595,59.18192687880298,1.1836385375760596,37.291661842867526,0.36065866241690275,0.1974291634164595,37.291661842867526,0.09060306786158279,-0.2411488736060483,0.2411488736060483,47.35501215660642,0.9471002431321283,2.2596618635625347,0.077919374605605,0.5046305459389435,9.544371898699573
8016258e-8590-4915-9406-4c7b32469d38,levy_10,value,logei,11,exact,False,gaussian,0.05,0,50,0,1,2,26.46118990581866,2.437841297471461,0.1866390343071513,61.05310080849631,1.2210620161699262,30.50423402615228,0.622535388288822,0.1890062829322643,30.7815882949787,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",7.656396380681262,3.271301801533685,-6.523790837244563,2.1855812899002167,12.802270198530717,-5.157008777157715,8.839234746579272,13.739249731407202,-7.985063688434973,7.180600930018455,-3.289673247994922,26.46118990581866,2.2239043108715286,0.4005760209070836,80.56360688088894,1.6112721376177788,43.449717561831044,0.8867289298332865,0.4005760209070836,43.449717561831044,0.0,0.21393698659993232,-0.2139369865999323,-19.51050607239263,-0.3902101214478526,-12.945483535678765,-0.2641935415444645,-0.21156973797481932,-12.668129266852343
7fc76e71-2dc7-40e1-9345-2e8ca4965182,levy_10,value,logei,11,exact,False,gaussian,0.25,0,50,0,1,2,26.46118990581866,2.1631371151818106,0.4613432165968016,66.65037646837351,1.33300752936747,36.46346827440959,0.7441524137634611,0.5814287901463913,42.475977761579486,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",7.656396380681262,3.271301801533685,-6.523790837244563,2.1855812899002167,12.802270198530717,-5.157008777157715,8.839234746579272,13.739249731407202,-7.985063688434973,7.180600930018455,-3.289673247994922,26.46118990581866,2.2239043108715286,0.4005760209070836,80.56360688088894,1.6112721376177788,43.449717561831044,0.8867289298332865,0.4005760209070836,43.449717561831044,0.0,-0.060767195689718,0.060767195689718,-13.913230412515432,-0.27826460825030885,-6.986249287421451,-0.14257651606982547,0.18085276923930765,-0.9737398002515576
