iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,9.560017096289753,2.076818100791469,8.284448852745307,1.4928212308202027,0.715257817365798,10.406402670372916,True,9.691144853007119,qnei,0.0,False,0.75,10,cf154ac5-a53d-421f-8c76-7449c406bf39,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",56.774074038018384,0.715257817365798,56.05881622065259,56.05881622065259,56.05881622065259,56.05881622065259,0.715257817365798,56.05881622065259,shekel
2,5.1280461643656485,1.3591960402050662,6.890364797811311,8.41747724312279,-0.48337812269730146,-1.1784807158849124,True,-0.6951025931876109,qnei,0.0,False,0.75,10,cf154ac5-a53d-421f-8c76-7449c406bf39,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",56.774074038018384,0.715257817365798,57.25745216071569,113.31626838136827,56.05881622065259,56.65813419068414,0.715257817365798,56.05881622065259,shekel
3,4.255089974049766,9.569260034533663,8.253329063847982,3.38215312471576,-0.6379940207411289,-9.639598590702763,True,-9.001604569961634,qnei,0.0,False,0.75,10,cf154ac5-a53d-421f-8c76-7449c406bf39,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",56.774074038018384,0.715257817365798,57.412068058759516,170.7283364401278,56.05881622065259,56.9094454800426,0.715257817365798,56.05881622065259,shekel
4,5.757605479445136,7.533018647084769,8.271039370247955,9.334384708515813,0.011918311980180278,-1.0945178573137067,True,-1.1064361692938869,qnei,0.0,False,0.75,10,cf154ac5-a53d-421f-8c76-7449c406bf39,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",56.774074038018384,0.715257817365798,56.7621557260382,227.490492166166,56.05881622065259,56.8726230415415,0.715257817365798,56.05881622065259,shekel
5,1.449946949362273,7.455802110439374,1.3935139386782236,9.065287561129269,0.9169438576862018,-0.6380599190054662,True,-1.555003776691668,qnei,0.0,False,0.75,10,cf154ac5-a53d-421f-8c76-7449c406bf39,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",56.774074038018384,0.9169438576862018,55.857130180332184,283.3476223464982,55.857130180332184,56.669524469299645,0.715257817365798,56.05881622065259,shekel
6,10.0,0.0,6.678482866439138,4.957652717691911,-0.506133872708897,-3.342713560220038,True,-2.8365796875111413,qnei,0.3996006000088528,False,0.75,10,cf154ac5-a53d-421f-8c76-7449c406bf39,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",56.774074038018384,0.9169438576862018,57.28020791072728,340.62783025722547,55.857130180332184,56.771305042870914,0.715257817365798,56.05881622065259,shekel
7,9.844023945864011,2.050304042263025,8.700218906236584,0.4593293208460903,0.14175625240207157,-1.161722727363495,True,-1.3034789797655666,qnei,0.47604439995484427,False,0.75,10,cf154ac5-a53d-421f-8c76-7449c406bf39,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",56.774074038018384,0.9169438576862018,56.632317785616316,397.26014804284176,55.857130180332184,56.751449720405965,0.715257817365798,56.05881622065259,shekel
8,10.0,0.6591630519639918,8.027979982927382,1.7834367617446258,0.2953546922191134,16.041965071520377,True,15.746610379301263,qnei,0.4720602000015788,False,0.75,10,cf154ac5-a53d-421f-8c76-7449c406bf39,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",56.774074038018384,0.9169438576862018,56.47871934579927,453.73886738864104,55.857130180332184,56.71735842358013,0.2953546922191134,56.47871934579927,shekel
9,10.0,0.05255339631396118,7.79199739888394,2.2196398782456153,0.010105976270218898,11.287507897693489,True,11.27740192142327,qnei,0.4251071999897249,False,0.75,10,cf154ac5-a53d-421f-8c76-7449c406bf39,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",56.774074038018384,0.9169438576862018,56.763968061748166,510.5028354503892,55.857130180332184,56.72253727226547,0.2953546922191134,56.47871934579927,shekel
10,10.0,0.16281736119818555,3.4459589949279885,1.5865037653721223,-0.6219292790966102,11.155259689106332,True,11.777188968202942,qnei,0.40894350002054125,False,0.75,10,cf154ac5-a53d-421f-8c76-7449c406bf39,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",56.774074038018384,0.9169438576862018,57.396003317114996,567.8988387675042,55.857130180332184,56.78988387675042,0.2953546922191134,56.47871934579927,shekel
