User_ID;Run;Phase;value;x0;x1
15;1;sampling;0.771973918852741;-255.1557548969512;457.4750134880508
15;2;sampling;-0.6343847790087969;-318.13592623128443;-328.40559573185783
15;3;sampling;0.27441444249530256;-153.71341762973952;-275.9257634919363
15;4;sampling;-1.920659288712441;174.5364405993315;-394.1587127055898
15;5;sampling;-0.6898779264355628;405.8207986735928;366.7256208219227
15;6;optimization;-0.5028514183146624;-138.3511368866068;-30.652491795177124
15;7;optimization;-0.12326385802838746;-125.6460388508918;-434.39030965366806
15;8;optimization;-1.6032300333145075;-115.2250222097527;-235.98201927116705
15;9;optimization;0.7477210504800927;-61.74026022356289;-286.6272268723686
15;10;optimization;0.2942585891435113;136.410528065661;-276.9119568011363
15;11;optimization;-0.3822041967023051;-250.4600066440115;433.86909905340457
15;12;optimization;2.310756429030615;-258.5023314675512;474.3118310773298
15;13;optimization;-2.5492436501086755;-512.0;512.0
15;14;optimization;1.770077815440249;-238.41911605530265;496.54516502986655
15;15;optimization;-2.818803013884055;-155.8793056125604;512.0
15;16;optimization;-1.0583237275369557;52.32260959938554;512.0
15;17;optimization;-1.074002845764103;346.3290537769342;-340.0322227917825
15;18;optimization;-0.3185104674653694;354.22802657535726;-512.0
15;19;optimization;-1.008747826739762;397.2808861166504;-512.0
15;20;optimization;0.9594954842446438;292.74054470801053;-321.1332581236588
