iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.2857020276919962,4.99277862440115,6.014983576233575,0.28689008371944547,-0.47959953352876333,-0.3126709295084688,True,0.16692860402029452,logei,0.0,False,1.1004799416358289,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,-0.47959953352876333,57.25367357154715,57.25367357154715,57.25367357154715,57.25367357154715,-0.47959953352876333,57.25367357154715,shekel
2,1.4792608457745593,9.282110229603695,0.7042057615419683,1.2977394939929798,-0.9634320676059434,-0.8722511679449809,True,0.09118089966096243,logei,0.0,False,1.1004799416358289,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,-0.47959953352876333,57.73750610562433,114.99117967717147,57.25367357154715,57.49558983858574,-0.47959953352876333,57.25367357154715,shekel
3,9.48328453291775,6.218835927963829,3.68993123729791,5.113900218032627,-0.2675557572578872,-0.28714673520067663,True,-0.01959097794278941,logei,0.0,False,1.1004799416358289,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,-0.2675557572578872,57.04162979527627,172.03280947244775,57.04162979527627,57.34426982414925,-0.2675557572578872,57.04162979527627,shekel
4,6.628429525167992,2.753088157611293,1.3796807286695534,7.880395945039918,-0.5553227912771412,-0.9400693111666822,True,-0.384746519889541,logei,0.0,False,1.1004799416358289,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,-0.2675557572578872,57.329396829295526,229.36220630174327,57.04162979527627,57.34055157543582,-0.2675557572578872,57.04162979527627,shekel
5,6.703605841024838,5.123823134831604,8.167364359696581,5.490752688700264,1.196970232133873,1.1004799416358289,True,-0.09649029049804425,logei,0.0,False,1.1004799416358289,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,1.196970232133873,55.57710380588451,284.93931010762776,55.57710380588451,56.98786202152555,1.196970232133873,55.57710380588451,shekel
6,8.996646029349403,5.772041731376314,9.495329495931536,6.541813249527879,-0.14899154355919045,-0.11449026399640025,True,0.0345012795627902,logei,0.25741780002135783,False,1.696970232133873,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,1.196970232133873,56.923065581577575,341.86237568920535,55.57710380588451,56.977062614867556,1.196970232133873,55.57710380588451,shekel
7,5.817144571904609,5.195411786791407,8.43900862558763,4.712536887373396,1.009530194311479,0.9590639107290008,True,-0.05046628358247818,logei,0.3569322999683209,False,1.696970232133873,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,1.196970232133873,55.7645438437069,397.62691953291227,55.57710380588451,56.803845647558894,1.196970232133873,55.57710380588451,shekel
8,3.1671402796784163,2.642903185805781,7.894367897373198,8.036389266876512,-0.4758525310779553,-0.44238013642308427,True,0.03347239465487101,logei,0.5395754000055604,False,1.696970232133873,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,1.196970232133873,57.24992656909634,454.8768461020086,55.57710380588451,56.85960576275107,1.196970232133873,55.57710380588451,shekel
9,6.648040086591267,5.743105932306154,7.264987784602593,3.318209780605364,1.4423791180606857,1.5071865658931074,True,0.06480744783242165,logei,0.29839609999908134,False,1.696970232133873,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,1.4423791180606857,55.3316949199577,510.2085410219663,55.3316949199577,56.68983789132959,1.4423791180606857,55.3316949199577,shekel
10,6.454757773353515,7.93096217004522,7.0027662878323556,3.7480609410505332,0.2407499066301934,0.3874525954290653,True,0.14670268879887188,logei,0.24452030000975356,False,1.9423791180606857,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,1.4423791180606857,56.53332413138819,566.7418651533545,55.3316949199577,56.67418651533545,1.4423791180606857,55.3316949199577,shekel
11,7.181094010081637,5.111613329188689,7.094291714009257,0.6056994205957609,0.33158791265908294,0.10829665595345736,True,-0.22329125670562558,logei,0.40479589998722076,False,1.9423791180606857,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,1.4423791180606857,56.4424861253593,623.1843512787138,55.3316949199577,56.65312284351944,1.4423791180606857,55.3316949199577,shekel
12,7.431572494246025,5.625467224840318,7.059988410788812,4.622920339565032,1.6905590470848184,1.615782562085567,True,-0.07477648499925138,logei,0.3343995999894105,False,1.9423791180606857,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,1.6905590470848184,55.083514990933566,678.2678662696474,55.083514990933566,56.52232218913728,1.6905590470848184,55.083514990933566,shekel
13,1.5115541820132385,5.721388969568752,7.020638236331309,4.717683523197727,-0.10536894076210519,0.31248689001738805,True,0.41785583077949323,logei,0.3774095000117086,False,2.190559047084818,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,1.6905590470848184,56.87944297878049,735.1473092484279,55.083514990933566,56.549793019109835,1.6905590470848184,55.083514990933566,shekel
14,7.048982194712225,5.0350294078112245,6.839960205348062,4.282327882132768,2.7388304964949333,2.190559047084818,True,-0.5482714494101151,logei,0.3680939000332728,False,2.190559047084818,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,2.7388304964949333,54.03524354152345,789.1825527899513,54.03524354152345,56.37018234213938,2.7388304964949333,54.03524354152345,shekel
15,6.746223998988367,3.9426260759231586,6.455970453051691,4.14263810094055,5.661814898797144,3.2388304964949333,True,-2.4229844023022107,logei,0.2869129999889992,False,3.2388304964949333,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,5.661814898797144,51.11225913922124,840.2948119291725,51.11225913922124,56.0196541286115,5.661814898797144,51.11225913922124,shekel
16,6.946218353168402,2.8061823302918314,6.202073233857662,3.9938683453710526,4.356384729677487,4.334062224438641,True,-0.02232250523884538,logei,0.2720073999953456,False,6.161814898797144,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,5.661814898797144,52.4176893083409,892.7125012375134,51.11225913922124,55.794531327344586,4.356384729677487,52.4176893083409,shekel
17,8.124527728272076,1.3548753626565324,6.086172183301449,3.827566273285683,1.1280810837102622,1.113111026660561,True,-0.014970057049701113,logei,0.27039209997747093,False,4.856384729677487,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,5.661814898797144,55.64599295430812,948.3584941918215,51.11225913922124,55.7857937759895,4.356384729677487,52.4176893083409,shekel
18,6.768093939360954,1.7978270374211989,6.381309961573556,3.6589384268871523,3.0626037314390615,2.9848263686890877,True,-0.07777736274997382,logei,0.40870549995452166,False,4.856384729677487,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,5.661814898797144,53.71147030657932,1002.0699644984009,51.11225913922124,55.67055358324449,4.356384729677487,52.4176893083409,shekel
19,6.031229367399037,2.7909398883470264,5.775142700851782,3.4040040273219168,5.748279480043487,4.856384729677487,True,-0.8918947503660002,logei,0.35312520002480596,False,4.856384729677487,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,5.748279480043487,51.0257945579749,1053.0957590563758,51.0257945579749,55.42609258191451,5.748279480043487,51.0257945579749,shekel
20,4.5154160146896825,2.7118951303463286,5.856066847184318,2.9246855044669156,6.063597034014972,5.9294015925385075,True,-0.13419544147646434,logei,0.3923258000286296,False,6.248279480043487,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,6.063597034014972,50.71047700400341,1103.8062360603792,50.71047700400341,55.19031180301896,6.063597034014972,50.71047700400341,shekel
21,2.18967121369161,2.627961745249259,6.098604395817651,2.456757756006694,0.5715064560643587,0.7818509419752078,True,0.2103444859108491,logei,0.29921060003107414,False,6.563597034014972,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,6.063597034014972,56.20256758195403,1160.0088036423333,50.71047700400341,55.23851445915873,6.063597034014972,50.71047700400341,shekel
22,4.698562588031186,2.5577837976068927,2.7440892005097433,2.623722409739577,1.5825121770900152,2.1544400592199544,True,0.5719278821299392,logei,0.4085841000196524,False,6.563597034014972,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,6.063597034014972,55.19156186092837,1215.2003655032618,50.71047700400341,55.236380250148265,6.063597034014972,50.71047700400341,shekel
23,4.789981119043057,2.6329418099153337,6.350980393118994,2.3536541125381345,4.51505373092952,4.711021102038088,True,0.19596737110856832,logei,0.3777350000455044,False,6.563597034014972,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,6.063597034014972,52.25902030708886,1267.4593858103506,50.71047700400341,55.106929817841326,6.063597034014972,50.71047700400341,shekel
24,4.630550935526743,2.647067222989955,5.470119310826751,3.7709293233625134,5.963157137173569,5.750957959510538,True,-0.21219917766303098,logei,0.3075061999843456,False,6.563597034014972,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,6.063597034014972,50.810916900844816,1318.2703027111954,50.71047700400341,54.92792927963314,6.063597034014972,50.71047700400341,shekel
25,5.01371634239232,3.1516103102479684,5.280044040526968,4.058258676509827,6.032722268162013,6.101902179186646,True,0.06917991102463272,logei,0.3142397999763489,False,6.563597034014972,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,6.063597034014972,50.74135176985637,1369.011654481052,50.71047700400341,54.76046617924207,6.032722268162013,50.74135176985637,shekel
26,5.029741671037277,3.2982284328222247,5.262017273970242,4.791944312105752,3.5325043235018825,3.538468130962747,True,0.005963807460864334,logei,0.27293650002684444,False,6.532722268162013,11,259831c6-cc6f-4c5a-b2b2-a85924078b38,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",56.774074038018384,6.063597034014972,53.2415697145165,1422.2532241955685,50.71047700400341,54.70204708444494,6.032722268162013,50.74135176985637,shekel
