iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,-0.39422817498468915,-4.59800822428671,True,-4.203780049302021,logei,0.0,False,2.0,9,26083413-0652-4b5d-aa7a-4da032fca46a,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2",3.0549009421557276,-0.39422817498468915,3.4491291171404166,3.4491291171404166,3.4491291171404166,3.4491291171404166,-0.39422817498468915,3.4491291171404166,hartmann_3
2,0.7775340829201788,0.7160746296035653,0.9153801204905075,1.7378678023125438,3.662937869334949,True,1.925070067022405,logei,0.0,False,2.0,9,26083413-0652-4b5d-aa7a-4da032fca46a,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.3170331398431838,4.7661622569836,1.3170331398431838,2.3830811284918,1.7378678023125438,1.3170331398431838,hartmann_3
3,0.8603936491828846,0.9182376290487624,0.026587734467597213,-0.9871025361789454,3.7469419243756543,True,4.7340444605546,logei,0.0,False,2.0,9,26083413-0652-4b5d-aa7a-4da032fca46a,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.0420034783346726,8.808165735318273,1.3170331398431838,2.936055245106091,-0.9871025361789454,4.0420034783346726,hartmann_3
4,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.9087857119633538,-3.0514611520520702,True,-2.1426754400887162,logei,0.0,False,2.0,9,26083413-0652-4b5d-aa7a-4da032fca46a,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9636866541190816,12.771852389437354,1.3170331398431838,3.1929630973593386,-0.9871025361789454,4.0420034783346726,hartmann_3
5,0.005626050679392924,0.830621436971257,0.9833022442861755,0.28104361833347785,0.33910399938127045,True,0.0580603810477926,logei,0.0,False,2.0,9,26083413-0652-4b5d-aa7a-4da032fca46a,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.77385732382225,15.545709713259605,1.3170331398431838,3.109141942651921,-0.9871025361789454,4.0420034783346726,hartmann_3
6,1.0,0.8560764602205263,1.0,-0.1105994728918731,0.7784096158584979,True,0.889009088750371,logei,0.2972349000046961,False,2.0,9,26083413-0652-4b5d-aa7a-4da032fca46a,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.1655004150476005,18.711210128307204,1.3170331398431838,3.118535021384534,-0.9871025361789454,4.0420034783346726,hartmann_3
7,0.7472312419842185,0.7921527696450269,0.39137168436759284,-0.5889513804333424,-2.0952040079512146,True,-1.5062526275178723,logei,0.19446120003703982,False,2.0,9,26083413-0652-4b5d-aa7a-4da032fca46a,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.64385232258907,22.355062450896273,1.3170331398431838,3.193580350128039,-0.9871025361789454,4.0420034783346726,hartmann_3
8,0.6291683083070674,1.0,0.0,-0.9872217196882086,2.712038796542666,True,3.6992605162308747,logei,0.23850570002105087,False,2.0,9,26083413-0652-4b5d-aa7a-4da032fca46a,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.042122661843936,26.39718511274021,1.3170331398431838,3.2996481390925263,-0.9871025361789454,4.0420034783346726,hartmann_3
9,1.0,0.6041859111616319,0.9381683167291894,1.9905026780092299,-4.394505122525606,True,-6.3850078005348365,logei,0.2920915000140667,False,2.0,9,26083413-0652-4b5d-aa7a-4da032fca46a,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2",3.0549009421557276,1.9905026780092299,1.0643982641464977,27.461583376886708,1.0643982641464977,3.051287041876301,-0.9871025361789454,4.0420034783346726,hartmann_3
10,1.0,0.7542572495808924,0.9237187473519902,1.2506207924590034,2.3086503670529104,True,1.058029574593907,logei,0.3821250000037253,False,2.0,9,26083413-0652-4b5d-aa7a-4da032fca46a,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2",3.0549009421557276,1.9905026780092299,1.8042801496967242,29.26586352658343,1.0643982641464977,2.926586352658343,-0.9871025361789454,4.0420034783346726,hartmann_3
