User_ID;Run;Phase;value;x0;x1;x2
15;1;sampling;-1.2665134475745925;0.3269722766055607;0.9872768433379256;0.3187108384855167
15;2;sampling;0.7111330927140843;0.7885489358200289;0.8698965116962161;0.391084806539194
15;3;sampling;1.253428192492985;0.4378818731227988;0.372748903089353;0.1069535964727743
15;4;sampling;-0.7345595161077607;0.4789654541627169;0.2413521450846822;0.2571452485511297
15;5;sampling;-1.1273701218040746;0.1847315568344149;0.1938645489043107;0.813827670155021
15;6;optimization;-0.7929479789120001;0.1910307666289424;0.1742257293435258;0.8360172092660022
15;7;optimization;2.1933450002147614;0.178954899521073;0.2118742844176289;0.7934788273967863
15;8;optimization;1.3212643800949166;0.1730910272566451;0.2301504343866155;0.7728281871668585
15;9;optimization;2.4880262303570526;0.1669398942868487;0.2492048868889552;0.7512732773845718
15;10;optimization;0.3323805300745881;0.1631264329139249;0.2630486125581013;0.7346759861144151
15;11;optimization;0.3343977917626106;0.1988904502535753;0.2676416081914546;0.7807684879417173
15;12;optimization;1.588921218226289;0.2116689911725054;0.278471254005922;0.7907902434318715
15;13;optimization;-0.15735402998410297;0.2299152200790006;0.2914177313626749;0.8067321558789978
15;14;optimization;0.7196621397490767;0.2549450807485461;0.3102719234702638;0.8280420668394652
15;15;optimization;-0.3248080617043341;0.2814959391764423;0.330454414551436;0.8508399114041321
15;16;optimization;2.0578129150131064;0.3058561863479098;0.349125741777266;0.8718283439250354
15;17;optimization;0.9676770451488206;0.3272972807399154;0.3656599094467742;0.8903565274395329
15;18;optimization;3.0497775657901354;0.3422833067072559;0.3772406556035251;0.903527286726939
15;19;optimization;1.2987234963599943;0.4149840072533002;0.3752614342881067;0.8963397561024509
15;20;optimization;3.784377383614289;0.6122736244539164;0.3834619017183995;0.8905021290829024
